chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr10,25359532,25360033,-0.4900234814521054,chr10,25357798,25525519,ENSMUSG00000019978.11,+,Epb4.1l2,protein_coding,12.8007378711044,10.5029634492765,9.14130726625433
chr1,169594447,169594948,-0.9686303539312942,chr1,169593784,169598939,ENSMUSG00000103267.1,-,RP24-570C24.2,processed_pseudogene,7.15755543908852,3.36407767835298,3.66027703679588
chr3,129215267,129215768,-1.1874813312288757,chr3,129197878,129221591,ENSMUSG00000028023.12,+,Pitx2,protein_coding,2.20012682159607,1.44733574533791,0.957303225008154
chr9,81633682,81634183,-0.9645307857642678,chr9,81626291,81635828,ENSMUSG00000049511.5,-,Htr1b,protein_coding,5.05743438211046,2.6012926233776,2.59034990296324
chr9,81633682,81634183,-0.9645307857642678,chr9,81629551,81647156,ENSMUSG00000097466.4,+,D430036J16Rik,antisense,5.05743438211046,2.6012926233776,2.59034990296324
chr16,85037932,85038433,-0.6021075879272966,chr16,84952440,85175707,ENSMUSG00000022892.10,-,App,protein_coding,21.1869355612141,13.2607248018798,14.0029059971781
chr11,24095193,24095694,-0.935829327308016,chr11,24076056,24176123,ENSMUSG00000000861.11,+,Bcl11a,protein_coding,4.88599592847959,3.61833936334478,2.55280860002174
chr2,126876015,126876516,-0.392581845749432,chr2,126789565,126878230,ENSMUSG00000027365.10,-,Trpm7,protein_coding,26.8872641444403,19.9888801585858,20.5538633604692
chr3,16183478,16183979,-0.4751619520738848,chr3,16181212,16219037,ENSMUSG00000047213.10,+,Ythdf3,protein_coding,12.9293167113276,10.9723696369536,9.32901378096181
chr1,146494670,146495171,-0.7493001678456653,chr1,146417436,146497060,ENSMUSG00000099964.2,-,Gm29514,antisense,6.11463817950078,4.71362046792482,3.64150638532513
chr1,146494670,146495171,-0.7493001678456653,chr1,146492760,146904472,ENSMUSG00000035131.10,+,Brinp3,protein_coding,6.11463817950078,4.71362046792482,3.64150638532513
chr5,24842494,24842995,-0.3370351125783632,chr5,24800823,24844624,ENSMUSG00000028945.8,-,Rheb,protein_coding,51.3315303246409,37.7676395168582,40.7886256459357
chr1,21868394,21868895,-1.2163879515658191,chr1,21396403,21963942,ENSMUSG00000028033.12,-,Kcnq5,protein_coding,3.15732485436839,2.13188643570044,1.35148690589386
chr16,23108049,23108550,-0.4325235386055333,chr16,23105444,23116136,ENSMUSG00000022884.10,+,Eif4a2,protein_coding,15.8580569608548,14.5320332268388,11.7879691236298
chr16,23108049,23108550,-0.4325235386055333,chr16,23106953,23111021,ENSMUSG00000088524.1,+,Snord2,snoRNA,15.8580569608548,14.5320332268388,11.7879691236298
chr16,23108049,23108550,-0.4325235386055333,chr16,23108383,23112507,ENSMUSG00000064880.1,+,Gm24201,snoRNA,15.8580569608548,14.5320332268388,11.7879691236298
chr1,63176509,63177010,-0.4616988727675644,chr1,63177004,63181135,ENSMUSG00000064602.1,+,Snora41,snoRNA,28.1301929332641,20.9668097162465,20.4975514060569
chr1,63176509,63177010,-0.4616988727675644,chr1,63141596,63178833,ENSMUSG00000025968.12,-,Ndufs1,protein_coding,28.1301929332641,20.9668097162465,20.4975514060569
chr1,63176509,63177010,-0.4616988727675644,chr1,63174825,63182486,ENSMUSG00000025967.12,+,Eef1b2,protein_coding,28.1301929332641,20.9668097162465,20.4975514060569
chr1,63176509,63177010,-0.4616988727675644,chr1,63175983,63180158,ENSMUSG00000098850.1,+,Gm27390,misc_RNA,28.1301929332641,20.9668097162465,20.4975514060569
chr1,63176509,63177010,-0.4616988727675644,chr1,63176677,63180754,ENSMUSG00000064612.2,+,Gm26457,snoRNA,28.1301929332641,20.9668097162465,20.4975514060569
chr2,125624932,125625433,-0.5385836426379838,chr2,125561088,125627113,ENSMUSG00000068394.4,-,Cep152,protein_coding,34.0162465079237,24.3113288034463,23.5008556413766
chr6,28090905,28091406,-0.7832771120400843,chr6,27273121,28137178,ENSMUSG00000024211.11,-,Grm8,protein_coding,6.61466700259079,3.14893317566762,3.84798355150336
chr3,133543627,133544128,-0.7867748732643279,chr3,133461679,133546390,ENSMUSG00000040943.8,-,Tet2,protein_coding,6.11463817950078,4.40068300947338,3.54765312797139
chr1,124045743,124046244,-0.4932097160830188,chr1,123319471,124047559,ENSMUSG00000036815.12,-,Dpp10,protein_coding,18.8296568237898,13.1433732549605,13.4210158015849
chr11,90860434,90860935,-1.1610249330836735,chr11,90857767,90863348,ENSMUSG00000083764.1,-,Gm11516,processed_pseudogene,4.54311902121787,2.6012926233776,2.0272303588408
chr11,90860434,90860935,-1.1610249330836735,chr11,90802692,90897149,ENSMUSG00000085940.1,+,4930405D11Rik,lincRNA,4.54311902121787,2.6012926233776,2.0272303588408
chr1,11977808,11978309,-0.8117342146044825,chr1,11412105,11977901,ENSMUSG00000057715.9,+,A830018L16Rik,protein_coding,13.3436263076022,8.01902237281816,7.62088449712374
chr3,30602065,30602566,-0.4489672205888959,chr3,30600065,30621873,ENSMUSG00000037730.9,+,Mynn,protein_coding,32.9876157861385,26.6779183329853,24.2516817002066
chr1,129273132,129273633,-0.5613476214083727,chr1,129271302,130221278,ENSMUSG00000042581.10,+,Thsd7b,protein_coding,8.01474770724284,5.35905397598092,5.44348892651695
chr3,41605939,41606440,-0.9398508417799346,chr3,41553731,41618864,ENSMUSG00000025764.10,+,Jade1,protein_coding,6.72895930501137,4.26377287140087,3.5101118250299
chr6,149309176,149309677,-0.4754340417503652,chr6,149307414,149337663,ENSMUSG00000032712.12,+,2810474O19Rik,protein_coding,16.4152319351551,14.0626270391616,11.8442810780421
chr18,69559433,69559934,-0.9363694602386564,chr18,69342146,69689967,ENSMUSG00000053477.11,+,Tcf4,protein_coding,7.78616310240169,4.36156582716695,4.07323136915234
chr3,97767766,97768267,-0.4887250016883819,chr3,97687824,97890707,ENSMUSG00000038170.11,-,Pde4dip,protein_coding,29.3445486464827,23.9397155715352,20.9855883442964
chrX,139314184,139314685,-1.229180622509264,chrX,139238226,139359738,ENSMUSG00000086807.3,-,C330013F16Rik,processed_transcript,3.84307866889184,1.64292165687006,1.63304667795509
chr4,77259462,77259963,-1.002437489067107,chr4,75939238,78213961,ENSMUSG00000028399.13,-,Ptprd,protein_coding,6.12892471730335,3.42275345181263,3.05961618973194
chr12,10391064,10391565,-0.6025188305077196,chr12,10388780,10397562,ENSMUSG00000020621.5,+,Rdh14,protein_coding,13.2721936185893,10.0531158527525,8.76589423683937
chr12,10391064,10391565,-0.6025188305077196,chr12,10367973,10392173,ENSMUSG00000020622.11,+,Nt5c1b,protein_coding,13.2721936185893,10.0531158527525,8.76589423683937
chr2,66407069,66407570,-0.7717162517245096,chr2,66407494,66423588,ENSMUSG00000085386.1,+,Gm13630,processed_transcript,6.65752661599851,5.08523369983591,3.90429550591561
chr2,66407069,66407570,-0.7717162517245096,chr2,66268781,66442840,ENSMUSG00000064329.9,-,Scn1a,protein_coding,6.65752661599851,5.08523369983591,3.90429550591561
chr10,25199899,25200400,-0.6134577784656512,chr10,25167090,25309870,ENSMUSG00000039166.11,-,Akap7,protein_coding,12.4007148126324,8.03858096397137,8.12769208683394
chr10,101783765,101784266,-1.4572866950401058,chr10,101679487,102393469,ENSMUSG00000019888.11,+,Mgat4c,protein_coding,1.6286653094932,0.919253784201106,0.581890195593192
chr9,65681481,65681982,-0.5685665920341615,chr9,65666001,65692300,ENSMUSG00000040652.11,+,Oaz2,protein_coding,7.50043234635025,4.69406187677161,5.06807589710199
chr9,77917082,77917583,-0.4478115281342913,chr9,77915364,77986519,ENSMUSG00000032349.9,+,Elovl5,protein_coding,36.3020925563352,28.3403985810086,26.7106370428746
chr10,24235517,24236018,-0.578856970267437,chr10,24221517,24304790,ENSMUSG00000020000.7,+,Moxd1,protein_coding,24.729996936252,16.2923064306281,16.6120265516121
chr16,87567572,87568073,-0.686221485222285,chr16,87551330,87597336,ENSMUSG00000025610.7,+,Map3k7cl,protein_coding,10.2148745288389,6.88462408593169,6.36325084858361
chr3,19628488,19628989,-0.5516364735395147,chr3,19608368,19630677,ENSMUSG00000082766.1,-,1700064H15Rik,protein_coding,42.9310460967286,28.927156315605,29.3948402031916
chr10,100016253,100016754,-0.7161333039104659,chr10,100013630,100102413,ENSMUSG00000019966.13,+,Kitl,protein_coding,8.58620921934572,5.94581171057737,5.23701176033872
chr14,117425944,117426445,-1.5162189841134996,chr14,116923297,117981529,ENSMUSG00000058571.6,+,Gpc6,protein_coding,2.07154798137293,1.48645292764434,0.713284755888428
chr3,136186642,136187143,-0.7921101335641576,chr3,136051363,136328046,ENSMUSG00000037922.9,-,Bank1,protein_coding,15.9152031120651,10.2487017642847,9.21638987213733
chr8,45723714,45724215,-0.6710938277795027,chr8,45721328,45740039,ENSMUSG00000084994.1,+,Gm16352,processed_transcript,12.7578782576967,9.09474488624498,8.03383882948019
chr8,45723714,45724215,-0.6710938277795027,chr8,45505788,45829906,ENSMUSG00000031626.12,+,Sorbs2,protein_coding,12.7578782576967,9.09474488624498,8.03383882948019
chr8,45723714,45724215,-0.6710938277795027,chr8,45721325,45821297,ENSMUSG00000085440.1,-,Sorbs2os,antisense,12.7578782576967,9.09474488624498,8.03383882948019
chr1,166313570,166314071,-0.67996814673731,chr1,166252139,166318823,ENSMUSG00000040612.9,+,Ildr2,protein_coding,14.8437127768722,9.93576430583323,9.29147247802032
chr1,68768341,68768842,-1.3905824139565637,chr1,68030186,69110059,ENSMUSG00000062209.11,-,Erbb4,protein_coding,4.532552482125288,4.827417127148596,2.285514008499191
chr6,17289065,17289566,-1.5346287835732704,chr6,17279185,17291115,ENSMUSG00000000058.6,+,Cav2,protein_coding,2.58586334226551,1.60380447456363,0.882220619125161
chr6,17289065,17289566,-1.5346287835732704,chr6,17204823,17387604,ENSMUSG00000085264.1,-,Gm15581,antisense,2.58586334226551,1.60380447456363,0.882220619125161
chr1,59162915,59163416,-0.6216829924128435,chr1,59118935,59165389,ENSMUSG00000079550.5,-,Mpp4,protein_coding,14.6294147098336,9.62282684738179,9.53549094714004
chr1,59162915,59163416,-0.6216829924128435,chr1,59149047,59171320,ENSMUSG00000101586.1,+,Gm29017,antisense,14.6294147098336,9.62282684738179,9.53549094714004
chr1,59162915,59163416,-0.6216829924128435,chr1,59160926,59239231,ENSMUSG00000026024.10,-,Als2,protein_coding,14.6294147098336,9.62282684738179,9.53549094714004
chr14,25458921,25459422,-0.5997812679388892,chr14,25453737,25463128,ENSMUSG00000087535.1,-,Zmiz1os1,processed_transcript,11.9435456029501,8.76224883664033,7.90244426918496
chr14,25458921,25459422,-0.5997812679388892,chr14,25457185,25668743,ENSMUSG00000007817.10,+,Zmiz1,protein_coding,11.9435456029501,8.76224883664033,7.90244426918496
chr8,27372181,27372682,-0.7127999627792065,chr8,27366711,27401729,ENSMUSG00000031492.8,+,Chrnb3,protein_coding,12.0292648297655,7.37358886476206,7.35809537653326
chr1,11783867,11784368,-1.2175177049836838,chr1,11412105,11977901,ENSMUSG00000057715.9,+,A830018L16Rik,protein_coding,3.98594404691756,1.9558591153215,1.70812928383808
chr11,93273827,93274328,-0.7006653925947888,chr11,93096028,93603749,ENSMUSG00000056158.10,+,Car10,protein_coding,16.486664624168,10.9723696369536,10.1736930971455
chr4,66403174,66403675,-0.8536145640198286,chr4,65378803,66406611,ENSMUSG00000028373.12,-,Astn2,protein_coding,4.61455171023073,2.9924644464419,2.55280860002174
chr1,97769249,97769750,-0.6836626302950513,chr1,97704048,97772411,ENSMUSG00000040648.10,-,Ppip5k2,protein_coding,5.57174974300304,3.93127682179622,3.4725705220884
chr1,97769249,97769750,-0.6836626302950513,chr1,97768172,97795709,ENSMUSG00000026333.10,+,Gin1,protein_coding,5.57174974300304,3.93127682179622,3.4725705220884
chr18,74715210,74715711,-0.6811827069669414,chr18,74438936,74773493,ENSMUSG00000025885.14,+,Myo5b,protein_coding,8.20047269867627,5.37861256713413,5.12438785151424
chr3,116314964,116315465,-1.1619937266562097,chr3,116270553,116426032,ENSMUSG00000033502.10,-,Cdc14a,protein_coding,2.32870566181922,1.36910138072505,1.03238583089115
chr5,9355831,9356332,-1.005081344846286,chr5,9351759,9356000,ENSMUSG00000086115.1,+,Gm15733,processed_pseudogene,5.31459206255675,3.28584331374012,2.64666185737548
chr5,9355831,9356332,-1.005081344846286,chr5,9264118,9483825,ENSMUSG00000056004.12,+,9330182L06Rik,protein_coding,5.31459206255675,3.28584331374012,2.64666185737548
chr3,123558353,123558854,-1.072637832987699,chr3,123524166,123692852,ENSMUSG00000027977.11,-,Ndst3,protein_coding,3.64306713965584,2.05365207108758,1.72689993530883
chr3,145575920,145576421,-0.5011062533227726,chr3,145574208,145607245,ENSMUSG00000074182.4,+,Znhit6,protein_coding,17.9010318666226,13.7301309895569,12.6889603942257
chr3,55351690,55352191,-0.575167722105008,chr3,55240526,55541064,ENSMUSG00000027797.11,+,Dclk1,protein_coding,9.98628992399776,7.76476068782636,6.71989322652783
chr18,9213319,9213820,-0.4783907695280106,chr18,9210856,9218201,ENSMUSG00000036904.5,+,Fzd8,protein_coding,17.38671650573,11.2266313219454,12.520024530989
chr5,22176352,22176853,-0.901561415544046,chr5,21882454,22346702,ENSMUSG00000042453.10,-,Reln,protein_coding,8.85765343759458,5.16346806444877,4.74897482209927
chr4,20777811,20778312,-0.6890257174675913,chr4,20116874,20780866,ENSMUSG00000055761.10,-,Nkain3,protein_coding,14.7865666256619,9.23165502431749,9.19761922066658
chr2,102003836,102004337,-0.5828303652163891,chr2,101948203,102188385,ENSMUSG00000048058.13,-,Ldlrad3,protein_coding,9.14338419364602,6.70859676555275,6.11923237946389
chr13,83722662,83723163,-0.809545327762363,chr13,83721442,83731582,ENSMUSG00000097265.1,-,Gm26803,lincRNA,8.253184866762448,6.828566871003477,5.334267388798757
chr13,83722662,83723163,-0.809545327762363,chr13,83719381,83886194,ENSMUSG00000050334.8,+,C130071C03Rik,lincRNA,8.253184866762448,6.828566871003477,5.334267388798757
chr3,118430146,118430647,-0.7838201114220404,chr3,118428324,118532022,ENSMUSG00000097311.3,+,Gm26871,lincRNA,7.35756696832453,4.69406187677161,4.27970853533057
chr6,7693000,7693501,-0.4778828503324621,chr6,7673169,7695254,ENSMUSG00000029752.8,-,Asns,protein_coding,22.458437425643,18.0525796344175,16.1803015677849
chr4,129514257,129514758,-0.6294265381175219,chr4,129511581,129517985,ENSMUSG00000047945.6,+,Marcksl1,protein_coding,7.04326313666795,4.34200723601373,4.56126830739179
chr4,129514257,129514758,-0.6294265381175219,chr4,129514104,129544713,ENSMUSG00000028800.11,-,Hdac1,protein_coding,7.04326313666795,4.34200723601373,4.56126830739179
chr3,34650538,34651039,-0.7020668320985989,chr3,34648005,34654461,ENSMUSG00000074637.6,+,Sox2,protein_coding,9.17195726925116,5.94581171057737,5.64996609269518
chr10,105575192,105575693,-0.5059280089889076,chr10,105571953,105585874,ENSMUSG00000085282.4,+,Gm15663,processed_transcript,11.2435052506241,7.99946378166494,7.93998557212645
chr10,105575192,105575693,-0.5059280089889076,chr10,105185663,105576451,ENSMUSG00000036019.8,-,Tmtc2,protein_coding,11.2435052506241,7.99946378166494,7.93998557212645
chr8,46617055,46617556,-0.3838044161134498,chr8,46573579,46619212,ENSMUSG00000038225.10,-,Primpol,protein_coding,23.6013604498488,20.6538722577951,18.1512199722134
chr8,46617055,46617556,-0.3838044161134498,chr8,46615449,46640706,ENSMUSG00000031628.8,+,Casp3,protein_coding,23.6013604498488,20.6538722577951,18.1512199722134
chr10,52690861,52691362,-0.514280138181468,chr10,52688533,53113622,ENSMUSG00000038602.7,+,Slc35f1,protein_coding,12.2435628968041,10.0726744439057,8.59695837360264
chr12,34498843,34499344,-0.6078057838996963,chr12,34369503,34530889,ENSMUSG00000004698.9,-,Hdac9,protein_coding,15.4580339023828,8.54710433395496,10.1736930971455
chr16,85137396,85137897,-0.6551048055249342,chr16,84952440,85175707,ENSMUSG00000022892.10,-,App,protein_coding,13.0293224759456,9.75973698545429,8.29662795007067
chr1,120655081,120655582,-0.8794183194251761,chr1,120619740,120692403,ENSMUSG00000099957.1,+,2610027F03Rik,lincRNA,5.38602475156961,3.36407767835298,2.92822162943671
chr15,92598813,92599314,-0.7500996663648175,chr15,92394915,92773819,ENSMUSG00000036218.11,+,Pdzrn4,protein_coding,5.14315360892589,3.71613231911085,3.05961618973194
chr11,17211346,17211847,-0.4429297954229605,chr11,17180107,17235796,ENSMUSG00000078970.5,+,Wdr92,protein_coding,23.8013719790848,17.0355328944503,17.5693297766202
chr11,17211346,17211847,-0.4429297954229605,chr11,17201198,17213568,ENSMUSG00000020116.7,-,Pno1,protein_coding,23.8013719790848,17.0355328944503,17.5693297766202
chr18,7868884,7869385,-0.4607966412809667,chr18,7866832,7975547,ENSMUSG00000024283.10,+,Wac,protein_coding,32.873323483718,25.1327896318813,23.9701219281453
chr12,49394704,49395205,-0.6983333945637259,chr12,49383174,49409346,ENSMUSG00000089922.1,+,3110039M20Rik,protein_coding,8.32905153889942,5.53508129635985,5.14315850298498
chr6,148398878,148399379,-0.7218194314235584,chr6,148230430,148446389,ENSMUSG00000030306.10,-,Tmtc1,protein_coding,8.15761308526856,4.83097201484411,4.9554519882775
chr14,60526748,60527249,-0.8143758116490255,chr14,60483208,60601031,ENSMUSG00000101797.1,+,Gm29266,lincRNA,6.52894777577536,4.28333146255409,3.71658899120813
chr13,83603748,83604249,-0.6576696923800971,chr13,83502034,83669079,ENSMUSG00000005583.12,+,Mef2c,protein_coding,9.57198032772318,6.08272184864987,6.08169107652239
chr16,81323792,81324293,-1.3882906024485742,chr16,81198697,81626285,ENSMUSG00000022762.13,+,Ncam2,protein_coding,2.62872295567323,1.23219124265255,0.99484452794965
chr3,19894506,19895007,-0.4921423283485408,chr3,19892886,19897962,ENSMUSG00000048106.4,+,4632415L05Rik,protein_coding,25.7586276580371,17.5049390821274,18.3764677898624
chr4,9693630,9694131,-1.024395097923157,chr4,9693645,9697807,ENSMUSG00000064698.1,-,Gm24152,snRNA,5.61460935641076,2.7382027614501,2.75928576619997
chr13,101692261,101692762,-0.5561826688847307,chr13,101678563,101770217,ENSMUSG00000041417.11,-,Pik3r1,protein_coding,19.6154164029312,14.277771541847,13.3834744986434
chr3,134240688,134241189,-0.7189525981239216,chr3,134238505,134242583,ENSMUSG00000084564.1,-,Mir1895,miRNA,6.57180738918308,5.12435088214233,3.99814876326935
chr3,134240688,134241189,-0.7189525981239216,chr3,134234491,134264090,ENSMUSG00000044365.11,+,Cxxc4,protein_coding,6.57180738918308,5.12435088214233,3.99814876326935
chr3,134240688,134241189,-0.7189525981239216,chr3,133953473,134242536,ENSMUSG00000097911.1,-,Gm26691,lincRNA,6.57180738918308,5.12435088214233,3.99814876326935
chr18,46741062,46741563,-0.6925440579800922,chr18,46730417,46743579,ENSMUSG00000032905.4,-,Atg12,protein_coding,9.17195726925116,6.35654212479488,5.68750739563668
chr18,46741062,46741563,-0.6925440579800922,chr18,46739917,46792826,ENSMUSG00000024480.7,+,Ap3s1,protein_coding,9.17195726925116,6.35654212479488,5.68750739563668
chr13,113834447,113834948,-0.6811602378231311,chr13,113792505,114159461,ENSMUSG00000042348.9,+,Arl15,protein_coding,10.0291495374055,6.45433508056096,6.26939759122987
chr2,172370384,172370885,-0.3882041436320866,chr2,172368681,172384448,ENSMUSG00000027498.10,+,Cstf1,protein_coding,22.058414367171,18.4046342751753,16.9123569751441
chr2,172370384,172370885,-0.3882041436320866,chr2,172354190,172372535,ENSMUSG00000027496.11,-,Aurka,protein_coding,22.058414367171,18.4046342751753,16.9123569751441
chr11,24080871,24081372,-0.5170106618968653,chr11,24076056,24176123,ENSMUSG00000000861.11,+,Bcl11a,protein_coding,15.3437415999622,9.72061980314787,10.7555832927387
chr3,146499503,146500004,-0.5535148282573376,chr3,146455203,146501753,ENSMUSG00000028188.9,-,Spata1,protein_coding,12.114984056581,9.46635811815607,8.27785729859992
chr3,146499503,146500004,-0.5535148282573376,chr3,146497834,146507572,ENSMUSG00000068523.8,+,Gng5,protein_coding,12.114984056581,9.46635811815607,8.27785729859992
chr18,15150369,15150870,-0.5661190697010859,chr18,14966685,15153446,ENSMUSG00000036225.10,-,Kctd1,protein_coding,10.2005879910363,7.27579590899599,6.90759974123531
chr8,64206358,64206859,-0.5711546595983846,chr8,64012770,64207993,ENSMUSG00000053626.4,-,Tll1,protein_coding,4.9860016930976,3.42275345181263,3.35994661326391
chr19,59169555,59170056,-0.738394213873942,chr19,59164187,59172056,ENSMUSG00000006270.7,-,Vax1,protein_coding,5.25744591134646,3.85304245718336,3.15346944708568
chr10,13687068,13687569,-1.0548485195441708,chr10,13645054,13870980,ENSMUSG00000019806.9,-,Aig1,protein_coding,5.92891318806734,4.36156582716695,2.85313902355371
chr10,120978662,120979163,-0.4625606481969087,chr10,120921413,120981332,ENSMUSG00000048661.10,-,Lemd3,protein_coding,11.914972527345,9.79885416776072,8.67204097948563
chr9,72906483,72906984,-0.5431928300967072,chr9,72804874,72919291,ENSMUSG00000036030.9,+,Prtg,protein_coding,17.586728034966,11.8916234211547,12.1070701986325
chr16,63863937,63864438,-0.6183197676770648,chr16,63541538,63866158,ENSMUSG00000052504.6,-,Epha3,protein_coding,9.48626110090775,6.61080380978668,6.19431498534688
chr9,97716954,97717455,-0.8832802397653423,chr9,97442395,98035181,ENSMUSG00000032452.8,-,Clstn2,protein_coding,7.81473617800683,4.1659799156348,4.24216723238907
chr9,81626841,81627342,-0.8423629968778783,chr9,81626291,81635828,ENSMUSG00000049511.5,-,Htr1b,protein_coding,5.88605357465963,4.08774555102194,3.28486400738092
chr1,127460891,127461392,-0.7493001678456656,chr1,127203015,127490336,ENSMUSG00000036155.9,+,Mgat5,protein_coding,9.1005245802383,6.55212803632703,5.42471827504621
chr4,108782256,108782757,-0.5353445836578573,chr4,108717649,108783904,ENSMUSG00000094958.1,+,3110021N24Rik,protein_coding,8.38619769010971,6.94329985939133,5.80013130446117
chr4,108782256,108782757,-0.5353445836578573,chr4,108635466,108782798,ENSMUSG00000034557.10,-,Zfyve9,protein_coding,8.38619769010971,6.94329985939133,5.80013130446117
chr3,26331788,26332289,-0.8909868183205655,chr3,26329150,26335377,ENSMUSG00000074664.3,+,A830092H15Rik,antisense,6.40036893555221,3.50098781642549,3.45379987061765
chr3,26331788,26332289,-0.8909868183205655,chr3,25424215,26334460,ENSMUSG00000063887.9,-,Nlgn1,protein_coding,6.40036893555221,3.50098781642549,3.45379987061765
chr3,63805458,63805959,-1.0324586925684522,chr3,63694234,63901472,ENSMUSG00000036834.12,-,Plch1,protein_coding,3.65735367745841,1.9558591153215,1.78321188972107
chr11,48800075,48800576,-0.4769722205416766,chr11,48798866,48802932,ENSMUSG00000064500.1,+,Gm25296,snoRNA,20.9869240319781,14.7471777295241,15.129145085423
chr11,48800075,48800576,-0.4769722205416766,chr11,48800032,48804112,ENSMUSG00000064725.1,+,Snord96a,snoRNA,20.9869240319781,14.7471777295241,15.129145085423
chr11,48800075,48800576,-0.4769722205416766,chr11,48798332,48808434,ENSMUSG00000020372.11,+,Gnb2l1,protein_coding,20.9869240319781,14.7471777295241,15.129145085423
chr2,92198119,92198620,-0.7156324550802703,chr2,92091117,92366666,ENSMUSG00000058318.11,+,Phf21a,protein_coding,4.10023634933814,3.59878077219156,2.4964966456095
chr9,78175162,78175663,-0.5353301082873337,chr9,78173303,78177633,ENSMUSG00000065037.1,-,Rn7sk,misc_RNA,18.3582010763049,12.1458851061465,12.7077310456965
chr9,78175162,78175663,-0.5353301082873337,chr9,78173914,78180879,ENSMUSG00000097574.1,+,C920006O11Rik,lincRNA,18.3582010763049,12.1458851061465,12.7077310456965
chr18,16734636,16735137,-0.988064573209999,chr18,16586877,16811246,ENSMUSG00000024304.10,-,Cdh2,protein_coding,3.65735367745841,1.85806615955543,1.83952384413332
chr1,32430457,32430958,-1.0563864884523344,chr1,32170714,32660568,ENSMUSG00000026058.7,+,Khdrbs2,protein_coding,5.85748049905448,3.16849176682083,2.81559772061222
chr8,73142719,73143220,-0.6003672393778013,chr8,72812599,73355540,ENSMUSG00000004383.13,-,Large,protein_coding,19.7439952431544,13.4758693045651,13.0643734236407
chr2,138278206,138278707,-0.5105979213221717,chr2,138254565,138591292,ENSMUSG00000062098.7,+,Btbd3,protein_coding,16.5009511619706,11.6960375096226,11.6190332603931
chr12,61523610,61524111,-0.676449602437984,chr12,61521150,61860342,ENSMUSG00000035653.12,+,Lrfn5,protein_coding,7.15755543908852,5.22214383790841,4.4861857015088
chr10,101783203,101783704,-1.1478495443359404,chr10,101679487,102393469,ENSMUSG00000019888.11,+,Mgat4c,protein_coding,4.54311902121787,2.24923798261973,2.04600101031154
chr11,9317232,9317733,-0.6258718293074533,chr11,9189942,9686259,ENSMUSG00000004668.10,+,Abca13,protein_coding,5.87176703685705,4.24421428024766,3.81044224856187
chr16,97863885,97864386,-0.5860335480306489,chr16,97853210,97924633,ENSMUSG00000045975.7,-,C2cd2,protein_coding,12.6721590308813,7.70608491436672,8.4655638133074
chr6,45841883,45842384,-0.9441521104334308,chr6,45058061,47303369,ENSMUSG00000039419.12,+,Cntnap2,protein_coding,6.92897083424737,3.911718230643,3.60396508238364
chr6,6881325,6881826,-0.4593917416964361,chr6,6875805,6884085,ENSMUSG00000029755.9,-,Dlx5,protein_coding,10.2434476044441,7.76476068782636,7.47071928535775
chr18,22344396,22344897,-0.531224374517411,chr18,22342883,22532227,ENSMUSG00000045215.12,+,Asxl3,protein_coding,9.68627263014375,7.17800295322991,6.71989322652783
chr3,17789697,17790198,-0.555517610251576,chr3,17787921,17810970,ENSMUSG00000100252.2,+,Mir124-2hg,lincRNA,10.4005995202723,7.08020999746384,7.09530625594279
chrX,43428872,43429373,-0.5816609261224122,chrX,42525866,43431126,ENSMUSG00000016150.11,-,Tenm1,protein_coding,10.8149091165469,7.47138182052814,7.24547146770877
chr17,79354235,79354736,-0.6365237299981074,chr17,79352699,79360022,ENSMUSG00000097791.1,+,Gm17315,lincRNA,10.9149148811649,7.13888577092348,7.03899430153054
chr17,79354235,79354736,-0.6365237299981074,chr17,79332025,79357091,ENSMUSG00000036533.8,-,Cdc42ep3,protein_coding,10.9149148811649,7.13888577092348,7.03899430153054
chr2,136891275,136891776,-0.4109526749456771,chr2,136871780,136893389,ENSMUSG00000027274.12,-,Mkks,protein_coding,41.9738480639563,31.2741872539908,31.6848596826228
chr2,136891275,136891776,-0.4109526749456771,chr2,136889218,137073950,ENSMUSG00000027281.12,+,Slx4ip,protein_coding,41.9738480639563,31.2741872539908,31.6848596826228
chr4,13743162,13743663,-0.4564777711150564,chr4,13741436,13895649,ENSMUSG00000006586.11,+,Runx1t1,protein_coding,31.0303601071862,22.6097313731166,22.6937176281345
chr6,27965196,27965697,-1.0781146483182675,chr6,27273121,28137178,ENSMUSG00000024211.11,-,Grm8,protein_coding,4.48597287000758,2.26879657377294,2.12108361619454
chr4,101620172,101620673,-0.7222961853612813,chr4,101494648,101644799,ENSMUSG00000028528.12,+,Dnajc6,protein_coding,6.18607086851364,3.71613231911085,3.75413029414962
chr2,121621429,121621930,-0.56434948169327,chr2,121543529,121809087,ENSMUSG00000027238.12,-,Frmd5,protein_coding,18.7867972103821,13.0455802991944,12.745272348638
chr14,102981776,102982277,-0.6203995022699919,chr14,102974581,102984637,ENSMUSG00000098557.1,-,Kctd12,protein_coding,12.0006917541604,8.70357306318068,7.82736166330197
chr14,102981776,102982277,-0.6203995022699919,chr14,102976220,102984528,ENSMUSG00000097142.1,+,Gm26778,lincRNA,12.0006917541604,8.70357306318068,7.82736166330197
