gene_name,2mo,9mo,18mo,gene_chrom,gene_start,gene_end,strand,gene_type
Gm15835,3.4296936482103635,3.1970692380912737,3.0093798384370465,chr16,4775743,4781454,-,sense_intronic
Gm15839,2.88255615125521,1.45860354705203,1.07265023944291,chr16,56884367,56891453,+,lincRNA
Gm15841,0.7679576398661625,1.0210224829364214,1.039129919460318,chr1,74900371,74909653,+,antisense
Gm15842,1.4242123502972432,1.3483188886163866,1.2998435193249134,chr5,122300422,122305039,+,processed_pseudogene
Gm15846,2.13476709587038,1.45148840779812,1.2253539193636,chr5,122436596,122440915,-,processed_pseudogene
Gm15847,0.9060348720845246,1.050668896494388,0.9422934395106116,chr5,73011499,73019376,+,transcribed_unprocessed_pseudogene
Gm15849,3.4327965073613367,4.085275788287997,3.781588691369327,chr1,132379129,132384509,+,antisense
Gm15850,15.676678717106304,18.387891545194112,18.818555936893066,chr1,136124178,136133183,-,processed_transcript
Gm15851,1.036975528255644,1.2408802858823118,1.2693027833407757,chr1,133904531,133916822,+,antisense
Gm15852,1.5979724627518126,1.3637350236665287,1.3010850126576017,chr1,169930698,169936248,-,processed_transcript
Gm15853,35.466714382020974,36.036994464523644,38.424218646710635,chr1,166377839,166382493,-,antisense
Gm15857,0.676423294912418,0.476714330012126,0.42831519977755,chr5,123291638,123312324,-,antisense
Gm15859,0.865697703121856,1.09217387547554,0.905048639529954,chr16,4727869,4732809,+,antisense
Gm15860,8.674707654938404,9.652702846396926,9.395266829406172,chr5,123332332,123346437,-,antisense
Gm15862,0.8805224746209557,0.895716974964742,0.8351111817884992,chr6,128379584,128401740,-,antisense
Gm15864,1.9258412463714418,1.911600746217781,2.13288554555893,chr6,82048453,82054581,-,antisense
Gm15866,1.61969247680863,1.211352457978572,1.230940639360697,chr5,43555285,43603730,-,antisense
Gm15867,2.370584391344435,1.463939901492465,1.147139839404222,chr1,192852923,192858246,+,antisense
Gm15868,1.06428068878422,0.914295394127735,0.651783999661489,chr16,14309841,14316014,+,antisense
Gm15869,24.076635581985794,22.68306394147253,24.6839911871801,chr16,14314074,14319285,-,sense_intronic
Gm1587,2.04478418049213,2.35866866267194,2.57361567866337,chr14,77792823,77800864,-,protein_coding
Gm15870,1.7934525892632,1.59379119287636,2.05218847893418,chr6,127932689,127946839,-,antisense
Gm15872,3.821688187616793,4.63314151083925,5.278829650591707,chr1,193185274,193194379,+,antisense
Gm15873,2.8670418555003407,2.8567284104457986,2.8802645318374385,chr7,4524536,4530184,+,antisense
Gm15875,0.8967262946316005,0.5265203047895125,0.5568097597108155,chr8,11836978,11842400,-,antisense
Gm15880,1.1767593330070385,0.9151847865344725,0.8380079995647712,chr7,80634017,80646384,+,antisense
Gm15883,1.02394351982155,1.06015574883294,1.08754815943517,chr7,27122481,27132674,-,antisense
Gm15884,2.51021305313828,2.51520172625801,2.48050367871173,chr6,124713573,124720831,-,antisense
Gm15886,10.586955423124625,10.459966217176529,10.523145786534707,chr3,103769952,103791402,+,antisense
Gm15888,0.5166260486372365,0.651035241732978,0.5400495997195199,chr7,55977927,55982850,+,processed_transcript
Gm15889,0.6143661118929296,0.5763262795668991,0.4543865597640095,chr8,94375921,94381622,+,lincRNA
Gm15890,14.656044913712455,14.933965780036592,14.98581772021696,chr8,94377237,94388972,-,antisense
Gm15892,10.104977968339936,12.0471166134159,11.837638927185331,chr11,88057066,88069476,+,lincRNA
Gm15893,3.6855760995273927,3.1946975250066365,3.2127364463314345,chr11,88354291,88365947,+,antisense
Gm15894,0.5375703479063134,0.7462002292540557,0.6955466396387611,chr8,110752992,110760970,+,antisense
Gm15895,0.5104203303352878,0.5176263807221222,0.546567439716135,chr8,110803638,110809477,+,antisense
Gm15897,0.50369746884151,0.4636699080466203,0.382379946468074,chr16,11492821,11498306,-,processed_pseudogene
Gm15898,0.716760463875085,0.611901975836461,0.566120959705979,chr8,120093060,120099736,+,sense_intronic
Gm15900,0.2544344503799,0.206339038363458,0.260713599864596,chr10,127946219,127950560,-,processed_pseudogene
Gm15901,1.55453243463817,1.50485195220246,1.53821023920112,chr12,44921196,44926373,+,processed_pseudogene
Gm15903,19.233072447314754,21.943089459065646,22.2500435084442,chr5,129725046,129730385,+,sense_intronic
Gm15906,1.7701811456308922,2.397801928568457,2.1974431988587346,chr4,129133091,129138910,+,lincRNA
Gm15908,2.4630495940434733,2.2092507383397777,2.025372222948103,chr13,34650923,34668774,+,processed_transcript
Gm15910,2.0778813447691866,1.713562703650555,1.8287196790502367,chr10,120855629,120865326,+,processed_transcript
Gm15911,6.482907052769181,7.3143631530218665,7.095134396315067,chr13,55600182,55606783,-,antisense
Gm15912,23.850126863964647,24.636169666671467,25.848822306575162,chr13,74006152,74011354,-,antisense
Gm15913,2.427987285637465,1.728978838700695,1.8417553590434652,chr14,13351876,13356007,-,processed_pseudogene
Gm15915,3.628793777064555,4.39537727410434,4.640702077589806,chr10,93672218,93685322,-,antisense
Gm15916,1.1687436135336868,1.111147580152642,1.020507519469989,chr14,18828906,18834075,+,processed_pseudogene
Gm15917,25.337947826856873,28.478344863784102,28.505928411861834,chr10,81570612,81577940,-,antisense
Gm15918,10.867764176287825,11.610128477571445,11.78611695387875,chr14,63600524,63609372,-,antisense
Gm15920,0.8936234354806234,0.7773289634899241,0.649921759662457,chr5,130186395,130190796,+,processed_pseudogene
Gm15927,22.917200545905043,23.33706382456128,24.43383028064338,chr7,3630114,3646887,-,processed_transcript
Gm15929,14.94750681662731,14.351235875141178,15.37713641868041,chr7,3664252,3672278,+,processed_transcript
Gm15932,0.8245848193714448,0.8057895205055715,0.7225491196247378,chr14,55565219,55577991,-,antisense
Gm15935,3.617933770036145,4.6212829454160556,4.560625757631395,chr14,21739543,21748632,+,antisense
Gm15938,4.44794859292179,4.215720007943058,4.547590077638165,chr15,5173085,5187723,-,antisense
Gm15939,0.477840309250057,0.323738836053011,0.219744319885874,chr10,33622246,33664432,+,antisense
Gm15940,0.632983266798776,0.597671697328636,0.547498559715651,chr15,37760832,37767401,-,sense_intronic
Gm15941,12.941637661320316,12.97000946747544,13.258683233113956,chr15,37419134,37435414,-,processed_transcript
Gm15942,1.6724410823752,1.375000660818558,1.6145620791614599,chr15,37698704,37722853,+,lincRNA
Gm15943,8.897226982622573,8.56713588594287,8.814247949707955,chr15,58212475,58326053,+,processed_transcript
Gm15945,2.7522360669142873,2.2190340548139074,2.2253767988442275,chr15,75659407,75665529,+,antisense
Gm15946,6.73941007591638,7.60252629280533,7.42288863614485,chr17,12960768,12965190,+,processed_pseudogene
Gm15947,2.6529445740831066,2.30886268789455,1.9814233589709263,chr17,23851159,23860647,-,antisense
Gm15948,0.7726119285926248,0.9984912086323656,0.9286370128510354,chr5,66986816,66993207,-,antisense
Gm15949,0.642291844251699,0.921410533381647,0.748620479611196,chr5,66983091,66987641,-,antisense
Gm15950,0.695040449818264,0.522962735162556,0.54004959971952,chr16,13917427,13923399,-,unprocessed_pseudogene
Gm15952,12.075293529208686,12.45267955088891,12.886700793307158,chr3,35931045,35944717,+,antisense
Gm15956,6.3670669777994595,5.6423054283524925,5.45356983716763,chr18,12191768,12200675,+,antisense
Gm15958,2.975641925784443,2.484962384428882,2.487952638707856,chr18,66289274,66321607,+,processed_transcript
Gm15962,1.69726395558299,2.09896607990414,2.212341118851,chr19,12704055,12723247,-,antisense
Gm15964,2.718621759445398,3.4591435339437093,3.61584933145541,chr16,91609468,91625861,+,processed_transcript
Gm15966,1.0195995170101868,1.0402333589219839,0.9959259514827551,chr16,91318452,91330995,-,lincRNA
Gm15969,0.4700831613726205,0.4411386337425645,0.3892081597978605,chr4,148911511,148916324,-,antisense
Gm15971,7.10244459658039,6.4036253285211,6.77855359647949,chr16,94618377,94622587,+,processed_pseudogene
Gm15972,11.435587400916148,12.278951567439208,13.130654233180463,chr18,23748447,23754305,-,antisense
Gm15976,0.718311893450572,0.7862228875573125,0.633161599671161,chr16,91922438,91930635,+,antisense
Gm15978,2.049128183303492,2.953494304299008,3.084614334397974,chr17,87327764,87334052,-,antisense
Gm15983,15.287787036850846,16.83708765197679,17.481777990920662,chr16,5252786,5291621,+,processed_transcript
Gm15984,0.803640520102367,0.5247415199760345,0.541911839718553,chr5,74700599,74730605,+,lincRNA
Gm15990,2.39230440540126,2.388908004501065,2.556855518672075,chr10,86123827,86131854,+,antisense
Gm15991,4.454154311223743,3.8315024882317927,3.797107358027929,chr8,67954770,67980051,+,antisense
Gm15992,0.757097632837752,0.6972836468834085,0.6015035196876031,chr8,67808985,67813374,-,sense_intronic
Gm15995,1.213217928030985,0.8893924067390421,0.7784163195957214,chr12,111724392,111729127,+,processed_transcript
Gm15996,6.697521477378215,7.750165432324005,7.89031087590208,chr12,111728094,111733831,-,antisense
Gm15997,4.727205916509484,4.470283879027476,4.445580708802251,chr5,149487056,149540030,-,processed_transcript
Gm15998,3.1672434783571126,4.046735450662638,3.5326692781652724,chr3,89313439,89320907,+,processed_transcript
Gm15999,12.6131224487109,12.8357112140578,13.3187404730828,chr3,97890231,97903089,-,processed_transcript
Gm16000,7.886692246989175,6.913247177582573,6.778553596479482,chr3,81035408,81042437,-,antisense
Gm16001,15.501884318268056,16.413440402233416,16.2871510315411,chr5,124109109,124114241,-,antisense
Gm16004,5.156065377733454,5.357699858195985,5.531384865698645,chr9,99706399,99758043,+,antisense
Gm16005,3.30454499578773,4.36158036264826,3.98891807792832,chr17,27520573,27524841,+,processed_pseudogene
Gm16006,4.73186020523595,5.628075149844655,5.48802127714974,chr15,57706114,57710927,-,antisense
Gm16008,1.6238296223432667,1.4621611166789847,1.2973605326595377,chr4,156020008,156033643,-,antisense
Gm16010,5.628586499867552,5.8486444667159425,6.221123090102334,chr9,97013966,97024043,+,antisense
Gm16012,0.623674689345853,0.586998988447767,0.450662079765944,chr7,81057113,81068307,+,processed_transcript
Gm16013,9.094480171505959,10.595628205617762,9.967949968156374,chr11,71427828,71438180,-,lincRNA
Gm16019,0.7457204826175134,0.563281857601393,0.536325119721454,chr5,111740849,111750176,+,lincRNA
Gm16021,2.94151047512372,3.07018258806317,3.02800223842738,chr11,73224048,73228266,-,processed_pseudogene
Gm16023,15.868021698083039,17.392957906188688,16.968730871187137,chr4,155606300,155626755,-,processed_transcript
Gm16024,1.53281242058135,1.25937964794248,1.26632319934232,chr4,155614409,155618787,+,antisense
Gm16029,0.763303351139701,0.4358022793021305,0.357550079814303,chr15,7395897,7413381,+,processed_transcript
Gm16031,0.5336917739675956,0.6356191066828353,0.5524645330464053,chr15,101127916,101133592,-,antisense
Gm16032,4.50535148721482,4.9343490725882,4.68912031756466,chr11,74730203,74734370,-,processed_pseudogene
Gm16033,1.4040437658159146,1.2985129138390001,1.188109119382943,chr11,46141783,46149116,-,antisense
Gm16034,0.952577759349139,1.0388103310712,0.886426239539626,chr11,46141897,46147014,-,antisense
Gm16039,5.0815081049914665,4.918390831690142,5.1103590053458845,chr6,8257288,8599480,+,protein_coding
Gm16043,3.756675900644001,3.651082885721871,3.42120091250888,chr6,8418009,8445455,-,antisense
Gm16045,0.672286149377785,0.6771240856639903,0.715100159628607,chr11,117255649,117265437,-,antisense
Gm16046,1.195221344955336,1.503428924351676,1.654414015140765,chr17,13673662,13685516,-,processed_transcript
Gm16047,8.60267699607649,10.69049672900329,10.011402234800489,chr7,45628664,45635077,-,antisense
Gm16048,2.04168132134115,1.8179180793746,1.38178207928236,chr3,90449583,90459095,+,antisense
Gm16049,12.83963116673205,16.88541130607629,16.619871244701642,chr17,13757406,13762368,-,antisense
Gm1604A,1.0828978436900654,1.1206344324911903,1.1955580793790754,chr17,8036510,8103228,-,protein_coding
Gm1604b,0.9225834542230514,0.841958145046292,0.8740113062127417,chr17,7023837,7089467,+,protein_coding
Gm16052,12.83963116673205,16.88541130607629,16.619871244701642,chr17,13757370,13761985,-,antisense
Gm16053,1.16667504076637,1.13842228062597,0.96836479949707,chr7,97404140,97408327,+,processed_pseudogene
Gm16054,1.1356464492566267,0.8386970395549173,0.8268345595705743,chr5,81789909,81800426,-,antisense
Gm16055,1.6006320563097902,1.6949278151284035,1.7127287305390488,chr6,8352056,8366136,-,antisense
Gm16059,3.73118812904671,3.64473008281659,3.586674238137225,chr15,79425220,79433629,+,antisense
Gm16062,17.88798300536739,19.646085336594293,18.938980790163857,chr11,59808080,59820491,+,antisense
Gm16063,0.94637204104719,0.907180254873822,0.923671039520282,chr5,119623942,119636464,+,lincRNA
Gm16066,5.965763860940105,6.25104512007609,6.201673027890211,chr19,3796615,3854419,-,processed_transcript
Gm16068,0.9437124474892107,0.9336079149597822,0.7560694396073273,chr19,47604144,47619106,-,antisense
Gm16069,7.681644971428949,9.227149755781975,9.303751035168004,chr3,89178755,89184293,-,antisense
Gm16070,0.428194562834466,0.330853975306923,0.361274559812368,chr1,17674027,17729646,-,antisense
Gm16074,0.421988844532518,0.451811342623433,0.42831519977755,chr10,3990371,3994814,+,processed_pseudogene
Gm16076,8.27036078100715,8.077817594966664,8.38082489164734,chr1,69089913,69108740,-,sense_intronic
Gm16082,0.499560323306877,0.505174887027776,0.465559999758207,chr14,49711246,49715622,-,processed_pseudogene
Gm16083,1.7965554484141735,1.0619345336464165,1.0763747194409754,chr1,130460576,130559075,+,antisense
Gm16086,0.673320435761443,0.537193013670381,0.528876159725323,chr12,107077360,107101673,-,lincRNA
Gm16087,1.07358926623714,0.622574684717329,0.666681919653752,chr12,106951812,106957928,-,lincRNA
Gm16090,1.2982362687676854,1.2853499062192633,1.3985422392736528,chr18,20595964,20667260,-,antisense
Gm16091,59.574895698708254,56.46218754942145,60.098209248787605,chr8,72145601,72162855,-,processed_transcript
Gm16093,0.617468971043904,0.437581064115608,0.45438655976401,chr3,19225780,19242987,+,antisense
Gm16096,0.5957489569870835,0.531856659229947,0.584743359696308,chr9,40778742,40786181,-,processed_transcript
Gm16098,6.723895780161513,7.243211760482757,7.288807356214487,chr2,155824788,155829953,+,antisense
Gm16099,6.38258127355433,8.07212548356354,7.56814335606941,chr10,81022811,81028567,+,antisense
Gm16100,0.561617506326365,0.540750583297337,0.681579839646015,chr3,135493653,135497883,+,processed_pseudogene
Gm16101,4.26332847343882,4.46830745145694,4.96845631741958,chr1,162314092,162318521,+,processed_pseudogene
Gm16104,15.3457070743357,17.4961274253704,16.73160564464362,chr10,81407575,81413579,+,antisense
Gm16105,6.55634138600889,9.87225571480336,10.2944627146535,chr10,81459159,81464972,+,antisense
Gm16106,3.980968290700145,5.85042325152939,5.10998655734608,chr10,81502473,81506766,+,processed_pseudogene
Gm16108,9.40786894575436,10.0536917657781,9.15849631524344,chr5,114063461,114091466,+,antisense
Gm16112,0.6433261306353577,0.7115139253912334,0.8280760529032626,chr5,22290787,22295168,+,processed_pseudogene
Gm16113,0.7819205060455474,0.837807647148177,0.7337225596189341,chr5,22279211,22283582,-,processed_pseudogene
Gm16116,1.694161096432019,1.7930150919859085,2.1068141855724716,chr8,114589303,114596900,-,antisense
Gm16120,2.818947538660235,3.459736462214875,3.4004502382339403,chr5,140205385,140212751,+,antisense
Gm16121,1.80896688501807,1.53687007884506,1.31101695931911,chr5,140099199,140109591,+,antisense
Gm16122,0.5461032105714934,0.6415483893944286,0.46555999975820667,chr5,140072105,140087512,+,antisense
Gm16124,14.37554644646436,15.579783252983356,15.235606178753892,chr9,53665246,53683265,+,antisense
Gm16125,1.97031556086874,1.44793083817116,1.69836287911794,chr13,74338539,74342877,+,processed_pseudogene
Gm16126,8.079845229137318,10.066736187743627,10.397506661266638,chr9,95616911,95650471,-,antisense
Gm16127,8.079845229137318,10.066736187743627,10.397506661266638,chr9,95634972,95640265,-,processed_transcript
Gm16130,2.9508190525766502,2.824710283803198,2.6201716786391884,chr9,58030274,58050997,+,antisense
Gm16131,0.549206069722468,0.348641823441704,0.391070399796894,chr9,58115815,58120989,+,antisense
Gm16133,8.884261464027436,9.64457125867817,9.278610795181063,chr13,63331137,63341959,+,antisense
Gm16136,3.6613737981497825,3.7781389438274475,3.775691598039055,chr15,37229921,37235309,-,antisense
Gm16140,2.1549356803517146,1.8819543326598098,1.7132607991102,chr11,19007128,19013183,+,antisense
Gm16141,2.40161298285418,2.13098420654674,2.08570879891677,chr11,19011817,19017154,+,antisense
Gm16144,2.521590203358525,2.240083008440063,2.0795013322533245,chr9,69475029,69481598,-,antisense
Gm16146,1.54315528441793,1.34713303207407,1.3308808526421267,chr18,84856636,84861547,-,antisense
Gm16147,1.73449826539469,1.40168243302073,1.22907839936167,chr18,5609558,5613930,-,processed_pseudogene
Gm16148,3.46744510121388,3.6874209183400652,3.4823887981913875,chr10,3944199,3949091,-,processed_pseudogene
Gm16151,1.2690693927485257,0.6403625328521075,0.5456363197166185,chr1,38305902,38313930,+,antisense
Gm16152,1.2887208340380316,0.9427559511433854,0.810695146245623,chr1,38382949,38395974,+,antisense
Gm16153,1.3280237166170403,1.3561455417956916,1.322935295312923,chr10,4407033,4425369,+,processed_transcript
Gm16155,9.8391663677398,10.3240670574268,10.8419612743691,chr10,94406891,94412732,+,sense_intronic
Gm16156,5.1192004559159265,5.869396956206518,5.61589509041666,chr8,105932333,105947843,+,antisense
Gm16157,0.660908999157546,0.643920102479066,0.633161599671161,chr7,68264339,68278594,-,lincRNA
Gm16160,6.287944069449613,6.87678208890626,6.483388556632785,chr3,102201956,102208266,+,lincRNA
Gm16163,10.10187510918898,9.828379022737554,10.555176314518063,chr8,124829698,124865703,+,processed_transcript
Gm16164,0.668666147034982,0.5514232921782061,0.502804799738863,chr9,22675851,22680318,-,processed_pseudogene
Gm16165,1.2111493552636714,1.0056063478862776,0.8243515729051986,chr9,22667734,22672528,-,processed_pseudogene
Gm16168,4.934806586579371,5.29077307958887,5.036777247384098,chr17,10494446,10571396,+,antisense
Gm16169,0.508868900759801,0.526520304789513,0.528876159725323,chr17,10805834,10828625,+,processed_transcript
Gm16170,5.883020950247435,5.983832112540262,5.7319747170230295,chr11,48841648,48855493,-,processed_transcript
Gm16172,2.224750011248642,2.5875389753394487,2.312902078798772,chr17,45661519,45668209,+,antisense
Gm16174,2.651910287699447,4.438661037898977,5.247792317274503,chr7,19814553,19820625,+,antisense
Gm16175,1.0104977968339934,2.0408591093305213,2.47802069204635,chr7,19807609,19813872,+,antisense
Gm16177,0.794331942649445,1.11351929323728,0.733722559618934,chr8,86657318,86662035,-,processed_pseudogene
Gm16180,1.391632329212014,1.392788508953341,1.361297439292998,chr8,3257704,3262641,+,antisense
Gm16181,0.5771318020812375,0.7204078494586235,0.471146719755305,chr17,35218834,35226134,+,protein_coding
Gm16183,0.6846975859816836,0.6664513767831224,0.5971582930231933,chr8,84609202,84619184,-,antisense
Gm16184,2.654496003658595,2.917207094104057,3.0224155184302792,chr7,19909825,19914397,+,processed_pseudogene
Gm16188,11.00739283808166,13.114980429773917,13.24983759311857,chr4,149774252,149785332,+,lincRNA
Gm16189,0.9598177640347446,0.5941141277016797,0.6629574396556863,chrX,71437714,71471851,+,antisense
Gm16191,1.8902617947736022,2.3095742018199426,2.076025150921796,chr17,28923463,28939125,+,antisense
Gm16192,6.872315876216457,6.735072232099189,6.927532796402109,chr8,41037756,41044053,+,antisense
Gm16193,2.0003098659948266,1.90092803733691,1.9628009589805995,chr8,41051110,41066706,+,antisense
Gm16194,3.083207709684886,3.169794537617944,3.013104318435113,chr17,29112145,29135811,+,lincRNA
Gm16195,2.22475001124864,2.40847463744932,2.519610718691415,chr17,29019293,29024402,+,lincRNA
Gm16196,0.580234661232212,0.707956355764277,0.51397823973306,chr17,29012642,29017897,-,lincRNA
Gm16198,0.567823224628314,0.586998988447767,0.536325119721454,chr3,152151447,152156116,+,processed_pseudogene
Gm16199,0.753994773686778,0.736416912779926,0.722549119624737,chr6,120003998,120008285,+,processed_pseudogene
Gm16201,1.6868270657115345,1.8001302312398197,1.7190168136526667,chr7,139948396,139980977,+,processed_transcript
Gm16208,24.804256052889276,26.66398435403648,28.550001425172262,chr8,107027675,107033188,-,antisense
Gm16210,0.45456886561774845,0.448253772996477,0.420866239781419,chr10,39750259,39754868,-,processed_pseudogene
Gm16212,0.7633033511397005,0.8733833434177385,0.8640793595512319,chr10,68023450,68028626,-,antisense
Gm16215,0.421988844532518,0.384217519711266,0.554947519711782,chr3,144845574,144850003,+,processed_pseudogene
Gm16217,0.648497562553648,0.633247393598198,0.409692799787222,chr10,127594548,127599870,+,antisense
Gm16221,1.8756783567640185,1.723642484260262,1.694638399119873,chr10,75943295,75947687,-,processed_pseudogene
Gm16223,2.763096073942697,1.7538818260893878,1.892035839017352,chr5,42065960,42218798,+,protein_coding
Gm16224,1.65382392746935,1.73965154758157,1.87713791902509,chr4,135141421,135146285,-,antisense
Gm16228,1.54212099803427,1.13130714137206,0.975813759493201,chr5,99608625,99613433,-,processed_pseudogene
Gm16229,1.5534981482545147,2.0752489490577632,1.8895528523519747,chr10,127661839,127667484,+,antisense
Gm16230,23.24868933186748,23.163335841111575,23.939715934233348,chr10,127669604,127678724,-,antisense
Gm16233,4.815637402312274,5.618588297506116,6.060970450185496,chr3,144945561,144956878,+,antisense
Gm16235,3.52795085465789,3.21248537314142,3.28126687829584,chr10,88442236,88451887,-,antisense
Gm16237,0.6756475801246743,0.5523126845849448,0.5028047997388635,chr8,125222400,125229323,-,antisense
Gm16240,1.9253241031796084,1.9886814214685002,1.8864491190202548,chr10,76291165,76296860,+,antisense
Gm16244,7.87091937963838,8.4741308514096,8.81211967542333,chr19,42777032,42783454,+,processed_transcript
Gm16245,2.55985879955387,2.82826785343015,2.64438079862661,chr14,26373278,26378172,-,processed_pseudogene
Gm16249,0.7198633230260595,0.6421413176655879,0.6015035196876031,chr13,54775514,54785091,-,antisense
Gm16251,4.18110270593799,3.8741933237552653,4.046647517898335,chr7,19918729,19929607,+,antisense
Gm16252,8.916453627718777,9.774422550062072,10.062613834773884,chr9,103470084,103494930,+,antisense
Gm16253,5.92180668963461,7.2360966212288504,7.314878716200949,chr3,96574984,96582663,+,protein_coding
Gm16254,21.783622669415706,20.664143178174886,22.2258343884568,chr10,7604084,7608813,-,processed_pseudogene
Gm16262,1.5338467069650086,1.4218419942401477,1.3842650659477365,chr9,94693704,94704319,-,antisense
Gm16265,2.59088739106362,2.70019534685973,2.6890745586034,chrX,12668635,12672742,+,processed_pseudogene
Gm16267,2.2098562873239618,2.444761847644277,2.802298750544598,chr12,33109962,33140945,+,lincRNA
Gm1627,3.0532134045588,3.36546086710053,3.31478719827843,chr1,133960162,133973938,+,lincRNA
Gm16271,2.043232750916638,1.6364820283998363,1.834306399047334,chr10,86970216,87030015,+,antisense
Gm16272,18.72110068740401,20.043347278271042,20.26117118947717,chr6,39582092,39594784,-,antisense
Gm16273,1.04566353387837,0.85381671046948,0.830559039568641,chr5,66354918,66359185,+,unprocessed_pseudogene
Gm16275,13.424520116690704,14.847516838101553,15.129768872142204,chr17,23769841,23779763,+,antisense
Gm16277,0.853286266517958,0.490944608519951,0.465559999758207,chr19,58202139,58238047,+,antisense
Gm16278,24.444324391376274,26.628916881999324,26.671001266148146,chr17,25917089,25937745,+,processed_transcript
Gm16279,14.861919618379595,16.139804005093364,16.39236759148647,chr17,35894946,35914215,+,antisense
Gm16283,42.31834453056427,39.108362909129156,41.39200845850264,chr18,49753794,49759189,+,processed_transcript
Gm16286,45.7919953500801,51.4993779198175,52.2432809328669,chr18,80204765,80214741,+,protein_coding
Gm16295,13.46123728331059,15.735130460027134,17.023356577825442,chr9,118922873,118927777,+,lincRNA
Gm16298,1.15426360416247,0.939198381516428,0.893875199535757,chr19,53765891,53770310,-,processed_pseudogene
Gm16299,1.65072106831838,1.36254916712421,1.16203775939648,chr19,53817354,53827128,-,antisense
Gm16304,1.30940656171119,0.601229266955592,0.756069439607328,chr1,139131891,139136665,-,processed_pseudogene
Gm16305,3.0842419960685468,3.1093158539596897,3.994504797925413,chr1,138989514,138994069,-,processed_pseudogene
Gm16306,1.1439207403258913,1.2902119180427698,1.3668841592900949,chr7,6397054,6401636,+,sense_intronic
Gm16312,27.019697486685,29.4068705364197,29.1440559848637,chr19,3998758,4003232,-,antisense
Gm16314,15.612035818127655,17.204406715960005,17.981789430660957,chr16,18496901,18503658,+,protein_coding
Gm16315,4.60154012089503,5.06953671841254,4.93493599743699,chr10,81299701,81304917,-,antisense
Gm16316,5.594898314799833,5.70735813010254,5.321217780093515,chr2,163683004,163694279,-,antisense
Gm16322,2.392304405401257,2.3432525276217944,1.9441785589902727,chr9,42472555,42507662,+,antisense
Gm16323,18.744372131036318,21.441472141664807,21.0817982823843,chr2,30411716,30417338,+,antisense
Gm16326,20.3826817627508,23.5475533608229,22.6820831882198,chr7,122129092,122133505,+,processed_pseudogene
Gm16334,0.477840309250057,0.572768709939943,0.569845439704045,chr4,152416283,152423834,-,processed_transcript
Gm16337,1.262518912318692,1.2467305114910834,1.2290783993616663,chr3,9755607,9788142,+,lincRNA
Gm16339,0.6764232949124177,0.838400575419335,0.9621573328336267,chr12,102125806,102131906,-,antisense
Gm16341,1.815172603320019,1.0388103310711998,0.8764942928781178,chr1,86273509,86303375,-,antisense
Gm16342,0.7105547455731362,0.777684720452617,0.7739469435980431,chr11,102730405,102754861,+,unitary_pseudogene
Gm16343,13.055797020916598,14.821427994170547,14.99599796554502,chr9,107573820,107589425,-,antisense
Gm16344,0.7152090342995965,0.78800167237079,0.653646239660522,chr18,32019740,32028610,+,antisense
Gm16345,0.390960253022774,0.377102380457354,0.439488639771747,chr18,32029089,32033246,+,processed_pseudogene
Gm16348,1.054972111331295,0.7986743812516576,0.731860319619903,chr8,41216139,41222894,+,processed_transcript
Gm16350,1.42110949114627,1.2415917998077,1.18810911938294,chr8,14959066,14963586,-,antisense
Gm16364,3.02632195858369,3.4745596689938534,3.460041918202993,chr10,39554071,39560062,-,antisense
Gm16365,2.1320292789724644,2.3023753550453954,2.2831062388142462,chr10,39556496,39615682,-,antisense
Gm16372,0.335108788305234,0.416235646353871,0.476733439752404,chr12,24491207,24495656,-,protein_coding
Gm16386,2.77240465139562,1.5528791421663646,1.3054302393220125,chr17,22782798,22819741,-,lincRNA
Gm16397,1.58556102614791,1.47639139518681,1.32591487931137,chrX,134729571,134734064,+,processed_pseudogene
Gm16401,3.14319631993706,2.19857802945891,1.8299611723829232,chr5,44098442,44104513,+,protein_coding
Gm16418,0.8367376843794276,0.913109537585416,1.036646932794939,chr1,166429705,166433875,-,processed_pseudogene
Gm16432,17.45875415614924,17.135627036505543,17.97185748399946,chr1,177981423,178174704,+,protein_coding
Gm16459,0.999120646613755,0.743532052033839,0.99443615948353,chrX,162842838,162847523,+,processed_pseudogene
Gm16464,2.87324757380229,1.08150116659467,0.696477759638277,chr7,104499055,104504149,-,processed_pseudogene
Gm16481,0.961886336802062,0.960543799278165,0.819385599574444,chrX,13236327,13241553,+,processed_pseudogene
Gm16487,0.535243203543083,0.4393598489290865,0.4711467197553055,chr11,113465977,113474014,+,pseudogene
Gm16490,31.695706227203452,33.209912467635796,33.3340959826876,chr18,35768318,35772668,+,processed_pseudogene
Gm16499,3.116600384357279,2.96853774157871,2.4730547187155945,chr6,53817975,53822040,+,protein_coding
Gm16505,0.600920388905374,0.617831258548054,0.7461374929458193,chr13,3359029,3363533,+,protein_coding
Gm16510,1.1697778999173465,1.044146685511635,1.027956479466119,chr2,70616628,70620876,-,processed_pseudogene
Gm16518,0.645394703402674,0.626132254344285,0.62571263967503,chr11,3695430,3700326,-,processed_pseudogene
Gm16523,1.4055951953914,0.668823089867759,0.573569919702111,chr2,39159251,39163989,-,unprocessed_pseudogene
Gm16534,0.5916118114524507,0.58462727536313,0.4730089597543383,chr2,32048086,32066911,-,processed_transcript
Gm16537,14.948196340883085,15.830789554440846,15.114353663261316,chr15,99713543,99726474,-,antisense
