gene_name,gene_length,gene_type,gene_chr
Zfyve28,93556.0,,
Ppp1r9b,15864.0,,
Slc38a7,17619.0,,
Uba2,28911.0,,
Cd163l1,12878.0,,
Dnajb4,31791.0,,
Kitl,84786.0,protein_coding,chr10
Eif3a,29541.0,,
Wsb2,21297.0,,
1600020E01Rik,56219.0,lincRNA,chr6
Khsrp,10471.0,,
Tmem86b,3382.0,,
E230016M11Rik,44055.0,,
Rhbdd3,7167.0,,
Bicd2,45441.0,,
Rab26,6969.0,protein_coding,chr17
Tomm70a,35002.0,,
Dap3,30378.0,protein_coding,chr3
Rhot1,58888.0,,
Ercc4,40933.0,,
Fam171a1,113582.0,,
Ajap1,109590.0,protein_coding,chr4
Nckap5l,35713.0,,
Ppp2r2c,86565.0,protein_coding,chr5
Amotl1,103090.0,,
Gabra3,224167.0,,
Scamp2,27852.0,,
Porcn,12677.0,,
Rft1,36957.0,,
Strip1,19162.0,,
Usp5,14465.0,,
Kxd1,19684.0,protein_coding,chr8
Kcnmb4,56017.0,,
Gnb5,39588.0,,
Cuta,5750.0,,
Gemin8,20058.0,,
Iqsec2,80968.0,,
Dlgap3,67818.0,protein_coding,chr4
Srsf9,5903.0,,
Pfn2,6184.0,,
Peak1,216941.0,,
Galnt18,308316.0,,
Prtg,110417.0,,
Pigk,266308.0,,
Gpaa1,3676.0,,
Zdhhc21,61220.0,,
Cobl,228352.0,,
Cdk5,5289.0,,
Apopt1,41792.0,,
Hnrnph1,9538.0,,
Zfp365,26559.0,,
Prkcsh,11416.0,,
Adcy5,150861.0,protein_coding,chr16
Mgat5,283321.0,,
Inha,3289.0,,
Zdhhc9,36909.0,,
Ago1,33571.0,,
Zkscan17,41231.0,,
Zfp580,2185.0,,
Armc1,31663.0,protein_coding,chr3
Adcy2,379498.0,protein_coding,chr13
Timm44,16182.0,,
Ahr,37064.0,,
Lonp2,99830.0,protein_coding,chr8
Rps2,3813.0,protein_coding,chr17
Zfp523,28757.0,,
Zfp532,109531.0,,
Slc41a1,21372.0,,
1600002K03Rik,2202.0,,
Ptma,3986.0,,
Pigl,55957.0,,
Phc2,98179.0,,
Fam49b,131381.0,protein_coding,chr15
Mpp3,28809.0,protein_coding,chr11
Twist2,46567.0,,
Ksr2,361003.0,,
A830082K12Rik,81374.0,,
Heatr1,45262.0,,
Gm28375,128209.0,antisense,chr1
Celf1,79115.0,,
Col20a1,31828.0,,
Fsd1,10372.0,protein_coding,chr17
Adamts14,76326.0,,
Arhgef1,23682.0,,
Gm13052,38710.0,,
Atf2,76130.0,,
Gm16599,142898.0,,
Chchd4,11374.0,,
Tcerg1,64306.0,,
Fgfr1op2,21995.0,,
4933406I18Rik,99682.0,lincRNA,chr7
Slc25a22,8148.0,,
Zfyve26,63958.0,,
Synrg,80150.0,,
Fam117b,72340.0,,
Taok2,19025.0,,
Epha7,154368.0,,
Mtmr7,83702.0,,
Reep2,6874.0,,
Lysmd4,84786.0,,
Mnat1,150271.0,,
Vps39,36676.0,,
Bcap29,43691.0,,
Wasf3,88630.0,,
Smg6,238625.0,protein_coding,chr11
Ralgapa2,272465.0,protein_coding,chr2
Ttf1,27394.0,,
Spcs2,25893.0,,
Nup214,79539.0,protein_coding,chr2
Satb1,97103.0,,
Pcdh1,26139.0,,
Ankrd13a,31523.0,protein_coding,chr5
Impad1,30871.0,,
Dusp11,19399.0,,
Tsen2,33964.0,,
Grn,6733.0,,
Arl8b,42179.0,,
Ylpm1,74194.0,,
Serf2,9118.0,,
Cyp7b1,171388.0,,
Sfxn4,24202.0,,
Rbm12b2,6804.0,,
Clcn6,34562.0,,
Copg2,149240.0,,
Uba6,63516.0,,
Prkd1,307867.0,,
Tm9sf4,49163.0,,
Arpc5l,10529.0,,
Hmgb1,137787.0,,
Lin52,94723.0,,
Lancl3,68183.0,,
Ppp3cb,47209.0,protein_coding,chr14
Phb,13816.0,,
Atf4,2357.0,,
Gstm1,5718.0,,
Bloc1s2,7200.0,,
Fgd6,109338.0,,
Psmd12,24878.0,,
Wwox,913053.0,protein_coding,chr8
Fkbp1a,19209.0,,
Ube2v1,24457.0,,
Fam160b2,16539.0,,
Ctdnep1,9445.0,protein_coding,chr11
Zfp932,13890.0,,
Alg12,14074.0,,
Hic2,29858.0,,
9330159F19Rik,19173.0,,
Ank,128232.0,,
Enkur,24634.0,,
Plcb4,355582.0,,
Pisd,49345.0,,
Yipf5,15533.0,,
Rela,10647.0,,
Ago2,89091.0,,
Bbs5,20400.0,,
Kdm4b,76808.0,,
Ccdc186,34709.0,,
Gspt1,35033.0,,
Dhrs7,14556.0,,
Zfp511,4211.0,,
Prcp,60113.0,,
Klhl42,21399.0,,
Fam131a,9807.0,,
Gm17106,122747.0,,
Slc3a2,16487.0,,
Tubb3,10591.0,protein_coding,chr8
Tada1,14524.0,,
Sec62,28388.0,,
Dhx16,12851.0,,
Rec114,91114.0,,
Stk39,261823.0,,
Med8,6445.0,,
Trim62,27748.0,,
Aco2,42824.0,protein_coding,chr15
Usp28,57142.0,,
Erp44,86235.0,,
1700120C14Rik,12533.0,,
Zfp287,31549.0,,
Rfng,3461.0,,
Lrfn1,16262.0,,
Acaa2,27011.0,protein_coding,chr18
Heatr6,30058.0,,
Ap2s1,10884.0,,
Cpne9,23320.0,,
Carns1,11155.0,,
Zbtb7a,17775.0,protein_coding,chr10
Plaa,35730.0,,
Mical2,187250.0,protein_coding,chr7
Cdk19,144254.0,,
Pam,300532.0,protein_coding,chr1
Fam189b,6152.0,,
Cog4,35627.0,,
Zkscan2,25065.0,protein_coding,chr7
Ccdc3,93102.0,,
Cers2,8808.0,,
Bicd1,154443.0,,
Sv2b,194368.0,,
Setd6,3129.0,,
Ptpro,210914.0,protein_coding,chr6
Sesn1,98489.0,,
Zfp618,174135.0,,
Mms19,40071.0,,
Tnrc6a,71411.0,protein_coding,chr7
Cox4i1,5985.0,,
Ezh1,35348.0,protein_coding,chr11
Ascc3,258816.0,protein_coding,chr10
Gm12353,45679.0,,
Piga,14129.0,,
Snx5,20783.0,,
Rpl36,,,
Atp6v0e2,4186.0,,
Smurf1,89352.0,,
Dlst,24012.0,,
Fhod3,424878.0,protein_coding,chr18
Ppp2r1a,20605.0,,
Lrch3,101547.0,,
Akap8,17566.0,,
Kif21b,46609.0,,
Nmt1,40722.0,protein_coding,chr11
Scamp5,26733.0,,
Rps17,2522.0,,
Dlg3,50688.0,,
Ubfd1,15019.0,,
Ubash3b,150599.0,protein_coding,chr9
Rnf165,109051.0,,
Mib2,14521.0,,
Abcd4,15949.0,,
Prkcz,101232.0,,
Exd2,37132.0,,
Xbp1,5234.0,,
Slc9a9,560536.0,,
Unc5d,572919.0,protein_coding,chr8
Mrpl21,9936.0,,
Zfp651,12412.0,,
Ift43,79918.0,,
Rpl35,4044.0,,
Pitpnm1,13967.0,protein_coding,chr19
Prmt7,41858.0,,
Csgalnact1,378365.0,protein_coding,chr8
Dpf3,273971.0,,
Rsf1,112889.0,,
Cdc5l,41853.0,,
Eif4e2,26574.0,,
Tor1aip1,31881.0,,
Necap1,14467.0,,
Fbxl2,82554.0,,
Sept11,83010.0,,
Bcas3,472891.0,,
Rgs9,72774.0,,
Tenm4,739847.0,protein_coding,chr7
Abca7,19078.0,,
Tmem44,38987.0,,
Gtf3c1,66826.0,protein_coding,chr7
Pde4b,519716.0,protein_coding,chr4
Lars,59896.0,,
Pold3,39454.0,,
Sprn,4249.0,,
Cr1l,34204.0,,
Kif3b,41977.0,,
Ublcp1,15927.0,,
Ei24,18234.0,,
Syngap1,31181.0,,
Timp2,54671.0,,
Col4a1,114403.0,,
Fbxo31,29366.0,,
Map2k2,28060.0,,
Tbpl1,28059.0,,
Zeb1,183607.0,,
AI480526,7943.0,lincRNA,chr5
Tab2,50577.0,,
Rpn2,47302.0,,
Ikbip,19667.0,,
Mcu,169708.0,,
Unkl,46046.0,protein_coding,chr17
Actn2,71334.0,,
Cript,10260.0,,
Atp11b,102170.0,,
Pdia5,93561.0,,
Nfrkb,35141.0,,
Myt1l,394829.0,protein_coding,chr12
Eepd1,122563.0,,
Igf2bp3,129734.0,,
Etfa,57735.0,,
Pex13,19480.0,,
Il6st,46016.0,,
Rabac1,3002.0,,
Smarcad1,73478.0,,
Cd320,6683.0,protein_coding,chr17
Gm17491,3041.0,,
Tipin,23843.0,,
Sos2,98090.0,,
Vipr1,30238.0,protein_coding,chr9
Aars2,14002.0,,
2900052L18Rik,1783.0,,
Dnah2,128301.0,,
L3mbtl1,31050.0,,
Trip11,79224.0,,
Atp1a2,26355.0,,
Mnt,14805.0,,
Sorcs3,599480.0,,
Atp5j,7759.0,,
Ppib,6401.0,,
Dennd6b,14283.0,,
Cmtm4,47616.0,,
Ldb1,13644.0,protein_coding,chr19
Cnppd1,8157.0,,
Rundc3b,132618.0,,
Jag2,21957.0,,
Esr1,394021.0,protein_coding,chr10
Gm28153,63502.0,,
Prex1,147490.0,,
Gapdh,4752.0,,
Ano6,183908.0,protein_coding,chr15
Arid4a,82602.0,,
Fam210a,40146.0,,
Ift88,93874.0,,
Slc9a3r2,11041.0,,
Galnt1,81474.0,,
Zfp248,28209.0,,
Wrn,151143.0,,
Bckdk,6139.0,,
Crip2,5270.0,,
Dhdds,31890.0,,
4930517O19Rik,32197.0,,
G2e3,28925.0,,
Eif4b,23400.0,protein_coding,chr15
Plch2,73669.0,protein_coding,chr4
Dnal1,33132.0,,
Smarcc1,122470.0,protein_coding,chr9
Sh3gl2,434069.0,,
Arc,3487.0,protein_coding,chr15
Gmip,13191.0,,
Myef2,39033.0,,
Ndufaf4,6918.0,,
Ciart,3748.0,,
Zfp771,10529.0,protein_coding,chr7
Zfp292,79847.0,,
Lrpprc,85542.0,,
Kmt2d,39535.0,,
Tcf7l1,162876.0,protein_coding,chr6
Vhl,7674.0,,
Cdh7,157726.0,,
Cct5,11004.0,,
Ccz1,26968.0,,
Rgs7bp,109026.0,protein_coding,chr13
Pde4dip,198883.0,,
Cdk8,71644.0,,
Ackr1,1864.0,,
Gm13889,1391.0,,
Kif1b,131374.0,,
2510002D24Rik,3582.0,,
Tnks,139230.0,,
Alk,735655.0,,
Ogfr,6591.0,,
Senp2,39785.0,,
Prmt2,30643.0,,
Pbx3,201685.0,,
Epm2a,116240.0,protein_coding,chr10
Zdhhc2,86453.0,,
Usp15,91989.0,,
Krt10,4110.0,,
Surf4,13888.0,,
Brd3,62083.0,protein_coding,chr2
Nol4l,122509.0,protein_coding,chr2
Lias,19196.0,protein_coding,chr5
Dars2,30057.0,,
Mus81,6057.0,,
Fat4,125045.0,protein_coding,chr3
Dimt1,13097.0,,
Pck2,10976.0,,
Ugp2,50063.0,,
Vps33a,44379.0,,
Zcchc14,54198.0,protein_coding,chr8
Kdm1a,52183.0,,
Spryd3,19706.0,,
Sorcs1,535347.0,,
Ubxn11,25023.0,,
Gnptg,6793.0,,
Ebf4,75312.0,,
Usp45,70716.0,,
Mrpl28,3113.0,,
Peli1,59032.0,,
Smc4,29885.0,,
Glrx5,10218.0,,
Dock10,257454.0,,
Mcts1,12848.0,,
Dennd5a,66690.0,,
Aatf,90667.0,,
Nhsl2,242670.0,,
Tcf20,179436.0,,
Clta,28394.0,,
Ccdc171,339125.0,,
Prss12,59684.0,,
Malt1,48129.0,,
Xpot,38952.0,,
Fam135a,89248.0,,
Zcchc18,5317.0,,
Cdipt,4587.0,,
Ice2,35216.0,protein_coding,chr9
Exoc7,19232.0,,
Sec24d,98186.0,,
Dcaf15,7696.0,,
Lamc1,113864.0,,
Gm17036,13411.0,,
Rnf111,78301.0,,
Ccdc6,96079.0,,
Scpep1,31445.0,,
Fgd3,58757.0,,
Irf9,6459.0,,
Ptpn1,47328.0,,
Rnmt,24497.0,,
Maml1,36677.0,,
Zfp180,25789.0,,
Col4a3bp,97549.0,,
Cplx1,31470.0,,
Ino80e,11417.0,protein_coding,chr7
Rhbdd2,13830.0,protein_coding,chr5
Zfp46,9259.0,,
Naa15,61359.0,,
Zfp35,15744.0,,
Eif2s3x,24155.0,,
Map3k4,91175.0,,
Wwc2,166965.0,,
Mgat5b,68085.0,protein_coding,chr11
Lypla2,4402.0,,
Gas2l3,35144.0,,
Kansl2,16606.0,,
Sppl2a,42844.0,,
Mfsd6,71176.0,,
Chd2,115192.0,,
Prpf38b,8922.0,,
Zmat3,31222.0,,
Anxa11,44648.0,,
Htr6,14462.0,,
Atxn3,39345.0,,
Mtf1,47696.0,protein_coding,chr4
Mrps27,70776.0,,
Grb14,112511.0,,
Lnx1,110465.0,protein_coding,chr5
D1Ertd622e,55756.0,,
Me1,114582.0,,
A230077H06Rik,82461.0,antisense,chr7
March4,109818.0,,
Gpatch11,12741.0,,
Myl6,3285.0,,
Nr6a1,204318.0,,
Ptpn9,67884.0,,
Lpcat3,41391.0,,
Ctsa,8159.0,,
Aup1,3287.0,,
Gas2l1,11195.0,protein_coding,chr11
1700023F02Rik,133618.0,lincRNA,chr10
Gas2,132960.0,,
9330162012Rik,4016.0,,
Smad4,64771.0,,
Ptcd3,28112.0,,
Phf21b,70668.0,protein_coding,chr15
Sgcz,1139210.0,,
Kcna1,5987.0,,
Galnt16,112695.0,,
Nxpe2,35448.0,,
Sgms1,266987.0,,
Nars,17005.0,,
Crk,27649.0,,
Mef2d,29714.0,,
Zfp667,21304.0,,
Ube2z,17956.0,,
Tbc1d22b,57113.0,,
Rcc2,22679.0,protein_coding,chr4
Timp4,10313.0,,
Eri3,123932.0,protein_coding,chr4
Sumo1,84276.0,protein_coding,chr1
Ptpn23,23131.0,,
Fubp3,44875.0,,
Gadd45gip1,3960.0,,
Mtmr2,58071.0,,
Zbtb20,766721.0,,
Park7,17304.0,protein_coding,chr4
Ece1,102992.0,,
Cul7,14027.0,,
Taf12,21391.0,,
0610040B10Rik,3457.0,,
Igsf8,58200.0,,
Dhx29,41978.0,,
Prr14l,64436.0,protein_coding,chr5
Gm26954,26679.0,,
Slc23a2,92612.0,,
Mettl8,91022.0,,
Apoe,3079.0,,
Tpd52,79130.0,,
B3galnt2,44634.0,,
Ntn1,191459.0,,
Hspa8,9103.0,,
Ippk,43324.0,,
Hdac5,35734.0,,
Ric3,49019.0,,
Acat1,29860.0,,
Idh1,27884.0,,
Nrg4,106622.0,,
P2ry12,46599.0,,
Blnk,65608.0,,
Pacs2,59893.0,,
Ddx41,6248.0,,
Fam76a,23345.0,,
Atp13a5,146881.0,,
Matn2,129596.0,,
Sap30l,8580.0,,
Tmtc2,386788.0,,
2610001J05Rik,3783.0,,
Ggct,10370.0,,
Ptpn2,59084.0,,
Nr2f1,10784.0,,
Uvrag,256120.0,protein_coding,chr7
Plk2,5798.0,,
Zfp277,130856.0,,
Meis3,11414.0,,
Aplp2,62258.0,,
Trip12,119327.0,,
5730455P16Rik,17542.0,,
Ncaph2,17107.0,,
5430405H02Rik,18612.0,,
Ube2n,30512.0,,
Sin3b,34916.0,,
Kdm6b,15167.0,,
Npsr1,218402.0,,
St6gal2,69199.0,,
Nr1d1,7401.0,,
Mpv17l,46458.0,,
Mprip,119555.0,,
Glrx3,30980.0,protein_coding,chr7
Atp6v0e,36416.0,,
Ift20,5376.0,,
Gm12002,36514.0,,
Zfp948,21691.0,,
Zfp827,165329.0,,
Lrrc57,5282.0,,
Lman2l,25400.0,,
Anapc5,33880.0,,
Rcor3,39516.0,,
Cpne5,82611.0,,
Sybu,116207.0,,
Prdm15,60383.0,,
Irf2bp2,5690.0,,
Sgpp1,21480.0,,
Lysmd3,15208.0,,
Morf4l1,23109.0,,
Vps11,13921.0,,
Mok,33141.0,,
Kctd6,9423.0,,
Pex1,41166.0,,
Gm12064,15717.0,,
Wdr47,54440.0,,
Pdrg1,6537.0,,
Tnfrsf23,20063.0,,
Dlk2,5850.0,protein_coding,chr17
Maneal,6932.0,,
Hars,16677.0,,
Homer1,105494.0,,
Rilpl2,15101.0,,
Zfp943,108616.0,,
Trappc4,3902.0,,
Cdkn1b,5112.0,,
Nup155,51974.0,,
Nsg1,22715.0,protein_coding,chr5
Mrpl24,4166.0,,
Ipo9,48187.0,,
Prkar1a,20251.0,protein_coding,chr11
Psmb1,24730.0,,
Abl2,90782.0,,
Adat1,25394.0,,
Atg3,29753.0,,
Nfe2l1,12554.0,,
Fbln2,60085.0,,
Inpp5k,17883.0,,
Cog2,31241.0,,
Abca8a,70344.0,,
Ubqln2,3343.0,,
Mlip,250888.0,,
Nln,86557.0,,
Zrsr2,23218.0,,
Btbd3,332727.0,,
Arhgap25,74714.0,,
Tpt1,3432.0,,
Chpf,4738.0,,
Arhgap20,88519.0,,
Palm,27324.0,,
Trmt10a,16373.0,,
Plekhn1,13401.0,,
B3galt5,84058.0,,
Jazf1,299834.0,,
Zfp189,10341.0,protein_coding,chr4
Rbm25,51887.0,,
Gm20629,99474.0,,
Tbr1,11184.0,,
Rps5,4396.0,,
Tnks1bp1,25026.0,,
Cerk,47013.0,,
Rcbtb1,36056.0,,
9330020H09Rik,2259.0,,
Pacs1,139961.0,,
Brms1,8563.0,protein_coding,chr19
Gm28578,37980.0,,
Fam111a,44028.0,protein_coding,chr19
Nrep,27010.0,,
Cbx5,48272.0,,
Ammecr1l,22917.0,,
Lrrn2,59732.0,,
Sec23ip,39893.0,protein_coding,chr7
Kifc3,102984.0,,
Ift46,25539.0,,
Cox19,15229.0,,
Bace1,25819.0,,
Rprml,1009.0,,
Tcf12,269183.0,,
Prkab2,15619.0,,
Focad,316382.0,,
Cacnb4,248511.0,,
Gm26512,131034.0,,
Dtd1,168861.0,,
Ankrd10,24174.0,protein_coding,chr8
Atp6v1h,92511.0,,
Maml3,419169.0,protein_coding,chr3
Tyk2,27175.0,,
Mast1,25456.0,,
Mapk8ip2,10555.0,,
Kctd17,10739.0,,
Gnptab,68197.0,,
Tfb2m,18212.0,,
Pard3,548393.0,protein_coding,chr8
Spast,52128.0,,
Ubtf,15182.0,,
Ncoa2,234978.0,,
Ccdc30,93055.0,,
Chgb,13801.0,,
Zbtb40,69069.0,protein_coding,chr4
Ddx49,9623.0,,
Ccdc138,78296.0,,
Fam107b,211654.0,,
Htr2a,68654.0,protein_coding,chr14
Abce1,28278.0,,
Ndufb8,6868.0,,
Nrbp1,10702.0,,
Tra2a,20109.0,,
Plxna1,46306.0,,
Laptm4a,17078.0,,
Gpx4,9273.0,,
Uhmk1,21977.0,,
Smpd4,25474.0,,
Plekha3,21547.0,,
Sbno1,57299.0,protein_coding,chr5
Cpeb1,108439.0,protein_coding,chr7
Fstl5,635749.0,protein_coding,chr3
Dnajc6,146151.0,,
Fam160a2,28843.0,,
Naa35,50663.0,,
Wdr78,76490.0,,
Telo2,16397.0,,
Mroh1,72777.0,,
Atp5e,3033.0,,
Paqr8,49044.0,,
Gm11290,6270.0,,
Sumf1,78554.0,,
Pgap1,84690.0,,
Lipg,21941.0,,
Fam135b,296229.0,protein_coding,chr15
Ecsit,13192.0,,
Ubr2,82261.0,,
Vmp1,99971.0,,
Derl2,12677.0,,
Pex7,53789.0,,
Mier3,37617.0,,
Als2,74305.0,,
Cep89,41654.0,,
Ralbp1,37380.0,,
Sars2,11879.0,,
Ddx39b,11961.0,,
Las1l,21627.0,,
Garnl3,145430.0,,
Fyco1,62399.0,,
Cdh18,925396.0,,
Snhg9,,antisense,chr17
Sgce,72857.0,,
Ptbp1,10344.0,,
Ano2,349707.0,,
Eif2b4,5872.0,,
Trp53inp1,17948.0,,
Rbck1,16319.0,,
Atox1,14598.0,,
Wfs1,23101.0,,
Slc25a46,53800.0,,
Chtop,10542.0,,
Gdap2,44600.0,,
Trim24,95485.0,,
Ifrd1,46937.0,,
Stxbp5,145532.0,,
Csmd3,1211426.0,,
Paf1,6437.0,,
Ccdc71,5411.0,,
Cacng2,128280.0,,
Ldlr,26436.0,,
Ccnt1,32234.0,,
Slc38a9,77998.0,,
Arhgef10,89422.0,protein_coding,chr8
Pou2f1,137524.0,,
Bmp1,45676.0,,
Ube4b,98333.0,,
Nucks1,25787.0,,
Sh3kbp1,350797.0,,
Adck5,19458.0,,
Lrrc4c,1313497.0,protein_coding,chr2
Socs2,31818.0,,
Cacnb1,21526.0,,
Mmel1,25943.0,,
Fank1,104671.0,,
Pdzd8,48602.0,,
Stxbp6,222225.0,protein_coding,chr12
U2af2,17795.0,,
Spon1,277372.0,,
2300009A05Rik,4799.0,,
Hnrnpc,30651.0,,
Spag5,20928.0,protein_coding,chr11
Nipa2,31189.0,,
Fbxo8,42849.0,,
Robo2,519986.0,protein_coding,chr16
Smim20,11457.0,,
Slc25a11,3283.0,,
Arhgap33,12834.0,,
Rps6ka2,133200.0,,
Sepsecs,29621.0,,
Spock1,487137.0,,
Actr10,26861.0,,
Resp18,6216.0,,
Cnnm3,16370.0,,
Usp21,6046.0,,
Gabbr1,29101.0,protein_coding,chr17
Vmn2r57,52751.0,,
Riok2,20590.0,,
Src,53418.0,,
Gne,50102.0,,
Zfp579,12675.0,,
Tpst2,38670.0,,
Zfhx2,32062.0,,
Rsf1os2,46818.0,,
Kpna4,59964.0,,
Tmem108,278890.0,protein_coding,chr9
Mapre1,32036.0,protein_coding,chr2
Gm26618,65213.0,sense_overlapping,chrX
Kazn,137011.0,,
Slc6a17,50475.0,,
Begain,36030.0,,
Arcn1,26281.0,,
Avl9,47013.0,,
1110038F14Rik,2473.0,,
Dnajc24,36840.0,,
Vmn2r85,15639.0,,
Dynll1,3889.0,protein_coding,chr5
1700016P03Rik,5073.0,,
Bahcc1,59349.0,protein_coding,chr11
Ube2e3,53169.0,,
Pan2,18023.0,,
Unc45a,15713.0,,
Ppp1r16b,100936.0,protein_coding,chr2
Csnk1d,29581.0,,
Zfp799,14812.0,,
Slc4a3,15906.0,,
Cnot6,41220.0,,
Ier3ip1,11595.0,,
Upf3b,18644.0,,
Slc22a5,27118.0,,
Tacr1,157770.0,,
Atg4d,12479.0,protein_coding,chr9
Grhl1,45108.0,,
Sh2b1,8430.0,,
Mtg2,15314.0,,
Zwint,20119.0,,
Sult4a1,29657.0,,
Rps28,5535.0,,
Usp54,92151.0,protein_coding,chr14
Rev3l,143093.0,,
Lpgat1,66421.0,,
Zfp933,25380.0,,
Baz2b,310476.0,,
Pvt1,340110.0,lincRNA,chr15
Syt1,513332.0,,
Myg1,6430.0,,
Gramd4,79939.0,,
Mas1,27064.0,,
Rpl35a,3736.0,,
Pnpla8,101162.0,,
Slc9a7,186053.0,,
Ghitm,15180.0,,
Dhx40,38900.0,,
Zfp944,23411.0,,
Npas2,169505.0,,
Zfp513,3322.0,,
Adnp,26126.0,protein_coding,chr2
Mpp6,88698.0,,
Slc41a2,107034.0,,
Dnttip1,22624.0,,
Pip4k2a,155871.0,,
Sdhaf2,25608.0,,
Ndufv3,11216.0,protein_coding,chr17
Zfyve9,143332.0,,
Snx15,8905.0,,
Irf2,107726.0,,
Sun1,49203.0,,
Magi2,1477756.0,protein_coding,chr5
Dnajc1,197176.0,,
Rab36,17690.0,,
Snph,42044.0,,
Serac1,37545.0,,
Ints7,48052.0,,
Fam216a,7784.0,,
Prnp,28501.0,,
Otub1,8114.0,,
Tpd52l1,113582.0,,
Cdc27,47875.0,,
Tle1,83777.0,,
Nomo1,50514.0,,
Alkbh8,56014.0,,
Efcab6,198667.0,,
Pigu,79187.0,,
Acp6,18522.0,,
Nipal2,106413.0,,
Zfp790,14891.0,,
Dhx8,34439.0,,
Psmg1,11027.0,,
Abhd16a,13724.0,protein_coding,chr17
Hmgn1,7111.0,,
Gsk3b,157083.0,protein_coding,chr16
Lurap1l,44982.0,,
Gabrd,13132.0,,
BC005537,14540.0,,
Naa50,23536.0,,
Zfp105,7956.0,,
Lrrk2,142945.0,,
Adam19,91351.0,,
Nol11,22718.0,,
Ndufa2,2225.0,,
Tbce,41689.0,,
Dram1,56276.0,,
Ctcf,46354.0,,
Zfp276,15550.0,,
Ccdc85a,198639.0,,
Guk1,8337.0,,
Dpf1,14292.0,protein_coding,chr7
Cep192,85063.0,,
Pnck,4123.0,,
Ap4m1,8427.0,,
Clint1,58574.0,protein_coding,chr11
Nagk,9036.0,,
Tjp1,231616.0,,
Tmem101,3858.0,,
Kcnq5,563539.0,protein_coding,chr1
Nfic,59449.0,protein_coding,chr10
Hkdc1,39354.0,,
St3gal5,56979.0,,
Fam3a,8553.0,,
Astn2,1023808.0,protein_coding,chr4
Hectd3,9960.0,,
Hmgcll1,121495.0,,
Akr1e1,18424.0,,
Lrrfip1,130207.0,,
Celsr3,26649.0,,
Qk,117253.0,,
Nt5dc3,59384.0,,
Tom1,36416.0,,
Itsn2,121324.0,,
Gprin3,79068.0,,
Tbkbp1,15324.0,protein_coding,chr11
H2afj,1830.0,,
Rcor2,7900.0,,
Cxcl17,12833.0,,
Dtx1,31725.0,,
Pdlim5,156106.0,,
Igfbp5,16952.0,,
Efna3,9066.0,,
Senp5,43615.0,,
Smc1a,46266.0,,
Rfx2,55116.0,,
Zdhhc5,27210.0,protein_coding,chr2
Bcl9,94255.0,,
Poldip3,23408.0,protein_coding,chr15
Zcchc8,22806.0,protein_coding,chr5
Zfp641,10576.0,,
Ccnk,23780.0,,
Gm17135,58414.0,,
Sgpp2,109944.0,,
Agap3,49870.0,,
Lgi1,47678.0,,
Gtf2f1,7883.0,,
Eda,425156.0,,
Pcdh7,415263.0,,
Myh10,125073.0,,
Ric8b,100721.0,,
4930432K21Rik,24565.0,,
Mpv17,13597.0,,
Axin1,57123.0,,
B3galt1,556818.0,,
Foxj3,92115.0,,
Csnk2a1,55013.0,,
Hes1,3412.0,protein_coding,chr16
Egln2,8144.0,protein_coding,chr7
Enpp2,113991.0,,
D130040H23Rik,43127.0,,
Leprot,11646.0,,
Rdx,41562.0,,
Clu,13064.0,,
Mrap2,39739.0,,
Tmem256,1104.0,,
Adprhl2,5656.0,,
Tab1,28580.0,,
Ltk,9111.0,,
Psma2,60996.0,,
Ola1,126123.0,,
Rbbp4,28270.0,,
Cers1,15817.0,,
Tle4,149901.0,,
Ldha,14152.0,,
Hira,93272.0,,
Nr3c1,108876.0,,
Ncan,27788.0,,
Acsl4,72542.0,,
Rps13,2690.0,,
Apip,18969.0,,
Fam168a,135021.0,,
Vps52,11223.0,,
Wdr66,75382.0,,
Mxi1,65292.0,protein_coding,chr19
Smc3,45435.0,,
Parp9,34135.0,,
Gpd1,7490.0,,
Nfkb1,106892.0,,
Etl4,900933.0,protein_coding,chr2
Rhobtb1,140357.0,protein_coding,chr10
Araf,62705.0,,
Wdr77,10668.0,,
Slc39a13,8626.0,,
Pkig,67772.0,,
Chmp3,38812.0,,
Mettl3,10287.0,,
Lclat1,135383.0,,
Dhx9,31902.0,,
Ing4,9505.0,,
Tln2,342616.0,,
Stard7,28714.0,,
Taf1b,60180.0,,
Gm20642,30359.0,,
Fmn2,320904.0,,
Rrp36,8028.0,,
Zfp598,12329.0,protein_coding,chr17
Tmem130,25903.0,protein_coding,chr5
Tia1,29186.0,,
Gm4258,101789.0,processed_transcript,chr1
Trim44,107709.0,,
Brat1,14368.0,,
Prr14,17148.0,,
Atp8a2,558639.0,,
Tmco6,7358.0,,
Bcar1,33335.0,,
Ncs1,50166.0,,
Fgd4,183632.0,,
Mettl1,4951.0,,
Erc1,277371.0,protein_coding,chr6
Cep112,435423.0,,
Hadha,36858.0,,
Psma5,23048.0,,
Gm16351,57763.0,,
Rab11fip4,106811.0,protein_coding,chr11
Snap23,33584.0,,
Clcn7,28713.0,protein_coding,chr17
Ndor1,10862.0,,
Pot1a,65509.0,,
Irak1,10004.0,,
Tardbp,14637.0,,
Slc4a7,97661.0,,
Mtfmt,17272.0,,
Tbc1d20,20168.0,,
Cspp1,98781.0,,
Spata33,9214.0,,
Cul5,55432.0,,
Rnasek,1718.0,,
Szt2,46530.0,,
Stk16,4768.0,,
