chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr4,45530587,45531088,-0.4683907395891907,chr4,45421278,45534470,ENSMUSG00000044813.11,-,Shb,protein_coding,14.8271396973537,12.0164227552352,10.7316877724178
chr1,64532521,64533022,-0.5854938306869916,chr1,64530645,64606548,ENSMUSG00000025958.10,+,Creb1,protein_coding,39.8558169758822,28.2753070845787,26.6046576825027
chr13,15545420,15545921,-1.009734742521857,chr13,15461235,15732026,ENSMUSG00000021318.11,+,Gli3,protein_coding,10.8221634416264,5.88583267836448,5.37766292560582
chr14,105897113,105897614,-0.8053240063588791,chr14,105889949,105898819,ENSMUSG00000022114.4,-,Spry2,protein_coding,24.2141058366856,13.6831040879206,13.8755522520027
chr12,15816712,15817213,-0.6245255185909111,chr12,15789727,15818877,ENSMUSG00000020601.7,-,Trib2,protein_coding,33.019235231844,21.8999596092017,21.4515565054386
chr12,15816712,15817213,-0.6245255185909111,chr12,15815003,15890155,ENSMUSG00000097580.1,+,Gm5432,lincRNA,33.019235231844,21.8999596092017,21.4515565054386
chr3,37419487,37419988,-0.7435737827432584,chr3,37402910,37422211,ENSMUSG00000050174.11,-,Nudt6,protein_coding,51.9386266965511,31.5037737220182,31.0722545745444
chr3,37419487,37419988,-0.7435737827432584,chr3,37417896,37581096,ENSMUSG00000027722.10,+,Spata5,protein_coding,51.9386266965511,31.5037737220182,31.0722545745444
chr12,45439749,45440250,-1.28111217139661,chr12,45435181,45443698,ENSMUSG00000092404.1,+,Gm9921,processed_transcript,3.42420216663155,2.4982690447104905,2.5909898464313286
chr8,61757035,61757536,-0.8943526264448312,chr8,61511246,61904690,ENSMUSG00000058056.11,-,Palld,protein_coding,9.22211239514938,4.836872399052,4.96399654671307
chr10,24643072,24643573,-0.9937034264585138,chr10,24635914,24714159,ENSMUSG00000037370.9,-,Enpp1,protein_coding,7.71903413936794,3.37998312222911,3.87664492219497
chr14,21500477,21500978,-0.6514110682133554,chr14,21479434,21674478,ENSMUSG00000021767.12,+,Kat6b,protein_coding,48.4088171152321,34.5923789888827,30.8713309047965
chr2,50127430,50127931,-1.2814747942566036,chr2,50064429,50195569,ENSMUSG00000050447.11,+,Lypd6,protein_coding,3.34556127899741,1.44523416260831,1.37100857004456
chr12,32819984,32820485,-0.6049610601547369,chr12,32819872,32828904,ENSMUSG00000096954.1,+,Gdap10,lincRNA,46.7311878361986,30.3965378716328,30.776778589621
chr12,32819984,32820485,-0.6049610601547369,chr12,32818335,32855369,ENSMUSG00000020572.7,+,Nampt,protein_coding,46.7311878361986,30.3965378716328,30.776778589621
chr18,52474536,52475037,-0.9453902769928751,chr18,52470848,52475739,ENSMUSG00000098000.1,-,Gm27026,processed_pseudogene,8.87301034864531,5.03500934069991,4.60942536480499
chr18,52474536,52475037,-0.9453902769928751,chr18,52463693,52492738,ENSMUSG00000024528.7,+,Srfbp1,protein_coding,8.87301034864531,5.03500934069991,4.60942536480499
chr6,137252703,137253204,-0.5126144478308848,chr6,137250299,137466629,ENSMUSG00000030223.10,+,Ptpro,protein_coding,5.5274490696479,4.32404737361034,3.87664492219497
chr1,105342275,105342776,-0.9123283790994718,chr1,105274914,105358710,ENSMUSG00000047496.6,-,Rnf152,protein_coding,7.27295930216828,3.47322403594577,3.86482588279803
chr1,168432177,168432678,-0.7595931223423548,chr1,168117364,168434270,ENSMUSG00000052534.11,-,Pbx1,protein_coding,35.1623339062163,21.1773425278975,20.8015093386071
chr11,23255490,23255991,-0.6536074976198547,chr11,23254041,23300249,ENSMUSG00000020290.10,+,Xpo1,protein_coding,62.3825962544648,40.0236622128784,39.7237914131015
chr3,122493192,122493693,-0.7456197013890378,chr3,122417780,122532180,ENSMUSG00000028121.4,+,Bcar3,protein_coding,3.47162590690166,2.35433307134579,2.06833189446378
chr2,15943496,15943997,-1.691216077670339,chr2,15524479,16257555,ENSMUSG00000075520.5,+,Malrd1,protein_coding,1.5497699252621617,0.9609491521726825,1.7925365769458625
chr8,62971748,62972249,-0.8177807792473003,chr8,62949009,63359103,ENSMUSG00000054162.11,+,Spock3,protein_coding,13.527704302033,7.44761798311862,7.68237560800832
chr3,61363618,61364119,-0.8016550964264609,chr3,61359638,61370430,ENSMUSG00000036894.3,+,Rap2b,protein_coding,45.7032762548255,27.4011735184849,26.2619055399915
chr3,61363618,61364119,-0.8016550964264609,chr3,61360250,61367951,ENSMUSG00000053706.2,-,B430305J03Rik,protein_coding,45.7032762548255,27.4011735184849,26.2619055399915
chr3,61363618,61364119,-0.8016550964264609,chr3,61356549,61363897,ENSMUSG00000103473.1,-,RP23-390C13.3,antisense,45.7032762548255,27.4011735184849,26.2619055399915
chr1,42695452,42695953,-0.8507198055564636,chr1,42693768,42705176,ENSMUSG00000045515.3,+,Pou3f3,protein_coding,11.871875572585298,6.9110022823729675,11.154436458846527
chr1,42695452,42695953,-0.8507198055564636,chr1,42588782,42696842,ENSMUSG00000060424.10,-,Pantr1,lincRNA,11.871875572585298,6.9110022823729675,11.154436458846527
chr1,42695452,42695953,-0.8507198055564636,chr1,42692925,42746791,ENSMUSG00000093436.2,+,Gm20646,sense_overlapping,11.871875572585298,6.9110022823729675,11.154436458846527
chr1,177441886,177442387,-0.5639443919546292,chr1,177440351,177452764,ENSMUSG00000063659.7,+,Zbtb18,protein_coding,42.0377047665327,30.7345361838557,28.4838849466155
chr1,177441886,177442387,-0.5639443919546292,chr1,177426338,177445270,ENSMUSG00000097892.2,-,Gm26801,antisense,42.0377047665327,30.7345361838557,28.4838849466155
chr13,51505685,51506186,-0.696747183643568,chr13,51429041,51569084,ENSMUSG00000021448.6,-,Shc3,protein_coding,2.7055408604066,2.0746103301958,1.66648455496796
chr14,121035244,121035745,-0.4742844538180646,chr14,121033200,121285744,ENSMUSG00000025555.10,+,Farp1,protein_coding,5.5953300231348,4.23080645989367,4.03029243435513
chr3,126596683,126597184,-0.6758633095015436,chr3,126594302,126846913,ENSMUSG00000053819.12,+,Camk2d,protein_coding,10.9967144648784,6.11893496265614,6.89049996841362
chr8,60632527,60633028,-0.6984199006070844,chr8,60630827,60678729,ENSMUSG00000031647.6,+,Mfap3l,protein_coding,51.0270824640127,30.221711158414,31.4977399928341
chr3,107041660,107042161,-1.0556618370033082,chr3,107037504,107056347,ENSMUSG00000056145.5,+,AI504432,lincRNA,4.67408851152682,3.22846663743953,2.24561748541782
chr3,107041660,107042161,-1.0556618370033082,chr3,106932382,107095894,ENSMUSG00000098108.3,-,Gm27008,antisense,4.67408851152682,3.22846663743953,2.24561748541782
chr1,156204585,156205086,-0.5140483363468884,chr1,156073966,156207026,ENSMUSG00000015484.3,-,Fam163a,protein_coding,3.9661871394491,3.13522572372286,2.77747425827993
chr19,59458328,59458829,-0.4154828056615823,chr19,59423104,59460635,ENSMUSG00000087095.2,-,Emx2os,antisense,14.4974322089888,9.58050388438733,10.8853352845779
chr19,59458328,59458829,-0.4154828056615823,chr19,59456372,59467357,ENSMUSG00000043969.4,+,Emx2,protein_coding,14.4974322089888,9.58050388438733,10.8853352845779
chr6,13677776,13678277,-0.6752608112560076,chr6,13623677,13679966,ENSMUSG00000042742.5,-,B630005N14Rik,protein_coding,36.8011740689715,21.3288590126871,23.0825839422158
chr6,15257405,15257906,-1.5718719230392444,chr6,14899349,15443977,ENSMUSG00000029563.12,+,Foxp2,protein_coding,2.09461227902447,1.08392562195623,0.697323324419217
chr9,96119055,96119556,-0.4802185487701106,chr9,96117362,96186608,ENSMUSG00000041440.14,+,Gk5,protein_coding,18.2405819298381,13.951171714856,13.095495651805
chr15,81948478,81948979,-0.5066443002636255,chr15,81934759,81952941,ENSMUSG00000042109.7,+,Csdc2,protein_coding,5.953042936420251,3.011036645390554,3.351254885782025
chr18,57638400,57638901,-1.1824054604542866,chr18,57531780,57733065,ENSMUSG00000058925.7,+,1700011I03Rik,protein_coding,4.24740823246628,1.75992224640205,1.86740822471587
chr3,25426894,25427395,-0.9491580142529804,chr3,25424215,26334460,ENSMUSG00000063887.9,-,Nlgn1,protein_coding,4.88742865105709,2.8321927541437,2.52927443094428
chr14,99298358,99298859,-0.6180666399053087,chr14,99296691,99315405,ENSMUSG00000005148.7,+,Klf5,protein_coding,9.53242532537523,7.43596286890403,6.21681472278827
chr6,97518469,97518970,-1.106449316050072,chr6,97284867,97619541,ENSMUSG00000030064.12,-,Frmd4b,protein_coding,3.3940476743452,1.6550262184708,1.57193223979247
chr6,110645241,110645742,-0.806658668608715,chr6,110637753,110647916,ENSMUSG00000092448.1,-,Gm20387,processed_transcript,26.4444800226839,15.0117871083831,15.1401894674749
chr6,110645241,110645742,-0.806658668608715,chr6,110643581,111569230,ENSMUSG00000056755.9,+,Grm7,protein_coding,26.4444800226839,15.0117871083831,15.1401894674749
chr12,52939211,52939712,-0.78207400261754,chr12,52697383,53153015,ENSMUSG00000061603.7,+,Akap6,protein_coding,13.8865036276066,9.10264420158942,8.08422294750414
chr14,103069980,103070481,-0.6149278225708829,chr14,103068216,103079579,ENSMUSG00000022125.6,+,Cln5,protein_coding,22.0322180460351,15.0001319941685,14.4074090248648
chr1,55405582,55406083,-0.6699602593588578,chr1,55403921,55756285,ENSMUSG00000038349.10,+,Plcl1,protein_coding,24.7474561855113,14.2192393417914,15.5774939251615
chr10,107042624,107043125,-0.752125183244438,chr10,106934164,107125668,ENSMUSG00000035948.8,-,Acss3,protein_coding,20.674598976297,11.8299409278019,12.2918009728133
chr16,34560770,34561271,-0.8284465274977155,chr16,33972258,34575532,ENSMUSG00000061751.11,-,Kalrn,protein_coding,2.73463269761527,2.82053763992912,1.53647512160166
chr3,29539819,29540320,-1.0614757110687467,chr3,29080023,29693209,ENSMUSG00000063600.10,+,Egfem1,protein_coding,6.93355453473376,4.18418600303534,3.32115007053898
chr1,131527353,131527854,-0.6739463593551742,chr1,131525903,131541872,ENSMUSG00000055184.4,+,Fam72a,protein_coding,50.319181091935,34.0329335065827,31.5922923080096
chr1,131527353,131527854,-0.6739463593551742,chr1,131283251,131529352,ENSMUSG00000026425.11,-,Srgap2,protein_coding,50.319181091935,34.0329335065827,31.5922923080096
chr3,127063897,127064398,-0.8206983022709126,chr3,126919606,127501259,ENSMUSG00000032826.12,-,Ank2,protein_coding,6.57475520916013,4.00935928981659,3.7229974100348
chr9,75402076,75402577,-0.5762686784865777,chr9,75367062,75412005,ENSMUSG00000042688.12,-,Mapk6,protein_coding,4.05346265107512,2.5524700129937,2.71837906129525
chr10,25360092,25360593,-0.7423898491992802,chr10,25357798,25525519,ENSMUSG00000019978.11,+,Epb4.1l2,protein_coding,2.79281637203262,1.91143873119163,1.66648455496796
chr3,18243194,18243695,-0.7101614534760488,chr3,18069950,18245338,ENSMUSG00000039519.6,-,Cyp7b1,protein_coding,13.8477145113284,8.4965782624311,8.47425124760302
chr6,93733712,93734213,-0.6790584632441036,chr6,93673455,94285322,ENSMUSG00000045095.12,-,Magi1,protein_coding,6.86567358124686,3.8694979192416,4.29031130108772
chr1,23383102,23383603,-0.6440137372342818,chr1,23364424,23399772,ENSMUSG00000026158.7,-,Ogfrl1,protein_coding,29.6154902784292,18.2052884031788,18.981377271479
chr14,116111184,116111685,-1.0680665665541482,chr14,115090215,116527179,ENSMUSG00000022112.10,+,Gpc5,protein_coding,3.8983061859622,1.95805918804996,1.85558918531893
chr12,70111741,70112242,-0.546765587804769,chr12,70009435,70113925,ENSMUSG00000021068.11,-,Nin,protein_coding,14.9144152089798,9.31243625745192,10.2234690783495
chr6,52877029,52877530,-0.7380516294851445,chr6,52766797,53070631,ENSMUSG00000063568.7,-,Jazf1,protein_coding,7.42811576728121,4.47556385839992,4.45577785264483
chr12,66556128,66556629,-0.9005568034079177,chr12,66467568,67224549,ENSMUSG00000034912.12,-,Mdga2,protein_coding,14.1289356043456,7.48258332576237,7.5760042534359
chr12,69183867,69184368,-0.6425464295390123,chr12,69180731,69186083,ENSMUSG00000049751.6,-,Rpl36al,protein_coding,31.5743406504799,22.4244397488579,20.2578335263481
chr12,69183867,69184368,-0.6425464295390123,chr12,69182157,69188770,ENSMUSG00000043998.10,+,Mgat2,protein_coding,31.5743406504799,22.4244397488579,20.2578335263481
chr3,32708264,32708765,-0.7100514946304174,chr3,32704298,32728973,ENSMUSG00000027671.10,+,Actl6a,protein_coding,40.9225176735335,27.6459309169912,25.0563635215041
chr6,134621117,134621618,-0.4634546939575005,chr6,134607210,134634488,ENSMUSG00000032718.3,-,Mansc1,protein_coding,6.04140486033445,4.34735760203951,4.38486361626321
chr5,57715666,57716167,-0.6985027591650074,chr5,57716021,58135234,ENSMUSG00000029108.10,+,Pcdh7,protein_coding,19.3072826274894,11.3171159023602,11.9135917121114
chr5,57715666,57716167,-0.6985027591650074,chr5,57568082,57722201,ENSMUSG00000097216.2,-,4932441J04Rik,antisense,19.3072826274894,11.3171159023602,11.9135917121114
chr2,107290332,107290833,-0.6973117287655788,chr2,107288639,107300502,ENSMUSG00000042604.5,+,Kcna4,protein_coding,13.9543845810935,9.00940328787275,8.61607972036625
chr4,15265432,15265933,-0.6984532279159231,chr4,15263831,15288753,ENSMUSG00000043252.8,+,Tmem64,protein_coding,25.1838337436414,15.2681996211039,15.5420368069707
chr1,115795725,115796226,-1.213168780865695,chr1,115682756,116589323,ENSMUSG00000070695.4,+,Cntnap5a,protein_coding,2.12370411623314,0.827513109235402,0.910066033564063
chr2,49894997,49895498,-0.9119119736706832,chr2,49785688,49950849,ENSMUSG00000026765.8,+,Lypd6b,protein_coding,5.82806472080418,3.36832800801452,3.0965883219972
chr9,73732895,73733396,-0.9733096448267008,chr9,73477422,73970966,ENSMUSG00000062151.9,-,Unc13c,protein_coding,6.42929602311676,2.91377855364578,3.27387391295124
chr14,64300307,64300808,-0.5577707704947575,chr14,64120623,64457903,ENSMUSG00000054733.8,-,Msra,protein_coding,8.62088109283681,6.44527816066447,5.8622435408802
chr11,30268104,30268605,-0.6823950178922435,chr11,30097395,30270175,ENSMUSG00000020315.14,-,Sptbn1,protein_coding,26.1923507668754,17.1330178954372,16.3457314859623
chr11,30268104,30268605,-0.6823950178922435,chr11,30265464,30282491,ENSMUSG00000073073.4,+,Gm8098,processed_transcript,26.1923507668754,17.1330178954372,16.3457314859623
chrX,112600481,112600982,-0.8215479460180194,chrX,112598526,112637070,ENSMUSG00000025529.10,+,Zfp711,protein_coding,11.6658267206779,7.20286058461237,6.60684302288716
chr3,29969163,29969664,-1.4610305514105522,chr3,29949296,30550008,ENSMUSG00000027684.12,-,Mecom,protein_coding,2.872791180829564,1.8353908334425586,1.2314163904466078
chr13,8304699,8305200,-0.9318053369793244,chr13,8200866,8770747,ENSMUSG00000052551.11,+,Adarb2,protein_coding,5.95412934870843,2.94874389628953,3.12022640079107
chr3,122619501,122620002,-0.752675966858087,chr3,122536719,122621667,ENSMUSG00000039735.11,-,Fnbp1l,protein_coding,4.38317013944009,3.05363992422078,2.60018866732589
chr2,103452473,103452974,-0.7147639657845407,chr2,103451849,103487160,ENSMUSG00000027187.6,-,Cat,protein_coding,11.4136974648694,5.57114459457073,6.96141420479523
chr2,103452473,103452974,-0.7147639657845407,chr2,103409688,103452989,ENSMUSG00000027186.10,+,Elf5,protein_coding,11.4136974648694,5.57114459457073,6.96141420479523
chr18,49755371,49755872,-0.7274840529537797,chr18,49694145,49757601,ENSMUSG00000024505.11,-,Dtwd2,protein_coding,45.0923476734434,29.5573696481828,27.278342928128
chr18,49755371,49755872,-0.7274840529537797,chr18,49753794,49759189,ENSMUSG00000087020.1,+,Gm16283,processed_transcript,45.0923476734434,29.5573696481828,27.278342928128
chr3,144205304,144205805,-0.6736399706672662,chr3,144186530,144207220,ENSMUSG00000028266.13,-,Lmo4,protein_coding,27.8214936505611,17.5759122355913,17.4685402286712
chr7,105427859,105428360,-0.5797077624533489,chr7,105423817,105472898,ENSMUSG00000030898.10,+,Cckbr,protein_coding,5.812550677986678,3.002033500138395,3.4093594946071297
chr5,87478960,87479461,-1.0980330701442145,chr5,87457490,87492871,ENSMUSG00000029268.10,-,Ugt2a1,protein_coding,3.62678237201458,1.66668133268539,1.69012263376183
chr18,20558140,20558641,-0.4506963116345281,chr18,20556074,20606521,ENSMUSG00000044393.11,+,Dsg2,protein_coding,2.66675174412837,2.22612681498538,1.95014150049442
chr6,143166775,143167276,-0.6053826844652128,chr6,143165230,143210542,ENSMUSG00000030275.4,+,Etnk1,protein_coding,48.7191300454579,35.3732716412598,32.076872923284
chr8,31907435,31907936,-1.2411122611881609,chr8,31816028,31920203,ENSMUSG00000062991.6,-,Nrg1,protein_coding,5.14925518593514,2.37764329977496,2.1747032490362
chr7,144935478,144935979,-0.5235505834101517,chr7,144927931,144941869,ENSMUSG00000070348.4,-,Ccnd1,protein_coding,3.43283679062343,2.70398649778328,2.38744595818105
chr10,28555479,28555980,-1.045834033664654,chr10,28072820,28599397,ENSMUSG00000019889.9,+,Ptprk,protein_coding,5.22683341849161,2.75060695464162,2.52927443094428
chr3,75556792,75557293,-0.7157118628489577,chr3,75514490,75558856,ENSMUSG00000027835.7,-,Pdcd10,protein_coding,55.9436029522784,34.976997757964,34.1215667389539
chr3,75556792,75557293,-0.7157118628489577,chr3,75555547,75645495,ENSMUSG00000027834.11,+,Serpini1,protein_coding,55.9436029522784,34.976997757964,34.1215667389539
chr1,139328244,139328745,-0.9132998681272512,chr1,139196254,139379076,ENSMUSG00000063681.10,-,Crb1,protein_coding,7.5444831161159,3.69467120602285,4.00665435556126
chr10,52027426,52027927,-0.7647396562858697,chr10,52020502,52030471,ENSMUSG00000049641.8,+,Vgll2,protein_coding,4.17952727897937,2.89046832521661,2.45836019456266
chr9,16282354,16282855,-0.8216624501683146,chr9,15908205,16380231,ENSMUSG00000074505.4,-,Fat3,protein_coding,6.0995885347518,3.85784280502701,3.45115950390528
chr11,109611415,109611916,-0.577396178113177,chr11,109571331,109613967,ENSMUSG00000041895.11,-,Wipi1,protein_coding,42.8716707665146,32.4245277449702,28.7793609315389
chr3,135438086,135438587,-0.709579307335155,chr3,135434209,135440665,ENSMUSG00000097032.2,-,4930539J05Rik,antisense,54.8381131383489,33.4268675674244,33.5897099660918
chr3,135438086,135438587,-0.709579307335155,chr3,135436297,135469178,ENSMUSG00000078578.5,+,Ube2d3,protein_coding,54.8381131383489,33.4268675674244,33.5897099660918
chr3,38906719,38907220,-0.883221237642213,chr3,38884940,39013985,ENSMUSG00000046743.6,+,Fat4,protein_coding,7.12750011612492,4.13756554617701,3.86482588279803
chr3,114031733,114032234,-1.001664675671983,chr3,114028540,114222718,ENSMUSG00000027966.15,+,Col11a1,protein_coding,4.59651027897035,2.52915978456454,2.29289364300556
chr3,139216935,139217436,-0.5777708254326321,chr3,139203694,139712299,ENSMUSG00000047940.9,+,Stpg2,protein_coding,9.83304097653152,5.5245241377124,6.59502398349022
chr3,142700739,142701240,-0.6366362355555762,chr3,142699051,142746910,ENSMUSG00000040213.9,+,Ccbl2,protein_coding,14.0028709764413,9.88353685396649,9.01792705986207
chr3,33799878,33800379,-0.4724390867622179,chr3,33798279,33811589,ENSMUSG00000104357.1,+,TTC14,protein_coding,25.6880922552584,18.788044113908,18.5440728137924
chr3,33799878,33800379,-0.4724390867622179,chr3,33798195,33818634,ENSMUSG00000027677.13,+,Ttc14,protein_coding,25.6880922552584,18.788044113908,18.5440728137924
chrX,88072960,88073461,-1.1313330793003926,chrX,86738870,88117645,ENSMUSG00000052372.6,-,Il1rapl1,protein_coding,5.08137423244824,2.16785124391246,2.31653172179943
chr8,48517429,48517930,-1.0102177717881364,chr8,48225682,48846026,ENSMUSG00000031561.11,-,Tenm3,protein_coding,3.10312930225847,2.03964498755205,1.53647512160166
chr14,99045947,99046448,-0.676643838403063,chr14,99032544,99048136,ENSMUSG00000033186.8,-,Mzt1,protein_coding,31.2737249993236,20.3381743044476,19.5959673201197
chr14,99045947,99046448,-0.676643838403063,chr14,99044427,99076537,ENSMUSG00000022070.6,+,Bora,protein_coding,31.2737249993236,20.3381743044476,19.5959673201197
chr2,96714533,96715034,-0.7979272950130382,chr2,96316169,97633666,ENSMUSG00000050587.10,+,Lrrc4c,protein_coding,13.1786022555289,6.95810318610612,7.58782329283283
chr1,71891263,71891764,-0.9372396020686588,chr1,71886112,71893204,ENSMUSG00000099707.2,+,Gm8883,lincRNA,7.87419060448086,3.53149960701869,4.11302571013369
chr14,61360113,61360614,-0.5723282320877512,chr14,61337763,61362445,ENSMUSG00000021928.8,-,Ebpl,protein_coding,18.899996906568,14.4406865118685,12.7291054304999
chr14,61556657,61557158,-0.508639073259147,chr14,61529993,61558886,ENSMUSG00000021930.10,-,Spryd7,protein_coding,37.3345244177972,25.58297570101,26.2855436187854
chr2,67565969,67566470,-0.6625463106049021,chr2,67563871,68124689,ENSMUSG00000034780.6,+,B3galt1,protein_coding,9.53242532537523,6.98141341453529,6.0277100924373
chr3,142395453,142395954,-0.5840161317178619,chr3,142237586,142397696,ENSMUSG00000028273.11,-,Pdlim5,protein_coding,11.5203675346346,8.27513109235402,7.69419464740526
chrX,134585350,134585851,-0.7871062865103049,chrX,134583654,134590062,ENSMUSG00000079435.5,+,Rpl36a,protein_coding,14.1386328834151,10.0000879961123,8.2024133414735
chrX,134585350,134585851,-0.7871062865103049,chrX,134540336,134585570,ENSMUSG00000031264.9,-,Btk,protein_coding,14.1386328834151,10.0000879961123,8.2024133414735
chr11,86484323,86484824,-0.5573456332538427,chr11,86482657,86501025,ENSMUSG00000020521.7,+,Rnft1,protein_coding,34.4156434178603,24.3824989369079,23.4253360847269
chr3,63975850,63976351,-0.7482381818239079,chr3,63974106,64024579,ENSMUSG00000027823.9,+,Gmps,protein_coding,16.3980989066221,10.7693255342748,9.77434558126597
chr5,39644442,39644943,-0.7436834975644746,chr5,39611935,39757475,ENSMUSG00000051022.7,-,Hs3st1,protein_coding,14.9241124880493,9.96512265346857,8.92337474468659
chr3,69559880,69560381,-0.6639692649263043,chr3,69314861,69562802,ENSMUSG00000027784.10,+,Ppm1l,protein_coding,3.85951706968397,2.48253932770621,2.43472211576879
chr8,67706616,67707117,-0.8142357405981482,chr8,67687082,68064286,ENSMUSG00000030465.14,-,Psd3,protein_coding,7.14689467426403,3.68301609180827,4.06574955254594
chr1,15483395,15483896,-0.800457988826298,chr1,15285254,15725750,ENSMUSG00000092083.4,+,Kcnb2,protein_coding,15.7289866508226,10.233190280404,9.04156513865595
chr3,127485114,127485615,-0.8402980371843444,chr3,126919606,127501259,ENSMUSG00000032826.12,-,Ank2,protein_coding,6.74930623241217,4.14922066039159,3.77027356762255
chr18,21300226,21300727,-0.7721801809558658,chr18,21300198,21304307,ENSMUSG00000077588.1,+,Gm24372,misc_RNA,55.7593546499568,31.3639123514432,32.7032820113216
chr18,21300226,21300727,-0.7721801809558658,chr18,21125201,21302138,ENSMUSG00000042680.7,-,Garem,protein_coding,55.7593546499568,31.3639123514432,32.7032820113216
chr3,96435806,96436307,-0.6336465695641527,chr3,96431788,96454306,ENSMUSG00000046317.10,-,BC107364,protein_coding,8.44633006958477,5.8042468788624,5.44857716198744
chr3,104220258,104220759,-0.5510795026707518,chr3,104011259,104222374,ENSMUSG00000052539.11,-,Magi3,protein_coding,29.9451977667942,23.2869182007371,20.4705762354929
chr3,69953986,69954487,-0.987187301455924,chr3,69952809,69957682,ENSMUSG00000103549.1,-,RP24-347B22.2,processed_pseudogene,7.26326202309873,2.82053763992912,3.66390221305012
chr6,118419271,118419772,-0.3563295569713454,chr6,118381383,118421417,ENSMUSG00000030138.6,-,Bms1,protein_coding,16.5726499298741,14.3008251412935,12.9654862184387
chr14,84442560,84443061,-0.8592302910757116,chr14,84441563,84539060,ENSMUSG00000035566.6,+,Pcdh17,protein_coding,8.67906476725415,6.46858838909363,4.78671095575903
chr11,95990847,95991348,-0.8134266014625868,chr11,95955163,96007940,ENSMUSG00000013415.5,-,Igf2bp1,protein_coding,1.79399662786818,1.49185461946664,1.01643738813649
chr8,37868466,37868967,-1.031967725688391,chr8,37520298,38663508,ENSMUSG00000039539.9,-,Sgcz,protein_coding,5.82806472080418,3.10026038107911,2.84838849466155
chr8,58479372,58479873,-1.1709292536461873,chr8,58425494,58913627,ENSMUSG00000061864.8,-,Galntl6,protein_coding,4.26680279060539,2.45922909927704,1.89104630350974
chr6,7844409,7844910,-0.6302863425173905,chr6,7842842,7874047,ENSMUSG00000042460.4,+,C1galt1,protein_coding,30.5949154644546,19.207628225633,19.7968909898676
chr17,94834591,94835092,-0.7961217817708671,chr17,94832906,94838642,ENSMUSG00000097460.1,+,Gm26734,lincRNA,8.5530001393499,5.43128322399574,4.92853942852226
chr17,94834591,94835092,-0.7961217817708671,chr17,94757944,94836799,ENSMUSG00000066057.6,-,Gm1976,lincRNA,8.5530001393499,5.43128322399574,4.92853942852226
chr5,4757836,4758337,-0.7266840388235662,chr5,4751873,4760035,ENSMUSG00000044674.5,-,Fzd1,protein_coding,14.8077451392146,9.95346753925399,8.9588318628774
chr12,54984810,54985311,-0.8386747986889507,chr12,54984158,54988529,ENSMUSG00000092233.1,-,Gm20403,protein_coding,3.11282658132802,2.48253932770621,1.73739879134957
chr12,54984810,54985311,-0.8386747986889507,chr12,54890989,55016348,ENSMUSG00000035021.9,-,Baz1a,protein_coding,3.11282658132802,2.48253932770621,1.73739879134957
chr15,22717617,22718118,-1.186696569504504,chr15,22547022,23476418,ENSMUSG00000040420.10,+,Cdh18,protein_coding,2.438578759838721,1.4378990997930248,1.6294719937318813
chr13,18306102,18306603,-0.6649610578851531,chr13,18119101,18384041,ENSMUSG00000009734.13,-,Pou6f2,protein_coding,9.19302055794071,4.19584111724992,5.80314834389552
chr13,97240871,97241372,-0.5757277853423998,chr13,97239105,97255039,ENSMUSG00000041773.7,+,Enc1,protein_coding,27.7536126970742,18.8929401418392,18.6504441683648
chr14,115269635,115270136,-1.1322487854821277,chr14,115090215,116527179,ENSMUSG00000022112.10,+,Gpc5,protein_coding,2.93827555807599,1.68999156111455,1.33555145185375
chr12,5123198,5123699,-0.6338188051401954,chr12,5075472,5377682,ENSMUSG00000020627.9,-,Klhl29,protein_coding,6.6717279998557,3.7296365486666,4.30213034048466
chr6,108828269,108828770,-0.5778082295378675,chr6,108826641,108861356,ENSMUSG00000030104.7,+,Edem1,protein_coding,25.4165684413108,17.3661201797289,17.0548738497785
chr3,20274802,20275303,-0.9748924575428706,chr3,20246264,20277733,ENSMUSG00000011463.5,-,Cpb1,protein_coding,5.20743886035249,2.66902115513954,2.64746482491364
chr14,122533993,122534494,-0.5620483462865922,chr14,122532324,122893100,ENSMUSG00000041650.11,+,Pcca,protein_coding,24.7571534645808,19.4057651672809,16.7948549830459
chr3,122729583,122730084,-0.6768938310157956,chr3,122727158,122861374,ENSMUSG00000053965.6,+,Pde5a,protein_coding,2.3855306511112,1.87647338854788,1.48919896401392
chr3,60596900,60597401,-0.8569360498698968,chr3,60470830,60631750,ENSMUSG00000027763.9,+,Mbnl1,protein_coding,3.2283871435595604,2.8720800079509408,4.972292807287799
chr8,9453771,9454272,-0.627414615852638,chr8,9204001,9773018,ENSMUSG00000079157.3,-,Fam155a,protein_coding,6.33232323242119,4.28908203096659,4.10120667073675
chr18,71816960,71817461,-0.8809311381188878,chr18,71256738,72353069,ENSMUSG00000060534.11,-,Dcc,protein_coding,5.05228239523957,3.08860526686453,2.74201714008912
chr3,29667862,29668363,-1.104815555359015,chr3,29080023,29693209,ENSMUSG00000063600.10,+,Egfem1,protein_coding,3.69466332550149,2.15619612969788,1.7137607125557
chr6,111028101,111028602,-0.9183089291765034,chr6,110643581,111569230,ENSMUSG00000056755.9,+,Grm7,protein_coding,3.9876199668039103,2.138549506307362,3.1169660315066277
