gene_name,gene_length,gene_type,gene_chr
Tek,135687.0,,
Cdc34,6203.0,,
Sept1,18683.0,,
Kcnh5,280112.0,protein_coding,chr12
Nsfl1c,17232.0,,
Get4,17727.0,,
Ccdc82,45565.0,,
B230307C23Rik,34486.0,,
Adprh,8673.0,,
Nme5,16481.0,,
Klc4,15398.0,,
Jam3,58037.0,,
Ppip5k1,44835.0,,
Klhl18,50768.0,,
4930599N23Rik,29839.0,,
Gtpbp8,9595.0,,
Arhgap33,12834.0,,
Kmt2c,226985.0,,
Gprc5b,23164.0,,
Gm12216,75838.0,,
Crbn,19876.0,,
Uggt2,114391.0,protein_coding,chr14
Phactr4,66566.0,,
Nova2,39431.0,protein_coding,chr7
Tbl1xr1,139942.0,,
Cped1,270488.0,protein_coding,chr6
Setx,58290.0,,
Sept4,21636.0,,
Anapc11,9777.0,,
Coro6,8073.0,,
Neurl4,12748.0,,
Capza1,41726.0,,
Ptpn3,110996.0,,
Gng3,2261.0,,
Timm17a,18565.0,protein_coding,chr1
2700046G09Rik,1974.0,,
Kcnq2,59721.0,,
Cacng3,98901.0,,
Tmeff2,286623.0,protein_coding,chr1
Pomp,15995.0,,
Mettl8,91022.0,protein_coding,chr2
Zfp420,17313.0,,
Ctsd,12127.0,,
Gna14,175058.0,protein_coding,chr19
Sh3pxd2a,204227.0,protein_coding,chr19
Ccnl1,12098.0,protein_coding,chr3
4930512B01Rik,50191.0,,
Cisd1,14474.0,,
Pigp,13079.0,,
Cdk6,189523.0,,
Kcnt1,54539.0,,
Gm16070,51619.0,,
Vstm2b,32266.0,,
Hcn2,19474.0,protein_coding,chr10
Enho,2180.0,,
Gm12089,2269.0,,
Eef1e1,14851.0,,
Serpinb6a,84876.0,,
Cacng8,24965.0,protein_coding,chr7
Setd1a,23452.0,,
Nf2,83691.0,,
Fus,18244.0,,
Pam16,8524.0,,
Psme4,108635.0,,
Rbm8a,3858.0,,
Tipin,23843.0,,
Vars2,11958.0,,
Cartpt,2602.0,,
Ptger4,37526.0,,
Pnpla7,78024.0,,
Zfp825,13938.0,,
Bcl2l15,22017.0,,
Gm26512,131034.0,,
Adam19,91351.0,,
Cdk5r2,2798.0,,
Snapc1,24485.0,,
Ptpn5,55889.0,protein_coding,chr7
Tbc1d10b,11009.0,,
Skp2,43440.0,protein_coding,chr15
Camkk2,48239.0,,
Cdipt,4587.0,,
Zfp57,9472.0,,
Sepsecs,29621.0,,
Hspd1,10408.0,protein_coding,chr1
Greb1l,237763.0,,
Prpf3,25761.0,,
Asphd2,10512.0,,
Polr2j,6316.0,,
Ptbp1,10344.0,,
Myt1l,394829.0,,
Faxc,65510.0,,
Jagn1,5660.0,,
Sez6,48248.0,,
Kif9,48221.0,,
Pcdhb21,4704.0,,
Abca6,74956.0,,
Mccc2,67109.0,protein_coding,chr13
Cbwd1,41694.0,,
Ccdc174,21790.0,,
Usp38,34195.0,protein_coding,chr8
Esrra,10836.0,,
Amotl1,103090.0,protein_coding,chr9
Abhd11,3023.0,,
Mrpl39,18166.0,,
Atad3a,20452.0,protein_coding,chr4
Cdc73,104093.0,protein_coding,chr1
Arhgef10l,151527.0,protein_coding,chr4
Slc25a30,26920.0,,
Akap12,93090.0,protein_coding,chr10
4931406C07Rik,23111.0,,
4930447C04Rik,59665.0,,
Wdr45,13873.0,,
Zfp40,19383.0,,
Abcf3,12802.0,,
Slc30a6,28613.0,,
Csmd2,579799.0,protein_coding,chr4
Rrp1,12659.0,,
Sema3c,155987.0,protein_coding,chr5
Slc35e3,12686.0,,
Cacng4,62200.0,protein_coding,chr11
E2f5,27668.0,protein_coding,chr3
Pak1ip1,11992.0,protein_coding,chr13
Bcl2l13,56630.0,,
Braf,122226.0,,
Kctd21,17886.0,,
Stmn2,52246.0,,
2610008E11Rik,33226.0,,
Nmt2,44665.0,,
Gm12592,25752.0,,
Paip2b,26340.0,,
Rwdd1,23069.0,,
Ndufs8,3911.0,,
Gorasp2,51060.0,,
Slc35f4,227527.0,protein_coding,chr14
Kif3a,34588.0,,
Arhgef40,21532.0,,
Rbm10,33398.0,,
Trpc7,122880.0,,
Il6st,46016.0,,
Prkar1b,132695.0,,
Elfn2,51440.0,,
Rnf208,2007.0,,
Nudt16,2921.0,,
Lysmd2,12030.0,,
Rplp0,4260.0,,
Kif1a,86487.0,,
Ccdc171,339125.0,protein_coding,chr4
Stk25,38908.0,,
Psmb3,10101.0,,
Nr4a2,17173.0,,
Chst9,308233.0,protein_coding,chr18
Rab36,17690.0,,
Mipol1,266772.0,,
Ddx56,8853.0,protein_coding,chr11
Pik3r4,44679.0,,
Tns3,232883.0,protein_coding,chr11
Gtpbp1,30634.0,,
Prmt8,80461.0,protein_coding,chr6
Neu1,4700.0,,
Tgoln1,8568.0,,
Mecr,24316.0,,
Tmem120b,49334.0,protein_coding,chr5
Vgll4,109366.0,protein_coding,chr6
Ube2g1,79198.0,,
Cpsf7,22387.0,,
Lgmn,45729.0,,
Tfrc,23874.0,,
Sfxn3,8880.0,,
Spice1,41376.0,,
Arhgef33,92674.0,,
Cdip1,39944.0,,
Gm26749,41738.0,,
Zfp39,16072.0,,
Phldb1,48894.0,protein_coding,chr9
Khnyn,13828.0,,
Med31,3868.0,,
Yap1,72597.0,,
Chchd4,11374.0,,
Acadm,22275.0,protein_coding,chr3
Snx9,90625.0,,
Dad1,18625.0,protein_coding,chr14
Scamp5,26733.0,,
Cenpp,188762.0,,
Slc38a7,17619.0,protein_coding,chr8
Serbp1,59560.0,protein_coding,chr6
Zfp866,29852.0,,
Dleu2,79534.0,processed_transcript,chr14
Nell1,891744.0,protein_coding,chr7
Gtf3c1,66826.0,protein_coding,chr7
Rsl1d1,10361.0,,
Polr1c,4134.0,,
Pdgfa,21356.0,protein_coding,chr5
Gm10544,18668.0,,
Magee1,3549.0,,
Rnf135,15906.0,,
Nfe2l1,12554.0,,
Osbpl2,43374.0,,
Zfp286,36885.0,,
Gm10135,8894.0,,
Ap2s1,10884.0,,
Gm17494,37762.0,,
Rnf213,94318.0,,
Slc25a19,14117.0,,
Fgf11,5789.0,,
Arhgef10,89422.0,protein_coding,chr8
Prep,99995.0,,
Dusp11,19399.0,,
Kptn,7621.0,protein_coding,chr7
Paqr8,49044.0,,
Zfp941,14729.0,,
Hars2,9554.0,,
Trnau1ap,17775.0,,
Phyh,19711.0,,
Cadm3,34437.0,,
Slc15a2,34785.0,,
Stx4a,24725.0,,
Pla2g6,42162.0,,
Stard9,102774.0,protein_coding,chr2
Sdccag8,205777.0,protein_coding,chr1
Tmed5,26254.0,,
Naca,13062.0,,
Cs,24745.0,,
Bmyc,,,
Spata6,109200.0,,
Cryzl1,39653.0,protein_coding,chr16
Copg2,149240.0,,
Gm14827,4995.0,,
Zfp707,6745.0,,
Sptlc1,44649.0,,
4930555F03Rik,178108.0,,
Msantd3,21984.0,protein_coding,chr4
Zfp598,12329.0,,
Trmt10b,19004.0,,
Vps18,9713.0,,
Ldlrad3,236182.0,protein_coding,chr2
Smarcc2,31234.0,,
Gtf3c2,24139.0,,
Eno2,9620.0,,
Slc6a17,50475.0,protein_coding,chr3
Iqcb1,44336.0,,
Hmgn1,7111.0,,
Mblac2,41934.0,,
Flrt3,20555.0,protein_coding,chr2
Gabarap,3808.0,,
Utp15,16196.0,,
2610203C22Rik,70343.0,,
Rnf32,32465.0,,
Ganab,18601.0,,
Ap4s1,53753.0,protein_coding,chr12
Txn1,13038.0,,
Tspyl2,5573.0,,
Fkbp8,7604.0,,
Nckipsd,10476.0,,
Slu7,14237.0,,
Gm17382,25931.0,,
Cadm4,22516.0,protein_coding,chr7
Rbm6,99678.0,,
Pcbp2,29522.0,,
Zfp867,11277.0,,
Kcnip1,363813.0,protein_coding,chr11
Slc25a17,41901.0,,
Khdrbs2,485854.0,protein_coding,chr1
Sdf4,20738.0,,
Trappc6b,18380.0,,
Tada2a,50680.0,,
Mal2,31655.0,,
Rbm4b,10568.0,,
Kdm4d,37934.0,,
Sertm1,18819.0,protein_coding,chr3
Acd,5242.0,,
Wipi2,42890.0,,
Eif4b,23400.0,,
Shroom3,281883.0,protein_coding,chr5
Grik5,62497.0,protein_coding,chr7
Fbxl20,67847.0,,
Atg4c,65853.0,protein_coding,chr4
Syn1,60493.0,,
Arl3,42102.0,protein_coding,chr19
Gpi1,29006.0,,
Adcy1,115017.0,,
Prpf4,18193.0,,
Trmt112,1351.0,,
Ociad2,18829.0,protein_coding,chr5
Pmepa1,52075.0,,
Disp1,135256.0,,
Aimp2,7143.0,,
Plxna2,198651.0,protein_coding,chr1
Ndufa1,3575.0,,
Necap1,14467.0,,
Ei24,18234.0,,
Mylk,257210.0,,
Cbx3,13344.0,,
Rabggta,6847.0,,
5031415H12Rik,10253.0,,
Bcl6,23800.0,protein_coding,chr16
Mlip,250888.0,,
Slc8a1,365272.0,protein_coding,chr17
Phkg2,9967.0,,
Ugdh,22728.0,protein_coding,chr5
Zfand4,66080.0,,
Dync1h1,65493.0,,
Adprm,14689.0,,
Gm5089,28882.5,,
Prdx2,5247.0,,
Mkln1,118076.0,protein_coding,chr6
Fbxl2,82554.0,,
Trpm3,856364.0,protein_coding,chr19
Ssr4,3802.0,,
Rnf215,5970.0,,
Rab28,83181.0,,
Pja1,5539.0,,
Nanp,9713.0,protein_coding,chr2
Brsk1,25393.0,,
Dcps,51653.0,,
Lrfn4,3882.0,,
3632454L22Rik,37602.0,,
Aplf,43769.0,,
Far2os2,40759.0,,
Poldip2,10543.0,,
Lrrc3b,81472.0,,
Ggt7,27858.0,,
Dgka,24721.0,,
Kctd2,11146.0,,
Matn2,129596.0,protein_coding,chr15
Hdx,127148.0,,
Rad9b,31010.0,,
Pde8a,120937.0,protein_coding,chr7
Traf3ip2,42373.0,protein_coding,chr10
Rabggtb,5722.0,,
Abca5,68347.0,,
Thbs3,11657.0,,
Gstm5,2865.0,,
Mageb18,480693.0,,
2900093K20Rik,,,
Lancl3,68183.0,protein_coding,chrX
Gm12655,16249.0,,
Lrrc6,121052.0,,
Slc39a1,5440.0,,
Ptgs1,21846.0,,
Gnl1,9611.0,,
Cflar,47376.0,,
Zmat1,37837.0,,
Klf8,158666.0,,
Fbll1,1502.0,,
Ptpro,210914.0,protein_coding,chr6
Pias4,14657.0,,
Agrp,70695.0,,
Gm15631,4517.0,processed_transcript,chr6
Psd,15069.0,,
2310061I04Rik,4754.0,,
Rngtt,192303.0,,
Mtrf1l,12023.0,protein_coding,chr10
Fxr2,20307.0,,
Cntnap5a,902567.0,protein_coding,chr1
1110004F10Rik,65813.0,,
Etfa,57735.0,,
Rab34,3763.0,,
9330159F19Rik,19173.0,,
Camk2b,96718.0,protein_coding,chr11
Dsg2,46447.0,protein_coding,chr18
Zc3h12c,57228.0,protein_coding,chr9
Rell2,4100.0,,
Dcdc2a,154702.0,protein_coding,chr13
Parp12,31939.0,,
Nap1l3,2836.0,protein_coding,chrX
Ogfrl1,31348.0,,
Per1,14743.0,,
Pml,31710.0,,
Fam20c,55563.0,protein_coding,chr5
Map4k5,89450.0,protein_coding,chr12
Frrs1l,33218.0,,
3010001F23Rik,48125.0,,
Sgtb,31994.0,,
Sox5os4,38972.0,,
Tbck,157544.0,protein_coding,chr3
Inpp5j,10446.0,,
Zfp418,12232.0,,
5330439K02Rik,8951.0,,
Dram2,28092.0,,
1110032A03Rik,12692.0,,
Mcee,19518.0,,
Prmt3,79919.0,protein_coding,chr7
March3,163832.0,,
Gm27153,17255.0,antisense,chr15
Trappc3,13558.0,,
Vangl2,27484.0,,
Bckdk,6139.0,,
Arv1,11984.0,protein_coding,chr8
Map2k5,214134.0,,
Sh3pxd2b,80353.0,,
Slc39a2,3856.0,,
Atg4d,12479.0,,
Dpysl3,117302.0,,
Gpr108,13811.0,protein_coding,chr17
Pds5a,92552.0,,
Terf2,27147.0,,
Lca5l,33864.0,,
Iqsec2,80968.0,,
Trim28,31921.0,,
Fcf1,12406.0,,
Hsd17b12,125275.0,protein_coding,chr2
Kpnb1,28167.0,,
Fam122a,,,
Zfp563,21395.0,,
Usp47,88157.0,protein_coding,chr7
Trappc12,59844.0,,
Slc30a7,68433.0,,
Abcb1b,68168.0,,
Wipi1,38636.0,,
Med14,86704.0,,
Akr1e1,18424.0,,
Strip1,19162.0,,
Spns2,38266.0,,
Ano8,9944.0,,
Zbtb40,69069.0,,
Kdm6b,15167.0,,
Cnnm4,37144.0,,
Dmap1,7592.0,,
Cpsf4,14828.0,protein_coding,chr5
Gcsh,11727.0,protein_coding,chr8
Phf20,113486.0,,
Ube2v2,43696.0,,
Usp32,155719.0,,
St8sia3,25252.0,protein_coding,chr18
Zcchc14,54198.0,protein_coding,chr8
Rint1,32658.0,,
Ilf2,12253.0,,
Pde2a,91136.0,protein_coding,chr7
Ap3m1,21066.0,,
Gm17399,20145.0,,
Slc25a26,104341.0,,
Pnpla8,101162.0,,
Pigs,14367.0,,
1700016P03Rik,5073.0,,
Gpt,3970.0,,
Pcdhb19,7137.0,,
Cebpz,18060.0,,
Gm16153,14336.0,,
Exd2,37132.0,,
Gm20642,30359.0,,
Zc3h7b,51203.0,protein_coding,chr15
Prkar2b,102820.0,protein_coding,chr12
Cbx7,55312.0,protein_coding,chr15
Rgs11,8373.0,,
Slc25a32,21485.0,,
Slc38a9,77998.0,,
Gm15584,31865.0,,
Hcfc1,23565.0,protein_coding,chrX
Coil,21361.0,,
Uba2,28911.0,,
Kin,12213.0,protein_coding,chr2
Gda,82138.0,,
Vamp4,28569.0,protein_coding,chr1
9130401M01Rik,12066.0,,
Zfp442,44345.0,,
Cpne4,487258.0,,
Wdr44,112974.0,,
Dnhd1,70972.0,,
Atp5l,8185.0,,
Rfc3,8486.0,protein_coding,chr5
Etv6,234458.0,,
Clcn6,34562.0,,
Gm11655,12276.0,,
Cdk15,96087.0,,
Srrt,11970.0,,
Zfp91,32466.0,,
6030442K20Rik,10631.0,,
Slc12a8,146807.0,,
Ypel1,17349.0,,
Slc25a39,4961.0,,
Mrpl19,8107.0,,
Crnkl1,17535.0,,
Rgs9,72774.0,,
A930012L18Rik,14606.0,,
Pfdn4,22695.0,,
Slc39a10,85308.0,protein_coding,chr1
Dynll1,3889.0,,
Dusp14,21220.0,protein_coding,chr11
Arhgap32,152310.0,protein_coding,chr9
Mcc,387122.0,,
Arcn1,26281.0,,
Phf3,71582.0,,
Cgn,26423.0,protein_coding,chr3
Pced1a,7454.0,,
Ctnnbip1,48201.0,protein_coding,chr4
Pdcd11,41097.0,,
B4galt3,6568.0,,
Mrps34,2386.0,,
Sdcbp,42773.0,protein_coding,chr4
Eps15,107549.0,protein_coding,chr4
Hltf,60679.0,,
Anapc10,67239.0,,
Dync1li1,35512.0,,
Them6,3435.0,protein_coding,chr15
Cpq,511423.0,,
Ptprj,150893.0,protein_coding,chr2
Rnaseh2c,5146.0,protein_coding,chr19
Gm15594,3201.0,,
Nup93,102663.0,,
Pdcd5,5539.0,,
Magohb,8856.0,,
Capn5,56715.0,,
Rph3a,69593.0,,
Kmo,41735.0,protein_coding,chr1
Abcg1,60313.0,,
Hspa13,21673.0,,
Pcdh1,26139.0,,
Gm15991,21282.0,antisense,chr8
Wrap73,25048.0,,
Tamm41,33495.0,,
Bola1,23121.0,,
Atp2b3,67919.0,protein_coding,chrX
H1fx,1216.0,,
Sez6l2,20043.0,,
Klhdc4,33256.0,,
Tkt,26361.0,,
Kdm2b,119158.0,protein_coding,chr5
1700037C18Rik,13510.0,,
Rab11fip4,106811.0,protein_coding,chr11
Usp40,63432.0,,
Rbp4,8652.0,,
St18,373709.0,,
Fhl1,61559.0,,
Mgll,103948.0,protein_coding,chr6
Skap2,155127.0,,
Fstl4,423904.0,protein_coding,chr11
Slc9a6,54473.0,,
Fam171b,70850.0,protein_coding,chr2
Ppcdc,55029.0,,
Yme1l1,42891.0,protein_coding,chr2
Atf1,33425.0,,
Meis2,202775.0,protein_coding,chr2
1600012H06Rik,16386.0,,
Hif1an,13424.0,,
Armc9,123504.0,,
Dcakd,34286.0,protein_coding,chr11
Mtrf1,25815.0,,
Surf1,3149.0,,
Mmgt1,12557.0,,
Tm2d3,10744.0,,
Rangap1,41282.0,,
Arrdc1,9900.0,,
Cers2,8808.0,,
Pom121,18405.0,,
Tsn,16961.0,protein_coding,chr1
Sh3rf3,325557.0,protein_coding,chr10
Sox12,4452.0,,
Tmem160,2715.0,,
Rasl10b,11902.0,,
Cacng2,128280.0,protein_coding,chr15
Rspo3,83451.0,protein_coding,chr10
Alg2,9266.0,,
Mbp,110491.0,,
Wbp2,8422.0,,
Ppp4r4,81548.0,,
Csgalnact1,378365.0,protein_coding,chr8
Cstf3,74906.0,,
Aff1,162948.0,protein_coding,chr5
Cacna1g,65807.0,protein_coding,chr11
Sh2d5,10929.0,,
Ndor1,10862.0,,
Zdhhc16,10624.0,,
Mrpl53,,,
Zfp961,42754.0,,
Abhd17b,32452.0,protein_coding,chr19
Maf1,3086.0,protein_coding,chr15
Tbc1d14,102672.0,,
Nfkbiz,27524.0,,
Fbxo42,56149.0,,
Nipal2,106413.0,protein_coding,chr15
Gm14418,11196.0,,
Zfp11,15506.0,,
Rsf1os2,46818.0,processed_transcript,chr7
Bcl9l,29071.0,,
Pcdhb17,4659.0,,
Snx15,8905.0,,
Ddb2,25410.0,,
Pfdn5,5757.0,,
Scn2b,12288.0,,
Senp3,8969.0,,
Mapk8ip3,44824.0,protein_coding,chr17
Sumo3,12234.0,protein_coding,chr10
Armc6,14294.0,,
Arntl,106661.0,protein_coding,chr7
Dusp6,4258.0,protein_coding,chr10
Lrtm2,15633.0,,
Itgav,82519.0,protein_coding,chr2
Gm15520,10400.0,antisense,chr9
Ttn,278567.0,,
Kcnb2,436496.0,protein_coding,chr1
Ncapd3,65140.0,,
P4ha2,31570.0,,
Kif13a,180780.0,,
Rad51ap2,6849.0,,
Ccnt1,32234.0,,
Klhl26,26749.0,,
Arsa,4949.0,,
Jarid2,192169.0,protein_coding,chr13
Hs2st1,140475.0,,
Inip,31952.0,,
Mrpl11,4852.0,protein_coding,chr19
B230217C12Rik,3319.0,protein_coding,chr11
Prrt1,3593.0,protein_coding,chr17
Dnlz,3989.0,,
Stx17,61592.0,,
Ypel4,4597.0,,
Gpr19,29485.0,,
H3f3a,13111.0,,
Sae1,67572.0,protein_coding,chr7
Dgcr2,59080.0,,
Sirpa,39393.0,,
Gca,29824.0,protein_coding,chr2
Mzf1,12461.0,protein_coding,chr7
Tceal3,77536.0,,
Hint3,21491.0,,
Gm13883,19085.0,,
Vps37c,25892.0,,
Mfap3l,43902.0,protein_coding,chr8
Morc2a,41286.0,,
Rab3b,64261.0,,
Trap1,37856.0,protein_coding,chr16
Zfp644,80548.0,,
Adra1b,126604.0,,
Pign,145255.0,,
Sumo2,13174.0,,
Ip6k1,46281.0,,
Rgs12,90199.0,,
Slc35c2,11315.0,,
Cars2,36806.0,,
Gm26827,63606.0,,
Cirbp,6801.0,,
Map2k4,100054.0,,
2310033P09Rik,2417.0,,
Gpr27,2387.0,,
Bace1,25819.0,protein_coding,chr9
Ip6k2,22541.0,,
Smcr8,10763.0,,
Zfp948,21691.0,,
Paics,16202.0,,
Camkk1,23065.0,,
Zfp395,40541.0,,
Pds5b,136951.0,,
Zfp385a,26198.0,,
Tysnd1,7259.0,,
Thumpd2,38750.0,,
Cdk16,11926.0,,
Nsmf,8526.0,,
Wrnip1,20571.0,,
BC005537,14540.0,,
Stk19,12952.0,,
Gm26724,2039.0,,
9530036O11Rik,475721.0,,
Gm20319,41056.0,,
Vegfa,15376.0,,
Phc1,22830.0,,
Hnrnpa1,6260.0,protein_coding,chr15
Adar,38424.0,,
Acadsb,38343.0,,
Tmem169,18735.0,,
Atad2b,130041.0,,
Atp6v0d1,41582.0,,
Rpl31,4069.0,,
Lmnb2,17042.0,,
Appl2,48705.0,,
Npas4,5961.0,protein_coding,chr19
Atp13a1,16586.0,,
Dcaf11,10059.0,,
Ube2g2,23718.0,,
Isca1,14401.0,,
Mak16,9301.0,,
Wrn,151143.0,,
Gli3,266791.0,,
Mlec,15198.0,,
Dnaja4,17442.0,,
Scamp3,5292.0,,
Rab40b,32126.0,,
Jph1,133329.0,,
Htra2,4007.0,,
Wdr1,36408.0,protein_coding,chr5
Asap2,279712.0,protein_coding,chr12
Tsen15,15953.0,,
Mtmr3,113995.0,,
Zfp398,37876.0,,
1700023F06Rik,9614.0,,
Zc3h6,51161.0,,
Ubfd1,15019.0,,
Srsf9,5903.0,,
Alkbh6,5587.0,protein_coding,chr7
Tsc2,36814.0,protein_coding,chr17
Rad50,57800.0,,
Ulk2,79424.0,,
Cpox,47344.0,,
Zswim8,16067.0,,
Lap3,19317.0,,
Aggf1,24669.0,,
Dclre1c,39999.0,,
Reep1,103149.0,protein_coding,chr6
Sucla2,70823.0,,
Ebag9,22340.0,,
Dmpk,9972.0,,
Srbd1,160510.0,,
Aatk,39854.0,,
Gm12905,12961.0,,
Fbxo8,42849.0,protein_coding,chr8
Htatsf1,13600.0,,
Lrif1,51590.0,protein_coding,chr3
Fgf10,122324.0,,
Telo2,16397.0,,
Prmt1,10579.0,,
Zpr1,9579.0,,
Dynlt1f,9298.0,,
Nr2f1,10784.0,,
Polr3g,37170.0,,
Tollip,43694.0,,
Thpo,10057.0,protein_coding,chr16
Phyhd1,15946.0,,
Gnb1,67908.0,,
Fam98a,14860.0,,
Prrc1,38215.0,,
Zkscan7,11920.5,,
Gna13,38538.0,,
Dnaja1,14999.0,,
D430019H16Rik,39239.0,protein_coding,chr12
Morc4,50045.0,,
Cep78,29216.0,,
Dhdds,31890.0,,
Fbxo33,19070.0,,
Srrm2,34209.0,,
Atp2c1,123780.0,protein_coding,chr9
Ech1,7030.0,,
Trmt61b,41728.0,,
Zfp511,4211.0,,
Vstm5,20371.0,,
Zfp609,135173.0,,
Gm20721,16393.0,,
Cic,26455.0,,
9330159M07Rik,18634.0,,
Usf2,11555.0,,
Ociad1,21285.0,,
Itga7,24464.0,protein_coding,chr10
4931428F04Rik,9455.0,,
Tll1,191340.0,protein_coding,chr8
Anp32e,18144.0,,
Bola3,10989.0,,
Ubr7,19740.0,,
Rnf19a,43214.0,,
Arhgap15,647129.0,protein_coding,chr2
Dpysl4,16703.0,,
Adra1a,135917.0,protein_coding,chr14
Plagl2,13667.0,,
Exosc9,13121.0,,
Nop10,1343.0,,
Racgap1,31160.0,,
Mink1,51602.0,,
Ric8b,100721.0,protein_coding,chr10
Spata2l,6432.0,,
Nucb2,36215.0,,
Stk10,91282.0,protein_coding,chr11
Ubl3,48154.0,,
Zkscan8,17898.0,protein_coding,chr13
Pik3r1,87654.0,protein_coding,chr13
Gtpbp6,4222.0,,
Exosc10,23972.0,,
Gprasp1,60741.0,,
Rpn1,20822.0,,
Soat1,49806.0,,
Atf6b,7928.0,protein_coding,chr17
4930558K02Rik,37550.0,,
Map2k7,9157.0,,
1700028E10Rik,63443.0,,
Epm2aip1,7164.0,,
4933400F21Rik,33379.0,processed_transcript,chr1
Pxdn,80050.0,,
Anapc13,8129.0,,
Npy2r,9701.0,protein_coding,chr3
Grk5,206219.0,,
Tbc1d16,85454.0,,
Tbc1d8,107263.0,protein_coding,chr1
Rragc,19551.0,,
Rad51b,517408.0,,
Emd,6861.0,,
Pard6g,72749.0,,
Qpctl,9589.0,,
Bok,10104.0,,
Akap8l,29183.0,,
Cep57,19315.0,protein_coding,chr9
Mctp1,647275.0,protein_coding,chr13
Ccdc73,150099.0,protein_coding,chr2
Mrpl12,4452.0,,
Prpf40a,56580.0,protein_coding,chr2
Minpp1,29595.0,,
Pbx2,6134.0,protein_coding,chr17
Ctnnb1,31291.0,,
Tprgl,3181.0,,
Fgd1,43371.0,,
Psma6,34232.0,protein_coding,chr12
Sgk3,102738.0,,
Rnf138,26883.0,,
Kbtbd2,20289.0,,
Cyld,54917.0,protein_coding,chr8
Zbtb2,21033.0,,
Mmab,13026.0,,
Ifrd1,46937.0,protein_coding,chr12
Copg1,25781.0,,
Zfp595,19572.0,,
Eif2b5,10506.0,,
Epg5,96548.0,,
Mrpl20,7097.0,protein_coding,chr4
Ago3,97852.0,,
Cdc42bpb,84742.0,protein_coding,chr12
Ccdc107,3021.0,,
Sclt1,115794.0,,
Tmem151b,7725.0,,
Smc3,45435.0,,
Srsf3,10745.0,,
Kcnk12,52193.0,,
Tyms,15415.0,,
Txn2,13959.0,,
Hhat,274512.0,protein_coding,chr1
Dus3l,5336.0,,
Dusp19,15316.0,protein_coding,chr2
Tmpo,33744.0,,
Rmnd1,30473.0,,
Eif2s2,21525.0,,
Gfra2,89718.0,,
Gm15496,31304.0,antisense,chr3
Cox15,19746.0,,
Cd164,11634.0,,
A430033K04Rik,29555.0,,
Pdia6,18225.0,,
Nsun7,38129.0,,
Tube1,18566.0,,
Jade3,94251.0,,
Pms1,107831.0,,
Rnf10,31486.0,,
Cplx2,12568.0,,
4932441J04Rik,150119.0,antisense,chr5
Lypla2,4402.0,,
Pigz,12195.0,,
5330417C22Rik,80842.0,,
Tmem240,5764.0,protein_coding,chr4
Uchl5,30194.0,protein_coding,chr1
Gm2115,54577.0,lincRNA,chr7
C1qbp,5190.0,,
Zcwpw1,34823.0,,
Nol10,81637.0,,
Hibadh,94161.0,,
Sntb1,270561.0,protein_coding,chr15
Eid1,1690.0,,
9330136K24Rik,7684.0,lincRNA,chr17
Slc25a38,14130.0,,
Csgalnact2,31688.0,,
Tmem29,61381.0,,
Rai2,62427.0,protein_coding,chrX
Tfg,27118.0,,
Stim2,122558.0,,
Arhgef18,63595.0,,
Airn,118825.0,,
Mief1,19353.0,,
B230217O12Rik,37582.0,,
Celf1,79115.0,,
Auts2,1106011.0,,
Lzts2,12697.0,,
Rnf40,16032.0,,
Prepl,26771.0,protein_coding,chr17
Fbxl4,76548.0,,
Slc7a1,72494.0,,
Abcb10,30663.0,,
Ppp1r2,23740.0,,
Slc1a6,34269.0,,
Elk1,17213.0,,
Eif1b,3098.0,,
Tnpo1,87365.0,,
Zfp653,15965.0,,
Atg16l1,36558.0,,
Brd2,10611.0,,
Wnk2,111711.0,,
Ago2,89091.0,,
Scel,99455.0,protein_coding,chr14
Zfp239,11191.0,,
Trabd,11953.0,,
Topbp1,45213.0,,
Tctn3,15787.0,,
Dtnbos,9603.0,,
0610012G03Rik,1444.0,,
Stxbp2,12689.0,,
Man1b1,19874.0,,
Mtm1,104924.0,,
Spcs2,25893.0,,
Sra1,4134.0,,
Tra2a,20109.0,,
Necap2,11845.0,protein_coding,chr4
Arpp21,170847.0,protein_coding,chr9
Mier2,14954.0,,
Mapk14,57077.0,protein_coding,chr17
Acsf3,42394.0,protein_coding,chr8
Ntng1,363971.0,,
Gm15902,11231.0,,
Nos1,177808.0,,
Sar1a,12998.0,,
Phactr2,266695.0,protein_coding,chr10
C1galt1,30845.0,,
Col23a1,293998.0,,
Rab11a,22459.0,,
Ctr9,27426.0,,
Phldb2,207355.0,protein_coding,chr16
Tacr1,157770.0,,
Atxn1l,11288.0,,
Acsl3,49918.0,,
Rbak,8589.0,,
Klf9,26908.0,,
9330175M20Rik,115393.0,,
Gm26936,40851.0,,
Cdc40,51690.0,protein_coding,chr10
Nprl3,42079.0,,
Gm13944,18269.0,,
Ide,69109.0,,
Msrb2,23536.0,,
Pafah1b2,49831.0,,
Cog5,282761.0,protein_coding,chr12
Trnt1,13354.0,,
Inpp5k,17883.0,,
Galt,3467.0,,
Sgpp2,109944.0,protein_coding,chr1
Rasa1,74350.0,,
Ttyh1,17300.0,,
Mcu,169708.0,,
Dctn6,18376.0,,
Rbbp8,111945.0,protein_coding,chr18
Dnajc30,1660.0,,
Pitpnm3,88250.0,protein_coding,chr11
Dazap1,26922.0,,
Abcd1,21937.0,,
Rbbp4,28270.0,,
