gene_name,gene_length,gene_type,gene_chr
Nfatc3,71697.0,,
Pla2g15,14316.0,,
Slc7a6,29849.0,,
Slc7a6os,10218.0,,
Prmt7,41858.0,,
Smpd3,85440.0,,
Gm10629,16710.0,,
Zfp90,11271.0,,
Tango6,168371.0,,
Sntb2,83964.0,,
Vps4a,14533.0,,
Cog8,10400.0,,
Nip7,4054.0,,
Terf2,27147.0,,
Cyb5b,36831.0,,
Nfat5,86047.0,,
Nob1,12565.0,,
Wwp2,122230.0,,
Psmd7,8083.0,,
Zfhx3,1018986.0,,
D030068K23Rik,198589.0,,
Dhx38,17850.0,,
Txnl4b,8159.0,,
Dhodh,17330.0,,
Pkd1l3,59869.0,,
Ist1,21935.0,,
Zfp821,19386.0,,
Atxn1l,11288.0,,
Ap1g1,85650.0,,
Gm17344,8471.0,,
Phlpp2,76129.0,,
Zfp612,12995.0,,
Cmtr2,8821.0,,
Hydin,343276.0,,
Vac14,101813.0,,
Il34,64095.0,,
Sf3b3,36548.0,,
Cog4,35627.0,,
St3gal2,52558.0,protein_coding,chr8
Ddx19a,22804.0,,
Ddx19b,28563.0,,
Aars,24520.0,,
Clec18a,33506.0,protein_coding,chr8
Pdpr,42444.0,,
9430091E24Rik,16594.0,,
Glg1,104795.0,,
Rfwd3,29278.0,,
Wdr59,73295.0,,
Znrf1,89933.0,protein_coding,chr8
Ldhd,6589.0,,
Zfp1,27610.0,,
Bcar1,33335.0,,
Cfdp1,85800.0,,
Tmem170,13712.0,,
Tmem231,21870.0,,
Gabarapl2,12909.0,,
Adat1,25394.0,,
Kars,17880.0,,
Terf2ip,9130.0,,
Gm26994,14958.0,,
Cntnap4,312674.0,,
Mon1b,9592.0,,
Adamts18,151612.0,,
Nudt7,21182.0,,
Vat1l,168459.0,,
Wwox,913053.0,protein_coding,chr8
Maf,24852.0,,
Cdyl2,158591.0,,
Cmc2,32770.0,,
Cenpn,19777.0,,
Atmin,17052.0,,
1700030J22Rik,9365.0,,
Gcsh,11727.0,,
Gan,57862.0,,
Cmip,202366.0,,
Sdr42e1,12290.0,,
Mphosph6,10298.0,,
Cdh13,1041188.0,protein_coding,chr8
Hsbp1,4434.0,,
Mlycd,16224.0,,
Necab2,25921.0,,
Mbtps1,50579.0,,
Hsdl1,13194.0,,
Taf1c,7351.0,,
Cotl1,31322.0,,
Klhl36,14729.0,,
Usp10,47200.0,protein_coding,chr8
Zdhhc7,20592.0,,
A130014A01Rik,2322.0,,
6430548M08Rik,51154.0,,
A330074K22Rik,23796.0,,
Gse1,352934.0,protein_coding,chr8
Gins2,10671.0,,
1190005I06Rik,39030.0,,
Emc8,14659.0,,
Cox4i1,5985.0,,
Mthfsd,16764.0,,
Fbxo31,29366.0,,
Map1lc3b,8399.0,,
Zcchc14,54198.0,protein_coding,chr8
Jph3,64653.0,protein_coding,chr8
Klhdc4,33256.0,protein_coding,chr8
Slc7a5,26544.0,,
Banp,79508.0,,
Zfpm1,55110.0,,
Zc3h18,40751.0,protein_coding,chr8
Mvd,9821.0,,
Rnf166,9917.0,protein_coding,chr8
Ctu2,7995.0,protein_coding,chr8
Piezo1,69631.0,,
Aprt,2274.0,,
Galns,33221.0,,
Trappc2l,5020.0,,
Cbfa2t3,73968.0,protein_coding,chr8
Acsf3,42394.0,,
Ankrd11,158455.0,,
2810013P06Rik,2136.0,,
Spg7,34818.0,,
Rpl13,2894.0,,
Cpne7,17808.0,,
Chmp1a,8499.0,,
Spata33,9214.0,,
Cdk10,7408.0,,
Spata2l,6432.0,,
4933417D19Rik,7268.0,,
Vps9d1,11992.0,,
Zfp276,15550.0,,
Fanca,50276.0,,
Spire2,36802.0,protein_coding,chr8
Tcf25,30082.0,,
Tubb3,10591.0,protein_coding,chr8
Def8,39743.0,,
Afg3l1,26013.0,,
Dbndd1,10745.0,,
Gas8,17816.0,,
Rhou,9955.0,,
Rab4a,29302.0,,
2810455O05Rik,2232.0,,
Ccsap,19378.0,protein_coding,chr8
Acta1,2982.0,,
Nup133,52142.0,protein_coding,chr8
Abcb10,30663.0,,
Taf5l,25079.0,,
Urb2,26997.0,,
Galnt2,114333.0,protein_coding,chr8
Pgbd5,70609.0,,
Cog2,31241.0,,
2310022B05Rik,27613.0,,
Ttc13,50651.0,,
Arv1,11984.0,,
Trim67,41621.0,,
2810004N23Rik,26175.0,,
Gnpat,27024.0,,
Exoc8,4597.0,,
Sprtn,8275.0,,
Egln1,40737.0,,
Tsnax,21195.0,,
Disc1,207663.0,protein_coding,chr8
Sipa1l2,151745.0,,
Ntpcr,18272.0,,
Kcnk1,35515.0,,
Slc35f3,256983.0,protein_coding,chr8
Coa6,2918.0,,
Gm26759,24018.0,,
Irf2bp2,5690.0,,
Tomm20,15177.0,,
Rbm34,23899.0,protein_coding,chr8
Pard3,548393.0,protein_coding,chr8
Nrp1,144759.0,,
Itgb1,47546.0,,
2610044O15Rik8,18052.0,,
Alkbh8,56014.0,,
Cwf19l2,75644.0,,
Gucy1a2,361958.0,,
Aasdhppt,14678.0,,
Kbtbd3,21899.0,,
Msantd4,10308.0,,
Gria4,378338.0,,
Dync2h1,255943.0,,
Dcun1d5,23685.0,,
Tmem123,30292.0,,
Birc2,18837.0,,
Birc3,24487.0,,
Yap1,72597.0,,
Trpc6,136599.0,,
Pgr,68778.0,,
Arhgap42,244772.0,,
Cntn5,1243884.0,protein_coding,chr9
Jrkl,3222.0,,
Ccdc82,45565.0,,
Maml2,411431.0,,
Mtmr2,58071.0,,
Cep57,19315.0,,
Fam76b,27271.0,,
Sesn3,58034.0,,
Endod1,27517.0,,
Kdm4d,37934.0,,
Cwc15,9960.0,,
Amotl1,103090.0,,
Ankrd49,5238.0,,
Mre11a,52469.0,protein_coding,chr9
Gpr83,10579.0,,
Panx1,43350.0,,
Vstm5,20371.0,protein_coding,chr9
Med17,19580.0,,
4931406C07Rik,23111.0,,
Taf1d,10777.0,,
Cep295,40873.0,,
Slc36a4,33623.0,,
Fat3,591096.0,protein_coding,chr9
Chordc1,25317.0,,
Zfp558,22693.0,,
Zfp317,27629.0,,
Zfp560,40041.0,,
Zfp26,31713.0,,
Zfp426,24197.0,,
Zfp266,26349.0,,
Zfp846,24118.0,,
Fbxl12os,9813.0,,
Fbxl12,26649.0,protein_coding,chr9
Ubl5,4262.0,protein_coding,chr9
Pin1,14489.0,,
Olfm2,78659.0,protein_coding,chr9
Col5a3,45017.0,,
Angptl6,5919.0,,
Ppan,4003.0,,
Eif3g,4274.0,,
Dnmt1,52679.0,,
Mrpl4,6101.0,,
Icam5,6963.0,,
Zglp1,4700.0,,
1700084C06Rik,36638.0,,
Tyk2,27175.0,,
Cdc37,16760.0,,
Pde4a,47534.0,,
Gm16754,7675.0,,
Keap1,9631.0,,
Atg4d,12479.0,protein_coding,chr9
Kri1,14512.0,,
Cdkn2d,2997.0,,
Slc44a2,34330.0,,
Ilf3,37490.0,protein_coding,chr9
Gm16853,6478.0,,
Qtrt1,8437.0,,
Dnm2,82851.0,,
Tmed1,2699.0,,
Carm1,45729.0,,
Yipf2,4146.0,protein_coding,chr9
Smarca4,88061.0,,
Ldlr,26436.0,,
Kank2,31960.0,,
Dock6,52775.0,protein_coding,chr9
Rab3d,10701.0,protein_coding,chr9
Tmem205,6548.0,,
Ccdc159,8401.0,,
Epor,4609.0,,
Ccdc151,12763.0,,
Prkcsh,11416.0,,
Elavl3,37018.0,,
Zfp653,15965.0,,
Gm16845,15120.0,,
Ecsit,13192.0,,
Elof1,4183.0,,
Pigyl,1512.0,,
Zfp809,17640.0,,
Zfp599,12465.0,,
Zfp810,30900.0,,
Anln,57176.0,,
Rp9,58696.0,,
9530077C05Rik,33168.0,,
Gm17545,7772.0,,
Bbs9,412565.0,,
Bmper,262124.0,,
Npsr1,218402.0,,
Gm10701,77052.0,,
Dpy19l1,91364.0,,
Dpy19l2,139246.0,,
Herpud2,43688.0,,
Gm29642,23447.0,,
Sept7,56132.0,,
Eepd1,122563.0,,
B3gat1,29373.0,,
Acad8,25431.0,,
Thyn1,7626.0,,
Vps26b,22294.0,,
Ncapd3,65140.0,,
Jam3,58037.0,,
Igsf9b,58342.0,,
Opcml,1134635.0,protein_coding,chr9
Ntm,968391.0,protein_coding,chr9
Gm15520,10400.0,,
Gm15521,2026.0,,
Snx19,39625.0,,
Zbtb44,45241.0,,
Aplp2,62258.0,,
Prdm10,101185.0,,
Nfrkb,35141.0,,
Arhgap32,152310.0,,
Kirrel3,550822.0,,
St3gal4,72692.0,,
4930581F22Rik,14194.0,,
Dcps,51653.0,,
Srpr,47798.0,protein_coding,chr9
Foxred1,6849.0,,
Fam118b,50840.0,,
Rpusd4,9866.0,,
Cdon,86524.0,,
Ddx25,21881.0,,
Pus3,8806.0,,
Hyls1,9578.0,,
Pate2,120034.0,protein_coding,chr9
Chek1,18583.0,,
Stt3a,38335.0,,
Gm26787,14790.0,,
Ei24,18234.0,,
Fez1,57060.0,,
Pknox2,256425.0,,
Tmem218,16477.0,,
Ccdc15,72597.0,,
Hepacam,19224.0,,
Robo3,17577.0,,
Msantd2,35306.0,,
Nrgn,8412.0,,
Siae,93957.0,,
Spa17,10432.0,,
Tbrg1,8549.0,,
Zfp202,21288.0,,
Scn3b,22401.0,protein_coding,chr9
Gramd1b,238150.0,protein_coding,chr9
1700110K17Rik,20138.0,,
Clmp,99357.0,,
Hspa8,9103.0,,
Ubash3b,150599.0,protein_coding,chr9
1700063D05Rik,25544.0,,
Sorl1,159577.0,protein_coding,chr9
Gm16214,11498.0,,
Sc5d,12661.0,protein_coding,chr9
Tbcel,95493.0,,
Grik4,426358.0,,
Arhgef12,143397.0,protein_coding,chr9
Tmem136,7920.0,,
Thy1,5195.0,,
Usp2,28606.0,,
Rnf26,17886.0,,
Cbl,91073.0,,
Nlrx1,15882.0,,
Abcg4,15427.0,,
Hinfp,13231.0,,
C2cd2l,11048.0,protein_coding,chr9
Dpagt1,7881.0,,
H2afx,1383.0,,
Hmbs,7889.0,,
Vps11,13921.0,,
Hyou1,12879.0,,
Slc37a4,6116.0,,
Trappc4,3902.0,,
Rps25,3288.0,,
Ccdc84,8410.0,,
C030014I23Rik,13836.0,,
Bcl9l,29071.0,,
Ddx6,35839.0,,
Phldb1,48894.0,,
Arcn1,26281.0,,
Ift46,25539.0,,
Tmem25,5538.0,,
Kmt2a,77941.0,,
Atp5l,8185.0,,
Ube4a,42473.0,,
Mpzl3,22250.0,,
Scn2b,12288.0,,
Scn4b,15757.0,,
Fxyd6,25974.0,,
Dscaml1,327084.0,,
Cep164,61745.0,,
Bace1,25819.0,,
Gm16536,1588.0,,
Rnf214,43486.0,,
Pcsk7,23229.0,,
Sidt2,17401.0,,
Pafah1b2,49831.0,,
Sik3,211374.0,,
Apoa1,1886.0,,
Zpr1,9579.0,,
Bud13,16102.0,,
Cadm1,327464.0,,
Nxpe4,238002.0,,
Nxpe2,35448.0,,
Rexo2,12111.0,,
Rbm7,6598.0,,
Gm5617,,,
Zbtb16,181925.0,,
Usp28,57142.0,,
Zw10,23162.0,,
Tmprss5,36327.0,,
Drd2,67550.0,,
Ttc12,49262.0,,
Ncam1,296789.0,,
Gm11149,54303.0,,
Pts,7107.0,,
Il18,27013.0,,
Sdhd,7455.0,,
Timm8b,1410.0,,
Pih1d2,7679.0,,
Dlat,25147.0,,
Dixdc1,76765.0,,
Cryab,5311.0,,
1110032A03Rik,12692.0,,
Fdxacb1,5112.0,,
Alg9,68523.0,,
Ppp2r1b,48928.0,,
Sik2,116272.0,,
2010007H06Rik,5697.0,,
Arhgap20,88519.0,,
Arhgap20os,43072.0,,
Fdx1,20250.0,,
Rdx,41562.0,,
Zc3h12c,57228.0,,
AI593442,6738.0,,
Ddx10,149418.0,,
Exph5,75844.0,protein_coding,chr9
Atm,97591.0,,
Npat,37295.0,,
Acat1,29860.0,,
Cul5,55432.0,,
Gm16124,14019.0,,
Slc35f2,46616.0,,
Elmod1,63844.0,,
Tnfaip8l3,44983.0,,
Dmxl2,136468.0,,
Cib2,15424.0,,
Idh3a,18327.0,,
Dnaja4,17442.0,,
Wdr61,19784.0,,
Ireb2,48741.0,,
Hykk,32641.0,,
Psma4,7240.0,,
Ube2q2,58675.0,,
Fbxo22,15508.0,,
Nrg4,106622.0,,
Etfa,57735.0,,
Scaper,388240.0,,
Rcn2,20037.0,,
Tspan3,33752.0,,
Peak1,216941.0,,
Hmg20a,78327.0,,
Lingo1,177993.0,,
Imp3,,,
Snupn,32328.0,,
Ptpn9,67884.0,,
Gm10658,15336.0,,
Sin3a,56326.0,,
Man2c1os,31340.0,,
Man2c1,12032.0,,
Neil1,5505.0,,
Commd4,3296.0,,
Ppcdc,55029.0,,
Scamp5,26733.0,,
Cox5a,11152.0,,
Gm26631,6342.0,,
Fam219b,5656.0,,
Mpi,8507.0,,
Scamp2,27852.0,,
Ulk3,6781.0,,
Csk,26985.0,,
Edc3,43959.0,,
Clk3,15236.0,,
Gm17231,56430.0,,
Arid3b,46440.0,,
Ubl7,18989.0,protein_coding,chr9
Sema7a,22753.0,,
Gm17322,9410.0,,
Cyp11a1,20612.0,,
Islr,48038.0,,
Islr2,8022.0,,
Pml,31710.0,,
Stoml1,9356.0,,
Cd276,31139.0,,
Nptn,75715.0,,
Rec114,91114.0,,
Neo1,161754.0,protein_coding,chr9
Adpgk,32494.0,,
Bbs4,31518.0,,
Arih1,98360.0,,
Tmem202,21162.0,,
Hexa,25569.0,,
Celf6,29375.0,protein_coding,chr9
Parp6,33001.0,,
Pkm,23007.0,,
Gramd2,38730.0,,
Senp8,16451.0,,
Myo9a,177970.0,,
Thsd4,555115.0,protein_coding,chr9
Lrrc49,119299.0,,
Larp6,25812.0,,
1700036A12Rik,27156.0,,
Tle3,46131.0,protein_coding,chr9
Rplp1,1258.0,,
Kif23,30869.0,,
Glce,65407.0,,
Anp32a,37519.0,,
Coro2b,117552.0,protein_coding,chr9
Itga11,106156.0,,
Fem1b,20113.0,,
Cln6,13221.0,,
Pias1,109556.0,,
Map2k5,214134.0,,
2300009A05Rik,4799.0,,
Gm16759,170090.0,,
Iqch,181038.0,,
Aagab,41928.0,,
Smad3,111227.0,,
Zwilch,35960.0,,
Rpl4,5291.0,,
Snapc5,3858.0,,
Map2k1,67861.0,protein_coding,chr9
Uchl4,1161.0,,
Tipin,23843.0,,
Dis3l,34532.0,,
Megf11,323579.0,,
Rab11a,22459.0,,
Dennd4a,108327.0,protein_coding,chr9
Dpp8,50237.0,,
Igdcc4,36454.0,protein_coding,chr9
Igdcc3,44683.0,,
Parp16,43871.0,protein_coding,chr9
Clpx,36398.0,protein_coding,chr9
Pdcd7,13539.0,,
Ubap1l,19336.0,,
Mtfmt,17272.0,,
Spg21,27523.0,,
Oaz2,22299.0,,
Zfp609,135173.0,,
Trip4,79864.0,,
Csnk1g1,136091.0,protein_coding,chr9
Ppib,6401.0,,
Snx1,38454.0,protein_coding,chr9
Dapk2,114019.0,protein_coding,chr9
Herc1,158325.0,protein_coding,chr9
Gm28379,30750.0,,
Usp3,78505.0,protein_coding,chr9
Gm15563,10058.0,antisense,chr9
Car12,53159.0,,
Aph1b,20288.0,,
Aph1c,19732.0,,
Rab8b,76023.0,,
Rps27l,3430.0,,
Lactb,20096.0,,
Tpm1,26816.0,,
Tln2,342616.0,,
M5C1000I18Rik,1518.0,,
C2cd4b,1493.0,,
Vps13c,155242.0,,
Rora,734460.0,protein_coding,chr9
Ice2,35216.0,protein_coding,chr9
Bnip2,18851.0,,
Gtf2a2,10316.0,,
Fam81a,54049.0,,
Myo1e,192416.0,protein_coding,chr9
Ccnb2,13855.0,,
Rnf111,78301.0,,
Sltm,49480.0,,
Adam10,101232.0,,
Polr2m,7498.0,,
Cgnl1,145093.0,,
Tcf12,269183.0,,
Gm27188,22600.0,,
Gm27253,6242.0,,
Zfp280d,88917.0,,
Mns1,24014.0,protein_coding,chr9
Tex9,41818.0,,
Rfx7,90697.0,,
Gm27241,3263.0,,
Nedd4,87506.0,,
Prtg,110417.0,,
Pygo1,26536.0,,
Ccpg1os,5660.0,,
Ccpg1,30911.0,,
Pigb,32959.0,,
Rab27a,52775.0,,
Rsl24d1,9907.0,,
Unc13c,489544.0,,
Fam214a,79584.0,protein_coding,chr9
Arpp19,22699.0,,
Myo5a,152673.0,,
Myo5c,73431.0,,
Gnb5,39588.0,,
Mapk6,40943.0,,
4933433G15Rik,7525.0,,
Leo1,24908.0,,
Tmod3,61950.0,,
Tmod2,45704.0,,
Lysmd2,12030.0,,
Scg3,40867.0,,
Gm26903,117349.0,,
Hmgcll1,121495.0,,
Mlip,250888.0,,
Lrrc1,114047.0,,
Klhl31,23627.0,,
Gclc,39950.0,,
Elovl5,67155.0,,
Fbxo9,27566.0,,
Ick,62915.0,,
Gsta4,26575.0,,
Mto1,27140.0,,
Eef1a1,10702.0,,
Slc17a5,51553.0,,
Col12a1,119840.0,,
Cox7a2,4517.0,,
Tmem30a,24564.0,,
Filip1,197800.0,,
Senp6,78050.0,,
Gm17477,3042.0,,
Myo6,146698.0,,
Gm26713,248155.0,,
Gm27226,5569.0,,
Htr1b,5537.0,,
D430036J16Rik,13605.0,,
Mei4,342337.0,,
Irak1bp1,18147.0,,
Phip,109357.0,protein_coding,chr9
Hmgn3,36737.0,,
Lca5,50834.0,,
Gm2087,23026.0,,
Sh3bgrl2,90474.0,,
Elovl4,27585.0,,
Bckdhb,199095.0,,
Ibtk,61974.0,,
Ube2cbp,157644.0,,
Pgm3,17465.0,,
Rwdd2a,2908.0,,
Me1,114582.0,,
A330041J22Rik,5793.0,,
Prss35,14794.0,,
Snap91,114731.0,protein_coding,chr9
Ripply2,4380.0,,
Cyb5r4,55760.0,,
Mrap2,39739.0,,
Cep162,65959.0,,
Nt5e,44895.0,,
Snx14,62208.0,,
Gm28229,2152.0,,
Syncrip,35565.0,,
Snhg5,1879.0,,
Zfp949,23041.0,,
9430037G07Rik,4191.0,,
Mthfsl,31694.0,,
9330159M07Rik,18634.0,,
Mthfs,167037.0,,
Tmed3,5862.0,,
Ankrd34c,13230.0,,
Rasgrf1,117069.0,,
Morf4l1,23109.0,,
Tbc1d2b,68777.0,,
Plscr4,35083.0,,
Plod2,66205.0,,
Slc9a9,560536.0,,
Chst2,7430.0,,
U2surp,55098.0,,
Paqr9,8366.0,,
Gm16126,29560.0,,
Pcolce2,60495.0,,
Trpc1,45293.0,,
Pls1,92669.0,,
Atr,94184.0,,
Gm16794,17348.0,,
Xrn1,103043.0,,
C78334,6806.0,,
Gm28085,13572.0,,
Gk5,65246.0,,
Tfdp2,127371.0,,
Atp1b3,31787.0,,
Rnf7,7738.0,,
Rasa2,92317.0,,
Zbtb38,70061.0,,
Pxylp1,69333.0,,
Gm19325,19863.0,,
Slc25a36,36196.0,,
Gm16185,3284.0,,
Clstn2,588786.0,protein_coding,chr9
4921534H16Rik,8755.0,,
Nmnat3,133003.0,,
Rbp1,23614.0,,
4930579K19Rik,1382.0,processed_transcript,chr9
Copb2,24661.0,protein_coding,chr9
Mrps22,12930.0,,
Faim,15648.0,,
Pik3cb,103967.0,,
Cep70,57037.0,,
4930422M22Rik,5668.0,,
Esyt3,48594.0,,
Mras,51961.0,,
Armc8,90527.0,,
Dbr1,8702.0,,
Dzip1l,39760.0,,
Il20rb,29069.0,,
Nck1,53841.0,,
Slc35g2,18902.0,protein_coding,chr9
Stag1,361577.0,,
Pccb,52866.0,,
Msl2,30699.0,,
Ppp2r3a,146711.0,protein_coding,chr9
Ephb1,432565.0,,
Cep63,41946.0,,
Anapc13,8129.0,,
Ryk,73388.0,,
Rab6b,73489.0,protein_coding,chr9
Srprb,14105.0,,
Trf,26443.0,,
1300017J02Rik,54561.0,,
Topbp1,45213.0,,
Cdv3,12746.0,,
Tmem108,278890.0,protein_coding,chr9
4932413F04Rik,8801.0,,
Nphp3,41274.0,,
Uba5,16535.0,,
Acad11,64348.0,,
Ackr4,42776.0,,
Dnajc13,111648.0,,
Cpne4,487258.0,protein_coding,chr9
Mrpl3,26649.0,,
Nudt16,2921.0,protein_coding,chr9
Nek11,233368.0,,
Aste1,16837.0,,
Atp2c1,123780.0,protein_coding,chr9
Gm19667,9674.0,,
Pik3r4,44679.0,protein_coding,chr9
Col6a4,107329.0,,
Wdr82,20211.0,,
Ppm1m,4799.0,,
Twf2,12281.0,,
Alas1,15199.0,protein_coding,chr9
Poc1a,69460.0,protein_coding,chr9
Gm29123,25889.0,,
Dusp7,7092.0,,
Rpl29,2114.0,protein_coding,chr9
Abhd14a,7627.0,,
Abhd14b,5464.0,,
Pcbp4,10721.0,protein_coding,chr9
Rrp9,9461.0,,
Grm2,12987.0,,
Tex264,27181.0,,
Rad54l2,101112.0,protein_coding,chr9
Manf,53667.0,protein_coding,chr9
Rbm15b,6510.0,protein_coding,chr9
4930524O07Rik,3635.0,,
Dock3,339084.0,,
Cish,6758.0,,
Hemk1,11266.0,,
Tmem115,4728.0,,
Cyb561d2,3186.0,,
Nprl2,3480.0,,
Rassf1,10712.0,,
Tusc2,2857.0,,
Hyal2,4834.0,,
Hyal1,4783.0,,
Ifrd2,5743.0,,
Gnai2,21242.0,,
Sema3f,28975.0,,
Rbm5,30625.0,,
Rbm6,99678.0,,
Mon1a,14988.0,,
Camkv,14017.0,,
Traip,22134.0,,
Ip6k1,46281.0,,
Gmppb,3559.0,,
Rnf123,31812.0,,
Apeh,9193.0,,
Bsn,94362.0,protein_coding,chr9
Dag1,59324.0,,
Nicn1,6069.0,,
Amt,5449.0,,
Tcta,3202.0,,
Rhoa,31805.0,,
Gpx1,1440.0,,
Usp4,44692.0,protein_coding,chr9
1700102P08Rik,18129.0,,
Klhdc8b,13945.0,,
Ccdc71,5411.0,,
Usp19,11735.0,,
Qars,8235.0,,
Qrich1,43357.0,,
Impdh2,5298.0,,
Ndufaf3,1897.0,,
Dalrd3,2888.0,,
Wdr6,6428.0,,
P4htm,18805.0,,
Arih2,46444.0,,
Slc25a20,22553.0,,
Prkar2a,61122.0,,
Ip6k2,22541.0,,
Nckipsd,10476.0,,
Celsr3,26649.0,,
Slc26a6,59766.0,,
Uqcrc1,12990.0,,
Pfkfb4,40450.0,,
Shisa5,19212.0,,
Atrip,16191.0,,
Tma7,8019.0,,
Ccdc51,9996.0,,
Spink8,14353.0,,
Nme6,10367.0,,
Cdc25a,18316.0,,
Map4,152495.0,,
Dhx30,33510.0,,
Smarcc1,122470.0,protein_coding,chr9
Cspg5,18793.0,,
Elp6,16929.0,,
Scap,51662.0,,
Ptpn23,23131.0,,
Klhl18,50768.0,,
Kif9,48221.0,,
Setd2,86036.0,,
Nbeal2,29372.0,,
Ccdc12,55103.0,,
Lrrfip2,108076.0,,
Mlh1,43563.0,,
Epm2aip1,7164.0,,
Trank1,84036.0,protein_coding,chr9
Dclk3,50037.0,,
Stac,128911.0,,
Arpp21,170847.0,,
2310075C17Rik,,,
2900079G21Rik,114648.0,,
Pdcd6ip,56515.0,,
Clasp2,178209.0,,
Ubp1,46268.0,,
Fbxl2,82554.0,,
Glb1,73822.0,,
Trim71,57236.0,,
Cnot10,54306.0,,
Dync1li1,35512.0,,
Cmtm6,18228.0,,
Gpd1l,34646.0,,
Osbpl10,253656.0,,
Stt3b,67840.0,,
Gadl1,166721.0,,
Rbms3,1057167.0,,
Zcwpw2,164259.0,,
Azi2,29295.0,,
Cmc1,85655.0,,
Gm17399,20145.0,,
Golga4,76252.0,,
Itga9,294313.0,,
Gm2415,36380.0,,
Ctdspl,117545.0,protein_coding,chr9
Plcd1,21975.0,protein_coding,chr9
Dlec1,45768.0,,
Slc22a14,196098.0,,
Oxsr1,83995.0,,
Acaa1a,10623.0,,
Xylb,36416.0,,
Acvr2b,32877.0,,
Exog,20574.0,,
Gm2449,7414.0,,
Wdr48,31709.0,,
Cx3cr1,168263.0,,
Gorasp1,12308.0,,
Slc25a38,14130.0,,
Rpsa,4680.0,,
Mobp,31777.0,,
Myrip,173328.0,,
Eif1b,3098.0,,
Entpd3,28509.0,,
Rpl14,3210.0,,
5830454E08Rik,,,
Ctnnb1,31291.0,,
Ulk4,321846.0,,
Trak1,177416.0,,
Cck,5870.0,,
Lyzl4,64253.0,protein_coding,chr9
Vipr1,30238.0,protein_coding,chr9
Sec22c,25445.0,,
Nktr,37674.0,,
E530011L22Rik,5281.0,,
Zfp651,12412.0,,
Klhl40,6211.0,,
Ccdc13,41834.0,,
Higd1a,9799.0,,
1700048O20Rik,9793.0,,
Pomgnt2,15504.0,,
Snrk,52436.0,,
Ano10,118549.0,protein_coding,chr9
Gm26797,15059.0,,
Abhd5,29916.0,,
9530059O14Rik,107097.0,lincRNA,chr9
Tcaim,30795.0,,
Zfp445,21477.0,,
Zkscan7,11920.5,,
Zfp105,7956.0,,
1110059G10Rik,5911.0,,
Kif15,67687.0,,
Tmem42,2379.0,,
Tgm4,32835.0,,
Zdhhc3,47045.0,protein_coding,chr9
Exosc7,22914.0,protein_coding,chr9
Tmem158,1711.0,,
Lars2,95739.0,,
Limd1,42846.0,,
Sacm1l,62841.0,,
Slc6a20b,41765.0,,
Ccr9,105891.0,,
Lztfl1,23281.0,,
Fyco1,62399.0,,
2010315B03Rik,20892.0,,
Ppp2r3d,54276.0,,
Ppp1r14c,98918.0,,
Mthfd1l,193963.0,,
Akap12,93090.0,,
Zbtb2,21033.0,,
Gm21781,4837.0,,
Rmnd1,30473.0,,
Gm16153,14336.0,,
Esr1,394021.0,protein_coding,chr10
Syne1,530565.0,,
Gm10097,2783.0,,
Mtrf1l,12023.0,,
Rgs17,96737.0,,
Oprm1,279692.0,protein_coding,chr10
Ipcef1,166682.0,protein_coding,chr10
Lrp11,35683.0,,
Pcmt1,51763.0,,
Nup43,11378.0,,
Lats1,35246.0,,
Katna1,37150.0,,
Gm20470,17579.0,,
Ginm1,24877.0,,
Ppil4,30244.0,,
Tab2,50577.0,,
Ust,314069.0,protein_coding,chr10
Sash1,163851.0,,
Samd5,52272.0,,
Stxbp5,145532.0,,
Gm28905,231354.0,lincRNA,chr10
Adgb,136623.0,,
Rab32,13263.0,,
Grm1,396297.0,,
Shprh,68168.0,,
4930432B10Rik,36431.0,,
Fbxo30,16722.0,,
Epm2a,116240.0,protein_coding,chr10
Utrn,487177.0,,
Sf3b5,3840.0,,
Plagl1,71190.0,,
Ltv1,15028.0,,
Phactr2,266695.0,protein_coding,chr10
Fuca2,19495.0,,
Pex3,29300.0,,
Adat2,10482.0,,
Aig1,221926.0,,
Hivep2,185299.0,protein_coding,chr10
Vta1,50805.0,,
Gm20125,189380.0,,
Cited2,2456.0,,
Txlnb,49439.0,,
Heca,79455.0,protein_coding,chr10
Abracl,12028.0,,
Reps1,69294.0,protein_coding,chr10
Ccdc28a,21322.0,,
Gm10827,10966.0,,
Nhsl1,214907.0,,
Ifngr1,18280.0,,
Pex7,53789.0,,
Map3k5,208281.0,,
Map7,133119.0,,
Bclaf1,32144.0,,
Mtfr2,13534.0,,
Pde7b,327074.0,,
Ahi1,127882.0,protein_coding,chr10
Hbs1l,72919.0,,
Sgk1,117719.0,,
Slc2a12,59274.0,,
Tbpl1,28059.0,,
Rps12,2092.0,,
Slc18b1,30982.0,,
Stx7,40920.0,,
Med23,43695.0,,
Akap7,138780.0,,
Tmem200a,166721.0,,
L3mbtl3,101503.0,,
Arhgap18,165227.0,,
Lama2,639722.0,protein_coding,chr10
Ptprk,522577.0,protein_coding,chr10
Soga3,55791.0,,
9330159F19Rik,19173.0,,
Echdc1,34303.0,,
Rnf146,18266.0,,
Rspo3,83451.0,,
Cenpw,5991.0,,
Trmt11,66524.0,,
Hint3,21491.0,,
Ncoa7,174327.0,,
Hddc2,14821.0,,
Tpd52l1,113582.0,,
Rnf217,115991.0,,
Nkain2,1201152.0,,
Clvs2,112483.0,,
