chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr5,147894612,147895113,0.4797889231022796,chr5,147876437,147896815,ENSMUSG00000029650.6,-,Slc46a3,protein_coding,12.9874977893423,15.1080644838129,18.5138392225005
chr9,21264964,21265465,0.5025427050471677,chr9,21263299,21276368,ENSMUSG00000002820.5,+,Atg4d,protein_coding,14.5459975240634,17.4423577087797,21.0674722187074
chr11,101627671,101628172,0.8068243288649241,chr11,101625366,101629556,ENSMUSG00000065767.1,+,Gm23849,snRNA,4.60128493108129,6.15994045477349,8.23546641276745
chr11,101627671,101628172,0.8068243288649241,chr11,101625195,101638100,ENSMUSG00000010362.5,+,Rdm1,protein_coding,4.60128493108129,6.15994045477349,8.23546641276745
chr17,27710441,27710942,1.1498482592077943,chr17,27653509,27713106,ENSMUSG00000040276.10,+,Pacsin1,protein_coding,6.584222367185794,9.856398296927264,12.019294498923296
chr19,53902993,53903494,0.4758783888632498,chr19,53890231,53931861,ENSMUSG00000024975.8,+,Pdcd4,protein_coding,19.8894251859643,24.0561885128523,28.2814854329921
chr2,29880442,29880943,1.4506805186396488,chr2,29867164,29884840,ENSMUSG00000039787.9,+,Cercam,protein_coding,4.748566274157541,9.682457365199715,7.931488263630819
chr2,31822639,31823140,0.6093782646587069,chr2,31811290,31848005,ENSMUSG00000026841.7,-,Fibcd1,protein_coding,16.013015954080455,22.697777363592518,35.8921289501076
chr7,99141584,99142085,0.5564690571018762,chr7,98884743,99143144,ENSMUSG00000035354.8,-,Uvrag,protein_coding,6.75349885045802,8.49423367974029,10.1506911599227
chr9,108128191,108128692,0.5355019517055439,chr9,108094022,108192384,ENSMUSG00000032589.10,-,Bsn,protein_coding,10.4271053680149,13.1628201296739,15.4494796270521
chr17,12725323,12725824,1.632883849860398,chr17,12680406,12771664,ENSMUSG00000023830.9,-,Igf2r,protein_coding,1.15032123277032,2.5288176603807,3.70276784450009
chr7,112719994,112720495,1.3758452857170589,chr7,112677318,112908807,ENSMUSG00000055320.12,+,Tead1,protein_coding,1.26164264239326,3.242073923565,3.38356371997422
chr5,33783117,33783618,0.7337526777099876,chr5,33737673,33784817,ENSMUSG00000005299.5,-,Letm1,protein_coding,3.2283208790651,4.40922053604839,5.49031094184497
chr5,125027387,125027888,2.0721688953859188,chr5,125015153,125181219,ENSMUSG00000029478.12,-,Ncor2,protein_coding,1.7585947044833217,8.120767442528122,6.368033596617495
chr11,67648677,67649178,0.5174766950896703,chr11,67453437,67690990,ENSMUSG00000033066.11,+,Gas7,protein_coding,12.9132835162604,14.1354423067434,18.8968841719315
chr14,60300973,60301474,1.6247099184146976,chr14,60263205,60304370,ENSMUSG00000021987.8,+,Mtmr6,protein_coding,0.18216513088363373,1.2661823330525153,3.330729101946254
chr5,137786560,137787061,0.3506765136316469,chr5,137779906,137788715,ENSMUSG00000029726.12,-,Mepce,protein_coding,26.3460669440945,23.7319811204958,34.3463637989836
chr5,137786560,137787061,0.3506765136316469,chr5,137785798,137824621,ENSMUSG00000037108.9,+,Zcwpw1,protein_coding,26.3460669440945,23.7319811204958,34.3463637989836
chr11,4594613,4595114,0.5379371967856924,chr11,4478868,4596863,ENSMUSG00000034354.13,-,Mtmr3,protein_coding,10.5384267776378,15.4322718761694,15.6410021017676
chr4,123750093,123750594,0.3543121241674174,chr4,123732559,123752345,ENSMUSG00000023075.9,-,Akirin1,protein_coding,20.371817960997,22.8890419003689,26.6216239854576
chr19,37563697,37564198,1.4684698320831773,chr19,37548418,37685245,ENSMUSG00000053799.6,+,Exoc6,protein_coding,2.8866186996182046,5.545395549423918,8.999910939001513
chr16,17277810,17278311,0.6820692978569773,chr16,17274300,17285229,ENSMUSG00000055692.14,+,Tmem191c,protein_coding,7.19878448894975,11.0878928185923,11.8105526074572
chr16,18625623,18626124,0.6683637934441486,chr16,18619811,18631938,ENSMUSG00000072214.6,-,Sept5,protein_coding,11.164638000572037,20.20842382865038,24.4596887177336
chr17,29080653,29081154,1.6677786403065835,chr17,29055474,29080961,ENSMUSG00000085912.1,-,Trp53cor1,lincRNA,2.771012922960841,3.602169246968633,4.847143026645074
chr5,113490477,113490978,0.5448414500754137,chr5,113488333,113591725,ENSMUSG00000063430.8,+,Wscd2,protein_coding,19.778937921314657,32.31478867559376,39.003364503978496
chr4,140713895,140714396,0.3952698697916911,chr4,140698541,140725220,ENSMUSG00000040945.9,+,Rcc2,protein_coding,20.0378537321282,19.45244354139,26.9408281099834
chr7,16119888,16120389,0.615311220412448,chr7,16096458,16119975,ENSMUSG00000006024.8,+,Napa,protein_coding,8.27489144863812,9.98558768458019,12.9596874557503
chr7,16119888,16120389,0.615311220412448,chr7,16117895,16129516,ENSMUSG00000006021.5,+,Kptn,protein_coding,8.27489144863812,9.98558768458019,12.9596874557503
chr7,46795529,46796030,0.4926402807153908,chr7,46794103,46825800,ENSMUSG00000006599.9,+,Gtf2h1,protein_coding,11.7629622834901,12.0605149956618,16.9178185998711
chr7,46795529,46796030,0.4926402807153908,chr7,46758466,46798064,ENSMUSG00000014418.11,-,Hps5,protein_coding,11.7629622834901,12.0605149956618,16.9178185998711
chr8,122230639,122231140,0.7738920685632018,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,13.660641685455383,25.426527173695213,30.556694636087933
chr17,27017141,27017642,1.487206394664763,chr17,26971217,27038378,ENSMUSG00000048731.10,+,Ggnbp1,protein_coding,2.3085934870733236,3.935080867089673,6.679382367048435
chr2,30828096,30828597,0.5733630384144771,chr2,30821097,30832333,ENSMUSG00000039483.6,-,Asb6,protein_coding,10.5755339141788,10.8933683831784,16.0878878761039
chr7,44848805,44849306,0.3771973898843398,chr7,44846991,44857421,ENSMUSG00000011096.12,+,Akt1s1,protein_coding,26.3460669440945,33.1988369773055,34.9847720480354
chr7,44848805,44849306,0.3771973898843398,chr7,44847699,44851771,ENSMUSG00000076051.1,+,Mir707,miRNA,26.3460669440945,33.1988369773055,34.9847720480354
chr7,44848805,44849306,0.3771973898843398,chr7,44838901,44851079,ENSMUSG00000038520.10,-,Tbc1d17,protein_coding,26.3460669440945,33.1988369773055,34.9847720480354
chr8,111583993,111584494,1.972633221835005,chr8,111534097,111628030,ENSMUSG00000033545.10,+,Znrf1,protein_coding,0.35031736491920945,1.1352645343173289,3.4920034551334953
chr9,35687007,35687508,1.8206301283899544,chr9,35683079,35689390,ENSMUSG00000091215.3,-,Gm17252,protein_coding,0.539489162658265,3.353420550356844,8.511620748066855
chr9,35687007,35687508,1.8206301283899544,chr9,35568284,35692318,ENSMUSG00000074452.8,+,Pate2,protein_coding,0.539489162658265,3.353420550356844,8.511620748066855
chr17,46741756,46742257,1.6722382884972833,chr17,46733705,46754214,ENSMUSG00000023973.9,-,Cnpy3,protein_coding,3.19664902125528,2.0180391734707617,5.156250300759565
chr17,46741756,46742257,1.6722382884972833,chr17,46469501,46827221,ENSMUSG00000097560.1,+,Gm26904,lincRNA,3.19664902125528,2.0180391734707617,5.156250300759565
chr7,99672510,99673011,1.5696685548567355,chr7,99655804,99713340,ENSMUSG00000030737.12,-,Slco2b1,protein_coding,3.349038235679596,1.8946016505806746,7.9650770851713935
chr5,117120303,117120804,0.7693496234462615,chr5,117113218,117120723,ENSMUSG00000086047.1,+,9530046B11Rik,processed_transcript,3.0985607912916384,7.2567031319269875,17.0254649164196
chr5,117120303,117120804,0.7693496234462615,chr5,117118129,117277219,ENSMUSG00000061288.9,+,Taok3,protein_coding,3.0985607912916384,7.2567031319269875,17.0254649164196
chr19,47128074,47128575,1.0836645342237483,chr19,47088766,47133143,ENSMUSG00000025047.8,+,Pdcd11,protein_coding,4.520851963889337,8.478009639861817,9.927229205529372
chr19,47128074,47128575,1.0836645342237483,chr19,47103353,47140294,ENSMUSG00000033033.6,-,Calhm2,protein_coding,4.520851963889337,8.478009639861817,9.927229205529372
chr10,117224254,117224755,0.4263775007054803,chr10,117213142,117226507,ENSMUSG00000020171.7,-,Yeats4,protein_coding,13.8038547932439,20.4250657184595,18.9607249968367
chr16,16104204,16104705,2.1652782997774005,chr16,15887227,16148851,ENSMUSG00000041974.9,-,Spidr,protein_coding,0.44665475151020134,3.2917111195965916,5.357837273451144
chr5,143372866,143373367,0.9055190259764676,chr5,143355338,143394152,ENSMUSG00000010825.13,+,Grid2ip,protein_coding,3.2283208790651,4.66858644993359,6.19256001580188
chr7,29281446,29281947,1.247740459969373,chr7,29254331,29283977,ENSMUSG00000074227.7,-,Spint2,protein_coding,2.48617814824553,5.77089158394569,6.06487836599153
chr18,21132689,21133190,0.8736232160038386,chr18,21125201,21302138,ENSMUSG00000042680.7,-,Garem,protein_coding,7.009865813388558,5.521086412275623,6.47330357405002
chr17,24669420,24669921,0.5004879157701156,chr17,24667752,24684015,ENSMUSG00000041130.9,+,Zfp598,protein_coding,12.8019621066375,18.0259310150214,18.5138392225005
chr5,113295669,113296170,1.2159043728473684,chr5,113241220,113312786,ENSMUSG00000042216.9,-,Sgsm1,protein_coding,5.610339675834793,8.76041610607368,11.36524569916868
chr6,125641061,125641562,0.6489574646613748,chr6,125544774,125688679,ENSMUSG00000001930.13,+,Vwf,protein_coding,10.37991289154974,19.372417098033928,20.810895930269282
chr7,63668917,63669418,0.793742439135143,chr7,63442751,63761028,ENSMUSG00000033510.10,+,Otud7a,protein_coding,5.869569862912039,14.023399525297854,12.56135138589703
chr17,87989554,87990055,1.505128302662025,chr17,87973050,87992883,ENSMUSG00000005370.3,+,Msh6,protein_coding,1.1648059771684354,3.44132516603032,4.517874679641571
chr17,87989554,87990055,1.505128302662025,chr17,87988859,88067291,ENSMUSG00000005371.10,-,Fbxo11,protein_coding,1.1648059771684354,3.44132516603032,4.517874679641571
chr17,87327464,87327965,0.793742439135143,chr17,87327764,87334052,ENSMUSG00000089701.1,-,Gm15978,antisense,10.604108770450432,10.862619551355968,18.13198049815591
chr17,87327464,87327965,0.793742439135143,chr17,87280886,87383769,ENSMUSG00000036918.11,+,Ttc7,protein_coding,10.604108770450432,10.862619551355968,18.13198049815591
chr11,58796772,58797273,0.7229334545028211,chr11,58790797,58803960,ENSMUSG00000049154.7,-,Fam183b,protein_coding,5.90003471001552,9.59653881375239,9.95916868520715
chr12,108835700,108836201,0.354756098641113,chr12,108823873,108837883,ENSMUSG00000021265.3,-,Slc25a29,protein_coding,18.9988539089808,22.1109441587133,24.8340808881127
chr12,108835700,108836201,0.354756098641113,chr12,108834973,108839068,ENSMUSG00000065429.1,+,Mir345,miRNA,18.9988539089808,22.1109441587133,24.8340808881127
chr2,156720711,156721212,0.4336167374711213,chr2,156712540,156722909,ENSMUSG00000086638.3,-,4930405A21Rik,processed_transcript,20.1120680052101,24.7694447760366,27.7707588337507
chr2,156720711,156721212,0.4336167374711213,chr2,156611705,156766363,ENSMUSG00000061689.11,+,Dlgap4,protein_coding,20.1120680052101,24.7694447760366,27.7707588337507
chr7,4502624,4503125,0.8929809726146385,chr7,4479520,4503680,ENSMUSG00000019254.12,-,Ppp1r12c,protein_coding,4.60128493108129,6.54898932560129,8.74619301200884
chr7,4502624,4503125,0.8929809726146385,chr7,4502570,4518382,ENSMUSG00000064179.9,-,Tnnt1,protein_coding,4.60128493108129,6.54898932560129,8.74619301200884
chr7,91096363,91096864,1.0132752063323505,chr7,91088706,92449003,ENSMUSG00000052572.11,+,Dlg2,protein_coding,6.932784779581005,3.3926939971432715,9.015591392022168
chr7,105650666,105651167,1.024863180607562,chr7,105638056,105657748,ENSMUSG00000089847.3,+,Timm10b,protein_coding,2.26353532899967,3.43659835897889,4.72422104298288
chr7,105650666,105651167,1.024863180607562,chr7,105638562,105723799,ENSMUSG00000030882.13,+,Dnhd1,protein_coding,2.26353532899967,3.43659835897889,4.72422104298288
chr17,35749652,35750153,0.7357412308034416,chr17,35741323,35766191,ENSMUSG00000092600.1,-,Gm20442,lincRNA,7.9487151583273725,8.238603081293924,17.930384624504043
chr4,147911676,147912177,1.693657272132189,chr4,147907753,147938767,ENSMUSG00000019055.11,-,Plod1,protein_coding,3.899036479329397,3.4600272230997295,10.558881053429639
chr8,121818157,121818658,1.177662024233233,chr8,121794313,121831569,ENSMUSG00000040263.12,-,Klhdc4,protein_coding,5.08836665981544,8.795954922240176,13.87841801729031
chr8,121818157,121818658,1.177662024233233,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,5.08836665981544,8.795954922240176,13.87841801729031
chr3,96905093,96905594,0.5721879181728438,chr3,96866281,96907346,ENSMUSG00000028096.9,-,Gpr89,protein_coding,9.87049831990018,10.2449535984654,15.0025938527159
chr17,55986211,55986712,0.7417293006430392,chr17,55984511,55998881,ENSMUSG00000011589.8,+,Fsd1,protein_coding,6.2711060754253,8.10518480891249,10.7252585840692
chr19,21791799,21792300,2.023259294904973,chr19,21776342,21860327,ENSMUSG00000024754.8,+,Tmem2,protein_coding,1.3171947792380632,3.181354207074095,2.015910177173729
chr5,93044892,93045393,0.8346329877889289,chr5,93039123,93047022,ENSMUSG00000045314.5,-,Sowahb,protein_coding,9.453331477151897,7.204340232346586,13.802260056227267
chr5,93044892,93045393,0.8346329877889289,chr5,93042720,93050430,ENSMUSG00000097198.1,+,9330159N05Rik,protein_coding,9.453331477151897,7.204340232346586,13.802260056227267
chr7,127875547,127876048,0.5530084530605089,chr7,127863170,127878828,ENSMUSG00000049728.10,-,Zfp668,protein_coding,13.3214620182111,18.6743457997344,19.9821781953195
chr7,127875547,127876048,0.5530084530605089,chr7,127874796,127887996,ENSMUSG00000049739.9,+,Zfp646,protein_coding,13.3214620182111,18.6743457997344,19.9821781953195
chr9,3023876,3024377,0.7975465152769132,chr9,3021547,3027218,ENSMUSG00000095186.1,+,Gm10718,protein_coding,891.9008854875069,1883.088754968015,1450.8271141337777
chr9,3023876,3024377,0.7975465152769132,chr9,3023417,3035289,ENSMUSG00000095891.3,+,Gm10717,protein_coding,891.9008854875069,1883.088754968015,1450.8271141337777
chr9,3023876,3024377,0.7975465152769132,chr9,2998282,3040313,ENSMUSG00000097312.1,-,Gm26870,lincRNA,891.9008854875069,1883.088754968015,1450.8271141337777
chr8,120292265,120292766,0.9555597084760628,chr8,120228536,120583390,ENSMUSG00000031822.14,+,Gse1,protein_coding,8.996160213104979,15.579475621263423,12.077515891450131
chr8,120292265,120292766,0.9555597084760628,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,8.996160213104979,15.579475621263423,12.077515891450131
chr11,69979936,69980437,0.732093453788297,chr11,69966222,69984517,ENSMUSG00000018565.13,-,Elp5,protein_coding,5.90003471001552,8.68875811515419,10.0230095101123
chr11,69979936,69980437,0.732093453788297,chr11,69979156,69992601,ENSMUSG00000018559.12,+,Ctdnep1,protein_coding,5.90003471001552,8.68875811515419,10.0230095101123
chr12,112941651,112942152,0.7079299956405921,chr12,112932733,112944118,ENSMUSG00000002804.3,-,Nudt14,protein_coding,6.38242748504824,8.94812402903939,10.6614177591641
chr19,12786868,12787369,0.6017955264666958,chr19,12761660,12798126,ENSMUSG00000024695.11,-,Zfp91,protein_coding,8.3119985851791,7.32708706725689,12.8958466308452
chr15,81936521,81937022,0.724855482078643,chr15,81934759,81952941,ENSMUSG00000042109.7,+,Csdc2,protein_coding,22.038488336665903,20.257050066888926,25.884263912360826
chr11,102465962,102466463,0.7872350079807583,chr11,102451297,102472122,ENSMUSG00000034664.9,-,Itga2b,protein_coding,5.67739189076965,8.81844107209679,10.0230095101123
chr17,24529111,24529612,1.3109557549730355,chr17,24525241,24536210,ENSMUSG00000079657.6,-,Rab26,protein_coding,5.491228835549421,8.236741844527497,9.853321965345128
chr17,24529111,24529612,1.3109557549730355,chr17,24526248,24530744,ENSMUSG00000093565.1,+,Rab26os,antisense,5.491228835549421,8.236741844527497,9.853321965345128
chr17,24529111,24529612,1.3109557549730355,chr17,24526476,24530553,ENSMUSG00000064768.1,+,Snord60,snoRNA,5.491228835549421,8.236741844527497,9.853321965345128
chr17,24529111,24529612,1.3109557549730355,chr17,24506562,24529938,ENSMUSG00000052752.11,-,Traf7,protein_coding,5.491228835549421,8.236741844527497,9.853321965345128
chr19,4113083,4113584,0.6011849911038432,chr19,4112446,4127858,ENSMUSG00000024847.10,-,Aip,protein_coding,6.01135611963845,8.42939220126899,9.32076043615541
chr19,4113083,4113584,0.6011849911038432,chr19,4097998,4115965,ENSMUSG00000024851.9,+,Pitpnm1,protein_coding,6.01135611963845,8.42939220126899,9.32076043615541
chr4,149075862,149076363,1.0677229903547267,chr4,148958535,149101876,ENSMUSG00000028975.12,-,Pex14,protein_coding,11.796960594649324,13.346351023919569,17.31666197557887
chr5,137584955,137585456,1.4023174970782497,chr5,137567851,137589481,ENSMUSG00000029716.9,+,Tfr2,protein_coding,3.2141658967126627,6.293513423906353,9.33813002485477
chr7,45415726,45416227,1.0981641039188634,chr7,45411695,45419178,ENSMUSG00000074121.2,+,Ntf5,protein_coding,10.681194841742753,7.821526193333243,12.64198933104555
chr7,107722475,107722976,1.2648139733283148,chr7,107593051,107750582,ENSMUSG00000036528.10,+,Ppfibp2,protein_coding,2.1019061882338836,1.735624013546698,7.351352925786001
chr9,44319480,44319981,0.8052072597164851,chr9,44307237,44322282,ENSMUSG00000032120.10,-,C2cd2l,protein_coding,3.78492792717977,4.40922053604839,6.76712743994845
chr13,45807691,45808192,1.0981641039188634,chr13,45547758,45966991,ENSMUSG00000046876.11,-,Atxn1,protein_coding,7.076419041304293,9.75354059370692,17.99534074322668
chr8,122414338,122414839,1.8970821888278275,chr8,122374609,122419360,ENSMUSG00000017478.11,+,Zc3h18,protein_coding,1.431048398484251,4.580327030784356,6.2560372523918835
chr8,122414338,122414839,1.8970821888278275,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,1.431048398484251,4.580327030784356,6.2560372523918835
chr16,20744755,20745256,1.7502408004985563,chr16,20743308,20747472,ENSMUSG00000065372.1,+,Gm22741,snRNA,1.6745184797964647,1.8628054136287666,6.264998899486488
chr9,122648575,122649076,1.487206394664763,chr9,122570497,122681596,ENSMUSG00000097736.3,+,9530059O14Rik,lincRNA,3.590756987859151,6.7947437530030275,6.62114051240171
chr11,104442689,104443190,0.5719035592400439,chr11,104331229,104470861,ENSMUSG00000018412.12,-,Kansl1,protein_coding,9.53653409103138,11.8011490817766,14.4918672534745
chr17,35094904,35095405,0.9821875285482534,chr17,35087263,35104987,ENSMUSG00000007036.11,+,Abhd16a,protein_coding,3.15410660598314,4.79826940687619,6.3840824905174
chr11,59810061,59810562,0.4169179510110822,chr11,59789408,59812016,ENSMUSG00000032633.8,-,Flcn,protein_coding,10.5755339141788,11.4769416894201,14.4280264285693
chr11,59810061,59810562,0.4169179510110822,chr11,59808080,59820491,ENSMUSG00000087249.1,+,Gm16062,antisense,10.5755339141788,11.4769416894201,14.4280264285693
chr2,153428416,153428917,1.0397474176935415,chr2,153405462,153531971,ENSMUSG00000061411.8,-,Nol4l,protein_coding,9.62848617645081,10.29592344622888,15.000593345322295
chr4,137048529,137049030,0.587050633084972,chr4,136977732,137050801,ENSMUSG00000060862.9,-,Zbtb40,protein_coding,13.8409619297848,16.4697355317102,21.258994693423
chr12,111966799,111967300,0.7873937989160225,chr12,111959376,111968977,ENSMUSG00000021290.5,-,2010107E04Rik,protein_coding,8.49753426788399,10.9582098616497,15.0025938527159
chr2,32815475,32815976,1.5982377070535068,chr2,32785602,32849239,ENSMUSG00000026797.11,-,Stxbp1,protein_coding,2.0581170529900437,10.763487161990412,8.6303285581623
chr15,89498050,89498551,0.6627779592482169,chr15,89497623,89562261,ENSMUSG00000022623.11,+,Shank3,protein_coding,6.2711060754253,8.49423367974029,10.1506911599227
chr7,30625933,30626434,0.57474400438657,chr7,30614974,30628151,ENSMUSG00000036751.6,-,Cox6b1,protein_coding,8.38621285826105,10.6988439477645,12.7681649810348
chr8,21992162,21992663,1.0048136275841544,chr8,21990785,22062305,ENSMUSG00000006567.7,-,Atp7b,protein_coding,2.3226070799037606,3.927596761081033,10.785115355265116
chr3,88950715,88951216,0.652155800816367,chr3,88918803,88953181,ENSMUSG00000068921.10,-,Dap3,protein_coding,7.86671294668736,10.4394780338793,12.6404833312245
chr3,88950715,88951216,0.652155800816367,chr3,88948622,89081375,ENSMUSG00000028053.9,+,Ash1l,protein_coding,7.86671294668736,10.4394780338793,12.6404833312245
chr11,98346181,98346682,1.5658162293611289,chr11,98346404,98359796,ENSMUSG00000061718.8,+,Ppp1r1b,protein_coding,3.9673489697441133,6.209356190201765,9.241817721825635
chr14,32086241,32086742,1.421618053037186,chr14,32078566,32087692,ENSMUSG00000021905.9,-,Dph3,protein_coding,2.1334344179568414,3.927600759708001,7.763494177492793
chr14,32086241,32086742,1.421618053037186,chr14,32083374,32105202,ENSMUSG00000021906.9,+,Oxnad1,protein_coding,2.1334344179568414,3.927600759708001,7.763494177492793
chr2,49648042,49648543,2.020329963866301,chr2,49617298,49776778,ENSMUSG00000026764.11,+,Kif5c,protein_coding,2.3278622360762484,3.523616607793553,6.914572907065203
chr4,58079606,58080107,1.648361186479343,chr4,58040442,58208859,ENSMUSG00000028369.11,-,Svep1,protein_coding,1.2156018330427463,3.8640102907093223,7.971801850134265
chr5,110376754,110377255,1.5499421500127253,chr5,110359754,110450503,ENSMUSG00000043323.12,-,Fbrsl1,protein_coding,3.5942582877096303,3.394567568383055,9.414292580115344
chr9,59036335,59036836,0.308419422752517,chr9,58872679,59038441,ENSMUSG00000032340.7,-,Neo1,protein_coding,27.5334953134058,34.8847154175593,34.857090398225
chr19,53858341,53858842,1.648361186479343,chr19,53675306,53869080,ENSMUSG00000043639.10,+,Rbm20,protein_coding,2.5170325200238866,5.805363929438258,9.566606205618548
chr17,12062746,12063247,1.2440554131615174,chr17,10838384,12065361,ENSMUSG00000023826.10,+,Park2,protein_coding,4.918462551996379,5.820332575938897,8.370506096266938
chr11,74992408,74992909,0.6571313961070752,chr11,74990773,74995494,ENSMUSG00000101295.1,-,Gm28180,antisense,12.970515445320906,16.81760977937314,20.51523934248203
chr11,74992408,74992909,0.6571313961070752,chr11,74923823,75166448,ENSMUSG00000038290.11,+,Smg6,protein_coding,12.970515445320906,16.81760977937314,20.51523934248203
chr5,142817547,142818048,0.3098222362350071,chr5,142748380,142819662,ENSMUSG00000039477.12,-,Tnrc18,protein_coding,24.7875672093734,27.7521527857164,31.4096858533456
chr17,11613102,11613603,0.9566916779659832,chr17,10838384,12065361,ENSMUSG00000023826.10,+,Park2,protein_coding,2.3748567386226,4.53890349299099,4.72422104298288
chr6,125230957,125231458,0.8507676764525209,chr6,125230622,125239010,ENSMUSG00000030336.10,-,Cd27,protein_coding,3.5622851079339,6.03025749783089,6.57560496523293
chr6,125230957,125231458,0.8507676764525209,chr6,125213551,125246543,ENSMUSG00000030337.12,+,Vamp1,protein_coding,3.5622851079339,6.03025749783089,6.57560496523293
chr6,125230957,125231458,0.8507676764525209,chr6,125221933,125233860,ENSMUSG00000038213.7,-,Tapbpl,protein_coding,3.5622851079339,6.03025749783089,6.57560496523293
chr1,182813823,182814324,0.6247099184146976,chr1,182761860,182898591,ENSMUSG00000038576.11,+,Susd4,protein_coding,9.710804944980644,13.503471519180877,25.20109312548609
chr8,70698604,70699105,0.330309249864846,chr8,70697538,70702080,ENSMUSG00000080058.1,-,Gm11175,protein_coding,25.5297099401929,32.6152636710639,32.8141840012595
chr8,70698604,70699105,0.330309249864846,chr8,70695739,70702616,ENSMUSG00000071076.5,+,Jund,protein_coding,25.5297099401929,32.6152636710639,32.8141840012595
chr9,106280754,106281255,0.3939371260101793,chr9,106279061,106352521,ENSMUSG00000023345.11,+,Poc1a,protein_coding,13.3585691547521,15.3025889192268,17.9392717983539
chr17,36958803,36959304,1.095376286547244,chr17,36952356,36960559,ENSMUSG00000036315.9,-,Znrd1,protein_coding,1.33585691547521,2.9827080096798,2.93667794563801
chr17,36958803,36959304,1.095376286547244,chr17,36956592,36967622,ENSMUSG00000036214.9,+,Znrd1as,protein_coding,1.33585691547521,2.9827080096798,2.93667794563801
chr12,103433925,103434426,1.2908091818612593,chr12,103432211,103442239,ENSMUSG00000064215.9,+,Ifi27,protein_coding,5.485972627194342,5.42382420655972,6.612191377285712
chr14,54883764,54884265,0.9608077864382149,chr14,54881377,54890234,ENSMUSG00000089682.5,+,Bcl2l2,protein_coding,7.603648240694743,13.192987338273587,14.353261333739686
chr14,54883764,54884265,0.9608077864382149,chr14,54881441,54900137,ENSMUSG00000092232.1,+,Gm20521,protein_coding,7.603648240694743,13.192987338273587,14.353261333739686
chr16,30008837,30009338,0.4642695833876036,chr16,30006667,30023430,ENSMUSG00000097184.1,+,4632428C04Rik,lincRNA,11.7258551469491,15.1080644838129,16.5347736504401
chr7,99572913,99573414,1.7502408004985566,chr7,99533466,99608771,ENSMUSG00000018909.11,+,Arrb1,protein_coding,3.757158400055891,5.0254600137293695,7.306548541177532
chr9,35199722,35200223,1.053309868134603,chr9,35182551,35202291,ENSMUSG00000032041.11,-,Tirap,protein_coding,2.82014237711434,5.38184271311789,6.00103754108636
chr9,35199722,35200223,1.053309868134603,chr9,35198175,35249973,ENSMUSG00000032042.7,+,Srpr,protein_coding,2.82014237711434,5.38184271311789,6.00103754108636
chr19,4741482,4741983,1.2282880973032009,chr19,4740913,4813612,ENSMUSG00000096370.4,-,Gm21992,protein_coding,5.587563374561226,9.790940889103446,12.102161258994462
chr19,4741482,4741983,1.2282880973032009,chr19,4709208,4754353,ENSMUSG00000067889.4,+,Sptbn2,protein_coding,5.587563374561226,9.790940889103446,12.102161258994462
chr11,87442669,87443170,0.7269710211757093,chr11,87442474,87446580,ENSMUSG00000088184.1,-,Gm23137,snRNA,21.229256174997417,24.351119648672626,38.27090825577696
chr11,87442669,87443170,0.7269710211757093,chr11,87441237,87445452,ENSMUSG00000098943.1,+,Rnu3b1,snoRNA,21.229256174997417,24.351119648672626,38.27090825577696
chr11,87442669,87443170,0.7269710211757093,chr11,87403065,87557823,ENSMUSG00000010342.12,+,Tex14,protein_coding,21.229256174997417,24.351119648672626,38.27090825577696
chr8,15011012,15011513,0.4914125056349738,chr8,15009025,15035333,ENSMUSG00000055675.6,+,Kbtbd11,protein_coding,27.231948311933262,23.069948238289047,29.094036035670968
chr9,60237624,60238125,0.9537741945836886,chr9,59964931,60524046,ENSMUSG00000032289.11,-,Thsd4,protein_coding,10.604117141274397,9.931206035518837,18.266370853264174
chr11,60727019,60727520,0.6253893133134735,chr11,60726398,60734951,ENSMUSG00000018599.5,+,Mief2,protein_coding,7.1245702158678,9.07780698598199,11.2359851833106
chr11,60727019,60727520,0.6253893133134735,chr11,60726663,60730726,ENSMUSG00000092734.1,+,Mir5100,miRNA,7.1245702158678,9.07780698598199,11.2359851833106
chr11,60727019,60727520,0.6253893133134735,chr11,60712123,60729263,ENSMUSG00000002812.4,-,Flii,protein_coding,7.1245702158678,9.07780698598199,11.2359851833106
chr16,96671541,96672042,1.7502408004985563,chr16,96590079,97172752,ENSMUSG00000050272.9,-,Dscam,protein_coding,1.665761124469087,2.728747288980884,8.424258644233445
chr4,154025865,154026366,0.9695538289030324,chr4,154018470,154028230,ENSMUSG00000078350.7,-,Smim1,protein_coding,7.510812621392652,15.716010908404748,16.434132124849423
chr4,154025865,154026366,0.9695538289030324,chr4,154024639,154044677,ENSMUSG00000039492.7,-,Ccdc27,protein_coding,7.510812621392652,15.716010908404748,16.434132124849423
chr17,29614577,29615078,0.5603410992949782,chr17,29547799,29676187,ENSMUSG00000099329.1,+,Gm28052,processed_transcript,11.0950338257525,16.210369617825,16.7262961251556
